name,year,number,price,own,lot_name,remaining_price,url,front_url,back_url
Carlton Fisk,1991,170,0.15,,,0.15,/ViewCard.cfm/sid/167/cid/62077/1991-Topps-170-Carlton-Fisk,/Images/Cards/Baseball/167/167-62077RepFr.jpg,/Images/Cards/Baseball/167/167-62077RepBk.jpg
Gary Carter,1991,310,0.15,,,0.15,/ViewCard.cfm/sid/167/cid/62221/1991-Topps-310-Gary-Carter,/Images/Cards/Baseball/167/167-310Fr.jpg,/Images/Cards/Baseball/167/167-310Bk.jpg
Roberto Alomar,1991,315,0.99,,,0.99,/ViewCard.cfm/sid/167/cid/62226/1991-Topps-315-Roberto-Alomar,/Images/Cards/Baseball/167/167-315Fr.jpg,/Images/Cards/Baseball/167/167-315Bk.jpg
Larry Walker,1991,339,0.25,,,0.25,/ViewCard.cfm/sid/167/cid/62252/1991-Topps-339-Larry-Walker,/Images/Cards/Baseball/167/167-339Fr.jpg,/Images/Cards/Baseball/167/167-339Bk.jpg
Tim Raines,1991,360,0.1,,,0.1,/ViewCard.cfm/sid/167/cid/62273/1991-Topps-360-Rock-Raines,/Images/Cards/Baseball/167/167-360Fr.jpg,/Images/Cards/Baseball/167/167-62273Bk.jpg
Craig Biggio,1991,565,0.15,,,0.15,/ViewCard.cfm/sid/167/cid/62483/1991-Topps-565-Craig-Biggio,/Images/Cards/Baseball/167/167-565Fr.jpg,/Images/Cards/Baseball/167/167-565Bk.jpg
Edgar Martinez,1991,607,0.75,,,0.75,/ViewCard.cfm/sid/167/cid/62528/1991-Topps-607-Edgar-Martinez,/Images/Cards/Baseball/167/167-607Fr.jpg,/Images/Cards/Baseball/167/167-607Bk.jpg
Bert Blyleven,1991,615,0.1,,,0.1,/ViewCard.cfm/sid/167/cid/62536/1991-Topps-615-Bert-Blyleven,/Images/Cards/Baseball/167/167-62536RepFr.jpg,/Images/Cards/Baseball/167/167-615Bk.jpg
Andre Dawson,1991,640,0.75,,,0.75,/ViewCard.cfm/sid/167/cid/62561/1991-Topps-640-Andre-Dawson,/Images/Cards/Baseball/167/167-640Fr.jpg,/Images/Cards/Baseball/167/167-640Bk.jpg
Barry Larkin,1991,730,1.09,,,1.09,/ViewCard.cfm/sid/167/cid/62657/1991-Topps-730-Barry-Larkin,/Images/Cards/Baseball/167/167-730Fr.jpg,/Images/Cards/Baseball/167/167-730Bk.jpg
Ryne Sandberg,1991,740,1,,,1,/ViewCard.cfm/sid/167/cid/62667/1991-Topps-740-Ryne-Sandberg,/Images/Cards/Baseball/167/167-740Fr.jpg,/Images/Cards/Baseball/167/167-740Bk.jpg
Gary Carter,1992,45,1,,,1,/ViewCard.cfm/sid/212/cid/95570/1992-Topps-45-Gary-Carter,/Images/Cards/Baseball/212/212-45Fr.jpg,/Images/Cards/Baseball/212/212-45Bk.jpg
Ryne Sandberg,1992,110,0.99,,,0.99,/ViewCard.cfm/sid/212/cid/95635/1992-Topps-110-Ryne-Sandberg,/Images/Cards/Baseball/212/212-110Fr.jpg,/Images/Cards/Baseball/212/212-110Bk.jpg
Rich Gossage,1992,215,0.1,,,0.1,/ViewCard.cfm/sid/212/cid/95740/1992-Topps-215-Rich-Gossage,/Images/Cards/Baseball/212/212-95740RepFr.jpg,/Images/Cards/Baseball/212/212-95740RepBk.jpg
Roberto Alomar,1992,225,0.8,,,0.8,/ViewCard.cfm/sid/212/cid/95750/1992-Topps-225-Roberto-Alomar,/Images/Cards/Baseball/212/212-225Fr.jpg,/Images/Cards/Baseball/212/212-225Bk.jpg
Mike Mussina,1992,242,0.93,,,0.93,/ViewCard.cfm/sid/212/cid/95767/1992-Topps-242-Mike-Mussina,/Images/Cards/Baseball/212/212-95767RepFr.jpg,/Images/Cards/Baseball/212/212-95767RepBk.jpg
Bert Blyleven,1992,375,0.1,,,0.1,/ViewCard.cfm/sid/212/cid/95900/1992-Topps-375-Bert-Blyleven,/Images/Cards/Baseball/212/212-95900RepFr.jpg,/Images/Cards/Baseball/212/212-95900RepBk.jpg
Tim Raines,1992,426,0.5,,,0.5,/ViewCard.cfm/sid/212/cid/95951/1992-Topps-426-Tim-Raines,/Images/Cards/Baseball/212/212-426Fr.jpg,/Images/Cards/Baseball/212/212-426Bk.jpg
Andre Dawson,1992,460,0.1,,,0.1,/ViewCard.cfm/sid/212/cid/95985/1992-Topps-460-Andre-Dawson,/Images/Cards/Baseball/212/212-460Fr.jpg,/Images/Cards/Baseball/212/212-460Bk.jpg
Barry Larkin,1992,465,0.2,,,0.2,/ViewCard.cfm/sid/212/cid/95990/1992-Topps-465-Barry-Larkin,/Images/Cards/Baseball/212/212-465Fr.jpg,/Images/Cards/Baseball/212/212-465Bk.jpg
Jeff Bagwell,1992,520,0.99,,,0.99,/ViewCard.cfm/sid/212/cid/96045/1992-Topps-520-Jeff-Bagwell,/Images/Cards/Baseball/212/212-96045RepFr.jpg,/Images/Cards/Baseball/212/212-520Bk.jpg
Larry Walker,1992,531,0.15,,,0.15,/ViewCard.cfm/sid/212/cid/96056/1992-Topps-531-Larry-Walker,/Images/Cards/Baseball/212/212-531Fr.jpg,/Images/Cards/Baseball/212/212-531Bk.jpg
Edgar Martinez,1992,553,1,,,1,/ViewCard.cfm/sid/212/cid/96078/1992-Topps-553-Edgar-Martinez,/Images/Cards/Baseball/212/212-553Fr.jpg,/Images/Cards/Baseball/212/212-553Bk.jpg
Carlton Fisk,1992,630,0.3,,,0.3,/ViewCard.cfm/sid/212/cid/96155/1992-Topps-630-Carlton-Fisk,/Images/Cards/Baseball/212/212-96155RepFr.jpg,/Images/Cards/Baseball/212/212-96155RepBk.jpg
Craig Biggio,1992,715,0.25,,,0.25,/ViewCard.cfm/sid/212/cid/96240/1992-Topps-715-Craig-Biggio,/Images/Cards/Baseball/212/212-96240RepFr.jpg,/Images/Cards/Baseball/212/212-96240RepBk.jpg
Ryne Sandberg,1993,3,0.75,,,0.75,/ViewCard.cfm/sid/291/cid/107378/1993-Topps-3-Ryne-Sandberg,/Images/Cards/Baseball/291/291-3Fr.jpg,/Images/Cards/Baseball/291/291-3Bk.jpg
Bert Blyleven,1993,48,0.21,,,0.21,/ViewCard.cfm/sid/291/cid/107423/1993-Topps-48-Bert-Blyleven,/Images/Cards/Baseball/291/291-48Fr.jpg,/Images/Cards/Baseball/291/291-48Bk.jpg
Roberto Alomar,1993,50,0.99,,,0.99,/ViewCard.cfm/sid/291/cid/107425/1993-Topps-50-Roberto-Alomar,/Images/Cards/Baseball/291/291-107425RepFr.jpg,/Images/Cards/Baseball/291/291-50Bk.jpg
Larry Walker,1993,95,0.1,,,0.1,/ViewCard.cfm/sid/291/cid/107470/1993-Topps-95-Larry-Walker,/Images/Cards/Baseball/291/291-95Fr.jpg,/Images/Cards/Baseball/291/291-95Bk.jpg
Barry Larkin,1993,110,0.33,,,0.33,/ViewCard.cfm/sid/291/cid/107485/1993-Topps-110-Barry-Larkin,/Images/Cards/Baseball/291/291-110Fr.jpg,/Images/Cards/Baseball/291/291-110Bk.jpg
Gary Carter,1993,205,0.65,,,0.65,/ViewCard.cfm/sid/291/cid/107580/1993-Topps-205-Gary-Carter,/Images/Cards/Baseball/291/291-107580RepFr.jpg,/Images/Cards/Baseball/291/291-205Bk.jpg
Jeff Bagwell,1993,227,0.9,,,0.9,/ViewCard.cfm/sid/291/cid/107602/1993-Topps-227-Jeff-Bagwell,/Images/Cards/Baseball/291/291-107602RepFr.jpg,/Images/Cards/Baseball/291/291-227Bk.jpg
Carlton Fisk,1993,230,0.3,,,0.3,/ViewCard.cfm/sid/291/cid/107605/1993-Topps-230-Carlton-Fisk,/Images/Cards/Baseball/291/291-107605RepFr.jpg,/Images/Cards/Baseball/291/291-230Bk.jpg
Andre Dawson,1993,265,0.65,,,0.65,/ViewCard.cfm/sid/291/cid/107640/1993-Topps-265-Andre-Dawson,/Images/Cards/Baseball/291/291-265Fr.jpg,/Images/Cards/Baseball/291/291-265Bk.jpg
Edgar Martinez,1993,315,0.8,,,0.8,/ViewCard.cfm/sid/291/cid/107690/1993-Topps-315-Edgar-Martinez,/Images/Cards/Baseball/291/291-107690RepFr.jpg,/Images/Cards/Baseball/291/291-315Bk.jpg
Trevor Hoffman,1993,572,1.15,,,1.15,/ViewCard.cfm/sid/291/cid/107947/1993-Topps-572-Trevor-Hoffman,/Images/Cards/Baseball/291/291-572Fr.jpg,/Images/Cards/Baseball/291/291-572Bk.jpg
Tim Raines,1993,675,0.34,,,0.34,/ViewCard.cfm/sid/291/cid/108050/1993-Topps-675-Tim-Raines,/Images/Cards/Baseball/291/291-675Fr.jpg,/Images/Cards/Baseball/291/291-675Bk.jpg
Craig Biggio,1993,680,0.31,,,0.31,/ViewCard.cfm/sid/291/cid/108055/1993-Topps-680-Craig-Biggio,/Images/Cards/Baseball/291/291-680Fr.jpg,/Images/Cards/Baseball/291/291-680Bk.jpg
Mike Piazza,1993,701,1.5,,,1.5,/ViewCard.cfm/sid/291/cid/108076/1993-Topps-701-Mike-Piazza-/-Brook-Fordyce-/-Carlos-Delgado-/-Donnie-Leshnock,/Images/Cards/Baseball/291/291-108076RepFr.jpg,/Images/Cards/Baseball/291/291-108076RepBk.jpg
Mike Mussina,1993,710,0.87,,,0.87,/ViewCard.cfm/sid/291/cid/108085/1993-Topps-710-Mike-Mussina,/Images/Cards/Baseball/291/291-108085RepFr.jpg,/Images/Cards/Baseball/291/291-108085RepBk.jpg
Mike Piazza,1994,1,1.75,,,1.75,/ViewCard.cfm/sid/426/cid/122726/1994-Topps-1-Mike-Piazza,/Images/Cards/Baseball/426/426-1Fr.jpg,/Images/Cards/Baseball/426/426-1Bk.jpg
Jeff Bagwell,1994,40,1.13,,,1.13,/ViewCard.cfm/sid/426/cid/122765/1994-Topps-40-Jeff-Bagwell,/Images/Cards/Baseball/426/426-40Fr.jpg,/Images/Cards/Baseball/426/426-40Bk.jpg
Edgar Martinez,1994,195,0.3,,,0.3,/ViewCard.cfm/sid/426/cid/122920/1994-Topps-195-Edgar-Martinez,/Images/Cards/Baseball/426/426-195Fr.jpg,/Images/Cards/Baseball/426/426-195Bk.jpg
Trevor Hoffman,1994,222,0.25,,,0.25,/ViewCard.cfm/sid/426/cid/122947/1994-Topps-222-Trevor-Hoffman,/Images/Cards/Baseball/426/426-122947RepFr.jpg,/Images/Cards/Baseball/426/426-222Bk.jpg
Larry Walker,1994,230,0.2,,,0.2,/ViewCard.cfm/sid/426/cid/122955/1994-Topps-230-Larry-Walker,/Images/Cards/Baseball/426/426-230Fr.jpg,/Images/Cards/Baseball/426/426-230Bk.jpg
Tim Raines,1994,243,0.28,,,0.28,/ViewCard.cfm/sid/426/cid/122968/1994-Topps-243-Tim-Raines,/Images/Cards/Baseball/426/426-243Fr.jpg,/Images/Cards/Baseball/426/426-243Bk.jpg
Barry Larkin,1994,250,0.29,,,0.29,/ViewCard.cfm/sid/426/cid/122975/1994-Topps-250-Barry-Larkin,/Images/Cards/Baseball/426/426-250Fr.jpg,/Images/Cards/Baseball/426/426-250Bk.jpg
Ryne Sandberg,1994,300,0.39,,,0.39,/ViewCard.cfm/sid/426/cid/123025/1994-Topps-300-Ryne-Sandberg,/Images/Cards/Baseball/426/426-123025RepFr.jpg,/Images/Cards/Baseball/426/426-123025RepBk.jpg
Craig Biggio,1994,305,0.3,,,0.3,/ViewCard.cfm/sid/426/cid/123030/1994-Topps-305-Craig-Biggio,/Images/Cards/Baseball/426/426-305Fr.jpg,/Images/Cards/Baseball/426/426-305Bk.jpg
Andre Dawson,1994,595,0.25,,,0.25,/ViewCard.cfm/sid/426/cid/123320/1994-Topps-595-Andre-Dawson,/Images/Cards/Baseball/426/426-595Fr.jpg,/Images/Cards/Baseball/426/426-595Bk.jpg
Mike Mussina,1994,598,0.82,,,0.82,/ViewCard.cfm/sid/426/cid/123323/1994-Topps-598-Mike-Mussina,/Images/Cards/Baseball/426/426-598Fr.jpg,/Images/Cards/Baseball/426/426-598Bk.jpg
Roberto Alomar,1994,675,0.97,,,0.97,/ViewCard.cfm/sid/426/cid/123400/1994-Topps-675-Roberto-Alomar,/Images/Cards/Baseball/426/426-123400RepFr.jpg,/Images/Cards/Baseball/426/426-123400RepBk.jpg
Trevor Hoffman,1995,7,0.35,,,0.35,/ViewCard.cfm/sid/594/cid/135197/1995-Topps-7-Trevor-Hoffman,/Images/Cards/Baseball/594/594-7Fr.jpg,/Images/Cards/Baseball/594/594-7Bk.jpg
Mike Mussina,1995,50,0.4,,,0.4,/ViewCard.cfm/sid/594/cid/135240/1995-Topps-50-Mike-Mussina,/Images/Cards/Baseball/594/594-50Fr.jpg,/Images/Cards/Baseball/594/594-50Bk.jpg
Edgar Martinez,1995,55,0.39,,,0.39,/ViewCard.cfm/sid/594/cid/135245/1995-Topps-55-Edgar-Martinez,/Images/Cards/Baseball/594/594-55Fr.jpg,/Images/Cards/Baseball/594/594-55Bk.jpg
Tim Raines,1995,77,0.35,,,0.35,/ViewCard.cfm/sid/594/cid/135267/1995-Topps-77-Tim-Raines,/Images/Cards/Baseball/594/594-135267RepFr.jpg,/Images/Cards/Baseball/594/594-135267RepBk.jpg
Craig Biggio,1995,190,0.4,,,0.4,/ViewCard.cfm/sid/594/cid/135380/1995-Topps-190-Craig-Biggio,/Images/Cards/Baseball/594/594-190Fr.jpg,/Images/Cards/Baseball/594/594-190Bk.jpg
Barry Larkin,1995,350,0.35,,,0.35,/ViewCard.cfm/sid/594/cid/135540/1995-Topps-350-Barry-Larkin,/Images/Cards/Baseball/594/594-350Fr.jpg,/Images/Cards/Baseball/594/594-350Bk.jpg
Jeff Bagwell,1995,405,0.5,,,0.5,/ViewCard.cfm/sid/594/cid/135595/1995-Topps-405-Jeff-Bagwell,/Images/Cards/Baseball/594/594-135595RepFr.jpg,/Images/Cards/Baseball/594/594-135595RepBk.jpg
Larry Walker,1995,422,0.3,,,0.3,/ViewCard.cfm/sid/594/cid/135612/1995-Topps-422-Larry-Walker,/Images/Cards/Baseball/594/594-422Fr.jpg,/Images/Cards/Baseball/594/594-422Bk.jpg
Roberto Alomar,1995,438,0.75,,,0.75,/ViewCard.cfm/sid/594/cid/135628/1995-Topps-438-Roberto-Alomar,/Images/Cards/Baseball/594/594-438Fr.jpg,/Images/Cards/Baseball/594/594-438Bk.jpg
Mike Piazza,1995,466,1.25,,,1.25,/ViewCard.cfm/sid/594/cid/135656/1995-Topps-466-Mike-Piazza,/Images/Cards/Baseball/594/594-135656RepFr.jpg,/Images/Cards/Baseball/594/594-135656RepBk.jpg
Mike Mussina,1996,65,0.72,,,0.72,/ViewCard.cfm/sid/803/cid/147965/1996-Topps-65-Mike-Mussina,/Images/Cards/Baseball/803/803-65Fr.jpg,/Images/Cards/Baseball/803/803-65Bk.jpg
Mike Piazza,1996,246,1.25,,,1.25,/ViewCard.cfm/sid/803/cid/148146/1996-Topps-246-Mike-Piazza,/Images/Cards/Baseball/803/803-246Fr.jpg,/Images/Cards/Baseball/803/803-246Bk.jpg
Edgar Martinez,1996,247,0.25,,,0.25,/ViewCard.cfm/sid/803/cid/148147/1996-Topps-247-Edgar-Martinez,/Images/Cards/Baseball/803/803-247Fr.jpg,/Images/Cards/Baseball/803/803-247Bk.jpg
Tim Raines,1996,272,0.28,,,0.28,/ViewCard.cfm/sid/803/cid/148172/1996-Topps-272-Tim-Raines,/Images/Cards/Baseball/803/803-272Fr.jpg,/Images/Cards/Baseball/803/803-272Bk.jpg
Andre Dawson,1996,275,0.23,,,0.23,/ViewCard.cfm/sid/803/cid/148175/1996-Topps-275-Andre-Dawson,/Images/Cards/Baseball/803/803-275Fr.jpg,/Images/Cards/Baseball/803/803-275Bk.jpg
Roberto Alomar,1996,289,1,,,1,/ViewCard.cfm/sid/803/cid/148189/1996-Topps-289-Roberto-Alomar,/Images/Cards/Baseball/803/803-289Fr.jpg,/Images/Cards/Baseball/803/803-289Bk.jpg
Barry Larkin,1996,293,0.25,,,0.25,/ViewCard.cfm/sid/803/cid/148193/1996-Topps-293-Barry-Larkin,/Images/Cards/Baseball/803/803-293Fr.jpg,/Images/Cards/Baseball/803/803-293Bk.jpg
Craig Biggio,1996,306,0.23,,,0.23,/ViewCard.cfm/sid/803/cid/148206/1996-Topps-306-Craig-Biggio,/Images/Cards/Baseball/803/803-306Fr.jpg,/Images/Cards/Baseball/803/803-306Bk.jpg
Trevor Hoffman,1996,313,0.6,,,0.6,/ViewCard.cfm/sid/803/cid/148213/1996-Topps-313-Trevor-Hoffman,/Images/Cards/Baseball/803/803-313Fr.jpg,/Images/Cards/Baseball/803/803-313Bk.jpg
Ryne Sandberg,1996,356,0.75,,,0.75,/ViewCard.cfm/sid/803/cid/148256/1996-Topps-356-Ryne-Sandberg,/Images/Cards/Baseball/803/803-356Fr.jpg,/Images/Cards/Baseball/803/803-356Bk.jpg
Larry Walker,1996,363,0.2,,,0.2,/ViewCard.cfm/sid/803/cid/148263/1996-Topps-363-Larry-Walker,/Images/Cards/Baseball/803/803-363Fr.jpg,/Images/Cards/Baseball/803/803-363Bk.jpg
Jeff Bagwell,1996,380,1.05,,,1.05,/ViewCard.cfm/sid/803/cid/148280/1996-Topps-380-Jeff-Bagwell,/Images/Cards/Baseball/803/803-380Fr.jpg,/Images/Cards/Baseball/803/803-380Bk.jpg
Vladimir Guerrero,1996,435,5.75,,,5.75,/ViewCard.cfm/sid/803/cid/148335/1996-Topps-435-Brian-Banks-/-Vladimir-Guerrero-/-Andruw-Jones-/-Billy-McMillon,/Images/Cards/Baseball/803/803-148335RepFr.jpg,/Images/Cards/Baseball/803/803-148335RepBk.jpg
Mike Piazza,1997,20,1.15,,,1.15,/ViewCard.cfm/sid/1048/cid/163895/1997-Topps-20-Mike-Piazza,/Images/Cards/Baseball/1048/1048-20Fr.jpg,/Images/Cards/Baseball/1048/1048-20Bk.jpg
Trevor Hoffman,1997,70,0.35,,,0.35,/ViewCard.cfm/sid/1048/cid/163946/1997-Topps-70-Trevor-Hoffman,/Images/Cards/Baseball/1048/1048-70Fr.jpg,/Images/Cards/Baseball/1048/1048-70Bk.jpg
Craig Biggio,1997,85,0.35,,,0.35,/ViewCard.cfm/sid/1048/cid/163960/1997-Topps-85-Craig-Biggio,/Images/Cards/Baseball/1048/1048-85Fr.jpg,/Images/Cards/Baseball/1048/1048-85Bk.jpg
Edgar Martinez,1997,95,0.3,,,0.3,/ViewCard.cfm/sid/1048/cid/163970/1997-Topps-95-Edgar-Martinez,/Images/Cards/Baseball/1048/1048-95Fr.jpg,/Images/Cards/Baseball/1048/1048-95Bk.jpg
Roberto Alomar,1997,152,0.99,,,0.99,/ViewCard.cfm/sid/1048/cid/164027/1997-Topps-152-Roberto-Alomar,/Images/Cards/Baseball/1048/1048-152Fr.jpg,/Images/Cards/Baseball/1048/1048-152Bk.jpg
Ryne Sandberg,1997,167,0.55,,,0.55,/ViewCard.cfm/sid/1048/cid/164042/1997-Topps-167-Ryne-Sandberg,/Images/Cards/Baseball/1048/1048-164042RepFr.jpg,/Images/Cards/Baseball/1048/1048-164042RepBk.jpg
Jeff Bagwell,1997,295,0.3,,,0.3,/ViewCard.cfm/sid/1048/cid/164170/1997-Topps-295-Jeff-Bagwell,/Images/Cards/Baseball/1048/1048-295Fr.jpg,/Images/Cards/Baseball/1048/1048-295Bk.jpg
Tim Raines,1997,334,0.23,,,0.23,/ViewCard.cfm/sid/1048/cid/164209/1997-Topps-334-Tim-Raines,/Images/Cards/Baseball/1048/1048-334Fr.jpg,/Images/Cards/Baseball/1048/1048-334Bk.jpg
Mike Mussina,1997,375,0.6,,,0.6,/ViewCard.cfm/sid/1048/cid/164250/1997-Topps-375-Mike-Mussina,/Images/Cards/Baseball/1048/1048-164250RepFr.jpg,/Images/Cards/Baseball/1048/1048-164250RepBk.jpg
Barry Larkin,1997,420,0.2,,,0.2,/ViewCard.cfm/sid/1048/cid/164295/1997-Topps-420-Barry-Larkin,/Images/Cards/Baseball/1048/1048-420Fr.jpg,/Images/Cards/Baseball/1048/1048-420Bk.jpg
Vladimir Guerrero,1997,433,0.4,,,0.4,/ViewCard.cfm/sid/1048/cid/164308/1997-Topps-433-Vladimir-Guerrero,/Images/Cards/Baseball/1048/1048-433Fr.jpg,/Images/Cards/Baseball/1048/1048-433Bk.jpg
Larry Walker,1997,461,0.15,,,0.15,/ViewCard.cfm/sid/1048/cid/164336/1997-Topps-461-Larry-Walker,/Images/Cards/Baseball/1048/1048-461Fr.jpg,/Images/Cards/Baseball/1048/1048-461Bk.jpg
Larry Walker,1998,2,0.23,,,0.23,/ViewCard.cfm/sid/1238/cid/178262/1998-Topps-2-Larry-Walker,/Images/Cards/Baseball/1238/1238-2Fr.jpg,/Images/Cards/Baseball/1238/1238-2Bk.jpg
Vladimir Guerrero,1998,5,0.3,,,0.3,/ViewCard.cfm/sid/1238/cid/178265/1998-Topps-5-Vladimir-Guerrero,/Images/Cards/Baseball/1238/1238-5Fr.jpg,/Images/Cards/Baseball/1238/1238-5Bk.jpg
Jeff Bagwell,1998,35,0.85,,,0.85,/ViewCard.cfm/sid/1238/cid/178294/1998-Topps-35-Jeff-Bagwell,/Images/Cards/Baseball/1238/1238-35Fr.jpg,/Images/Cards/Baseball/1238/1238-35Bk.jpg
Trevor Hoffman,1998,57,0.3,,,0.3,/ViewCard.cfm/sid/1238/cid/178316/1998-Topps-57-Trevor-Hoffman,/Images/Cards/Baseball/1238/1238-57Fr.jpg,/Images/Cards/Baseball/1238/1238-57Bk.jpg
Mike Piazza,1998,100,1,,,1,/ViewCard.cfm/sid/1238/cid/178359/1998-Topps-100-Mike-Piazza,/Images/Cards/Baseball/1238/1238-100Fr.jpg,/Images/Cards/Baseball/1238/1238-100Bk.jpg
Mike Mussina,1998,165,0.8,,,0.8,/ViewCard.cfm/sid/1238/cid/178424/1998-Topps-165-Mike-Mussina,/Images/Cards/Baseball/1238/1238-165Fr.jpg,/Images/Cards/Baseball/1238/1238-165Bk.jpg
Roberto Alomar,1998,285,0.8,,,0.8,/ViewCard.cfm/sid/1238/cid/178544/1998-Topps-285-Roberto-Alomar,/Images/Cards/Baseball/1238/1238-285Fr.jpg,/Images/Cards/Baseball/1238/1238-285Bk.jpg
Edgar Martinez,1998,297,0.4,,,0.4,/ViewCard.cfm/sid/1238/cid/178556/1998-Topps-297-Edgar-Martinez,/Images/Cards/Baseball/1238/1238-297Fr.jpg,/Images/Cards/Baseball/1238/1238-297Bk.jpg
Barry Larkin,1998,302,0.3,,,0.3,/ViewCard.cfm/sid/1238/cid/178561/1998-Topps-302-Barry-Larkin,/Images/Cards/Baseball/1238/1238-302Fr.jpg,/Images/Cards/Baseball/1238/1238-302Bk.jpg
Craig Biggio,1998,318,0.35,,,0.35,/ViewCard.cfm/sid/1238/cid/178577/1998-Topps-318-Craig-Biggio,/Images/Cards/Baseball/1238/1238-318Fr.jpg,/Images/Cards/Baseball/1238/1238-318Bk.jpg
Vladimir Guerrero,1999,62,0.37,,,0.37,/ViewCard.cfm/sid/1340/cid/234795/1999-Topps-62-Vladimir-Guerrero,/Images/Cards/Baseball/1340/1340-62Fr.jpg,/Images/Cards/Baseball/1340/1340-62Bk.jpg
Trevor Hoffman,1999,105,0.1,,,0.1,/ViewCard.cfm/sid/1340/cid/234838/1999-Topps-105-Trevor-Hoffman,/Images/Cards/Baseball/1340/1340-105Fr.jpg,/Images/Cards/Baseball/1340/1340-105Bk.jpg
Jeff Bagwell,1999,150,1.35,,,1.35,/ViewCard.cfm/sid/1340/cid/234883/1999-Topps-150-Jeff-Bagwell,/Images/Cards/Baseball/1340/1340-150Fr.jpg,/Images/Cards/Baseball/1340/1340-150Bk.jpg
Mike Mussina,1999,180,0.7,,,0.7,/ViewCard.cfm/sid/1340/cid/234913/1999-Topps-180-Mike-Mussina,/Images/Cards/Baseball/1340/1340-180Fr.jpg,/Images/Cards/Baseball/1340/1340-180Bk.jpg
Edgar Martinez,1999,190,0.17,,,0.17,/ViewCard.cfm/sid/1340/cid/234923/1999-Topps-190-Edgar-Martinez,/Images/Cards/Baseball/1340/1340-190Fr.jpg,/Images/Cards/Baseball/1340/1340-190Bk.jpg
Roberto Alomar,1999,248,0.8,,,0.8,/ViewCard.cfm/sid/1340/cid/235050/1999-Topps-248-Roberto-Alomar,/Images/Cards/Baseball/1340/1340-248Fr.jpg,/Images/Cards/Baseball/1340/1340-248Bk.jpg
Craig Biggio,1999,325,0.3,,,0.3,/ViewCard.cfm/sid/1340/cid/235127/1999-Topps-325-Craig-Biggio,/Images/Cards/Baseball/1340/1340-325Fr.jpg,/Images/Cards/Baseball/1340/1340-325Bk.jpg
Mike Piazza,1999,340,1.13,,,1.13,/ViewCard.cfm/sid/1340/cid/235142/1999-Topps-340-Mike-Piazza,/Images/Cards/Baseball/1340/1340-340Fr.jpg,/Images/Cards/Baseball/1340/1340-340Bk.jpg
Barry Larkin,1999,345,0.3,,,0.3,/ViewCard.cfm/sid/1340/cid/235147/1999-Topps-345-Barry-Larkin,/Images/Cards/Baseball/1340/1340-345Fr.jpg,/Images/Cards/Baseball/1340/1340-345Bk.jpg
Larry Walker,1999,350,0.35,,,0.35,/ViewCard.cfm/sid/1340/cid/235152/1999-Topps-350-Larry-Walker,/Images/Cards/Baseball/1340/1340-350Fr.jpg,/Images/Cards/Baseball/1340/1340-350Bk.jpg
Jeff Bagwell,2000,45,1.07,,,1.07,/ViewCard.cfm/sid/1411/cid/251418/2000-Topps-45-Jeff-Bagwell,/Images/Cards/Baseball/1411/1411-45Fr.jpg,/Images/Cards/Baseball/1411/1411-45Bk.jpg
Tim Raines,2000,71,0.2,,,0.2,/ViewCard.cfm/sid/1411/cid/251444/2000-Topps-71-Tim-Raines,/Images/Cards/Baseball/1411/1411-71Fr.jpg,/Images/Cards/Baseball/1411/1411-71Bk.jpg
Barry Larkin,2000,85,0.28,,,0.28,/ViewCard.cfm/sid/1411/cid/251458/2000-Topps-85-Barry-Larkin,/Images/Cards/Baseball/1411/1411-251458RepFr.jpg,/Images/Cards/Baseball/1411/1411-251458RepBk.jpg
Edgar Martinez,2000,89,0.52,,,0.52,/ViewCard.cfm/sid/1411/cid/251462/2000-Topps-89-Edgar-Martinez,/Images/Cards/Baseball/1411/1411-89Fr.jpg,/Images/Cards/Baseball/1411/1411-89Bk.jpg
Roberto Alomar,2000,140,0.79,,,0.79,/ViewCard.cfm/sid/1411/cid/251513/2000-Topps-140-Roberto-Alomar,/Images/Cards/Baseball/1411/1411-140Fr.jpg,/Images/Cards/Baseball/1411/1411-140Bk.jpg
Mike Mussina,2000,143,0.3,,,0.3,/ViewCard.cfm/sid/1411/cid/251516/2000-Topps-143-Mike-Mussina,/Images/Cards/Baseball/1411/1411-143Fr.jpg,/Images/Cards/Baseball/1411/1411-143Bk.jpg
Larry Walker,2000,150,0.22,,,0.22,/ViewCard.cfm/sid/1411/cid/251523/2000-Topps-150-Larry-Walker,/Images/Cards/Baseball/1411/1411-150Fr.jpg,/Images/Cards/Baseball/1411/1411-150Bk.jpg
Vladimir Guerrero,2000,181,0.3,,,0.3,/ViewCard.cfm/sid/1411/cid/251554/2000-Topps-181-Vladimir-Guerrero,/Images/Cards/Baseball/1411/1411-181Fr.jpg,/Images/Cards/Baseball/1411/1411-181Bk.jpg
Mike Piazza,2000,300,1.25,,,1.25,/ViewCard.cfm/sid/1411/cid/251693/2000-Topps-300-Mike-Piazza,/Images/Cards/Baseball/1411/1411-300Fr.jpg,/Images/Cards/Baseball/1411/1411-300Bk.jpg
Craig Biggio,2000,339,0.2,,,0.2,/ViewCard.cfm/sid/1411/cid/251732/2000-Topps-339-Craig-Biggio,/Images/Cards/Baseball/1411/1411-339Fr.jpg,/Images/Cards/Baseball/1411/1411-339Bk.jpg
