name,year,number,condition,date,bids,price
Jack Morris,1978,703,VG-VGEX,2020-10-16,3,2.25
Jack Morris,1978,703,VG-VGEX,2020-10-16,2,2
Jack Morris,1978,703,VG-VGEX,2020-10-16,2,2
Jack Morris,1978,703,VG-VGEX,2020-10-16,2,2
Jack Morris,1978,703,VG-VGEX,2020-10-16,2,2
Jack Morris,1978,703,VG-VGEX,2020-10-16,6,2.04
Jack Morris,1978,703,VG-VGEX,2020-10-16,7,2.29
Jack Morris,1978,703,VG-VGEX,2020-10-16,3,2.25
Jack Morris,1978,703,VG-VGEX,2020-10-16,3,2
Jack Morris,1978,703,VG-VGEX,2020-10-16,2,1.55
Jack Morris,1978,703,VG-VGEX,2020-10-16,3,1.51
Jack Morris,1978,703,VG-VGEX,2020-10-16,4,1.75
Jack Morris,1978,703,VG-VGEX,2020-10-16,3,2.02
Jack Morris,1978,703,VG-VGEX,2020-10-16,3,2
Jack Morris,1978,703,VG-VGEX,2020-10-16,3,2.03
Jack Morris,1978,703,VG-VGEX,2020-10-16,6,2.05
Jack Morris,1978,703,VG-VGEX (crease),2020-10-16,2,2
Jack Morris,1978,703,VG-VGEX (crease),2020-10-16,2,1.25
Jack Morris,1978,703,VG-VGEX (crease),2020-10-16,,0.79
Jack Morris,1978,703,LOW GRADE (crease),2020-10-16,,0.79
Jack Morris,1978,703,NR-MINT,2020-10-15,8,5.75
Jack Morris,1978,703,NR-MINT,2020-10-14,6,5.04
Jack Morris,1978,703,NR-MINT,2020-10-14,6,6.05
Jack Morris,1978,703,NR-MINT,2020-10-14,4,4.4
Jack Morris,1978,703,NR-MINT,2020-10-14,4,10.5
Jack Morris,1978,703,NR-MINT,2020-10-14,11,11
Jack Morris,1978,703,NR-MINT,2020-10-14,5,4.8
Jack Morris,1978,703,NR-MINT,2020-10-14,5,12.28
Jack Morris,1978,703,NM-MT OR BETTER,2020-10-14,11,21.5
Jack Morris,1978,703,NM-MT OR BETTER,2020-10-14,6,15.5
Jack Morris,1978,703,NM-MT OR BETTER,2020-10-11,13,14.5
Jack Morris,1978,703,VG-VGEX,2020-10-09,5,2.76
Jack Morris,1978,703,VG-VGEX,2020-10-09,5,2.56
Jack Morris,1978,703,VG-VGEX,2020-10-09,4,2.26
Jack Morris,1978,703,NM-MT OR BETTER,2020-10-08,7,9.5
Jack Morris,1978,703,NM-MT OR BETTER,2020-10-08,5,13.27
Jack Morris,1978,703,NM-MT OR BETTER,2020-10-08,7,7.5
Jack Morris,1978,703,NM-MT OR BETTER,2020-10-08,12,35.89
Jack Morris,1978,703,NM-MT OR BETTER,2020-10-08,16,35.89
Jack Morris,1978,703,NM-MT OR BETTER,2020-10-05,13,29
Jack Morris,1978,703,NM-MT OR BETTER,2020-10-03,8,10.5
Jack Morris,1978,703,NM-MT OR BETTER,2020-10-03,8,10.67
Jack Morris,1978,703,NM-MT OR BETTER,2020-10-03,9,35
Jack Morris,1978,703,VG-VGEX (wrinkle),2020-10-02,3,2.11
Jack Morris,1978,703,VG-VGEX,2020-10-02,4,2.25
Jack Morris,1978,703,VG-VGEX,2020-10-02,3,2.08
Jack Morris,1978,703,NR-MINT,2020-09-29,6,5.5
Jack Morris,1978,703,EX-EXMINT,2020-09-26,7,5.5
Jack Morris,1978,703,VG-VGEX (wrinkle),2020-09-25,3,2.25
Jack Morris,1978,703,NM-MT OR BETTER,2020-09-23,6,26.05
Jack Morris,1978,703,EX-EXMINT,2020-09-23,4,3.51
Jack Morris,1978,703,EX-EXMINT,2020-09-23,4,3.51
Jack Morris,1978,703,EX-EXMINT,2020-09-23,3,3.51
Jack Morris,1978,703,EX-EXMINT,2020-09-23,4,4.25
Jack Morris,1978,703,NR-MINT,2020-09-21,8,7.27
Jack Morris,1978,703,NR-MINT,2020-09-21,5,9.5
Jack Morris,1978,703,NR-MINT,2020-09-21,10,7.5
Jack Morris,1978,703,NM-MT OR BETTER,2020-09-21,10,51
Jack Morris,1978,703,VG-VGEX,2020-09-18,3,2
Jack Morris,1978,703,VG-VGEX,2020-09-18,2,2.11
Jack Morris,1978,703,VG-VGEX,2020-09-18,2,2.11
Jack Morris,1978,703,VG-VGEX,2020-09-18,3,2.36
Jack Morris,1978,703,VG-VGEX,2020-09-18,3,2.36
Jack Morris,1978,703,VG-VGEX,2020-09-18,2,2.11
Jack Morris,1978,703,VG-VGEX,2020-09-18,8,3.5
Jack Morris,1978,703,VG-VGEX,2020-09-18,5,1.79
Jack Morris,1978,703,VG-VGEX,2020-09-18,7,3.05
Jack Morris,1978,703,VG-VGEX,2020-09-18,3,2.1
Jack Morris,1978,703,EX-EXMINT,2020-09-16,9,7.5
Jack Morris,1978,703,EX-EXMINT,2020-09-16,7,3.85
Jack Morris,1978,703,EX-EXMINT,2020-09-16,10,4.78
Jack Morris,1978,703,EX-EXMINT,2020-09-16,7,4.35
Jack Morris,1978,703,EX-EXMINT,2020-09-16,8,4
Jack Morris,1978,703,NR-MINT,2020-09-12,6,11.5
Jack Morris,1978,703,NR-MINT,2020-09-10,7,16.5
Jack Morris,1978,703,NR-MINT,2020-09-10,8,7
Jack Morris,1978,703,EX-EXMINT,2020-09-10,8,5.59
Jack Morris,1978,703,NM-MT OR BETTER,2020-09-09,11,56.78
Jack Morris,1978,703,LOW GRADE,2020-09-04,2,2.2
Jack Morris,1978,703,EX-EXMINT,2020-09-03,8,3.51
Jack Morris,1978,703,EX-EXMINT,2020-09-03,7,5.5
Jack Morris,1978,703,EX-EXMINT,2020-09-03,4,3.25
Jack Morris,1978,703,EX-EXMINT,2020-09-03,8,3.51
Jack Morris,1978,703,EX-EXMINT,2020-09-03,4,3.51
Jack Morris,1978,703,EX-EXMINT,2020-09-02,5,3.63
Jack Morris,1978,703,EX-EXMINT,2020-09-02,4,3.75
Jack Morris,1978,703,EX-EXMINT,2020-09-02,4,3.26
Jack Morris,1978,703,EX-EXMINT,2020-09-02,5,3.75
Jack Morris,1978,703,NR-MINT,2020-09-01,7,9.29
Jack Morris,1978,703,NR-MINT,2020-08-31,10,12.5
Jack Morris,1978,703,EX-EXMINT,2020-08-29,5,6.39
Jack Morris,1978,703,EX-EXMINT,2020-08-27,4,4.5
Jack Morris,1978,703,EX-EXMINT,2020-08-26,9,6.52
Jack Morris,1978,703,EX-EXMINT,2020-08-25,3,2.76
Jack Morris,1978,703,EX-EXMINT,2020-08-23,8,8.5
Jack Morris,1978,703,VG-VGEX,2020-08-21,8,3.5
Jack Morris,1978,703,VG-VGEX,2020-08-21,6,5.5
Jack Morris,1978,703,VG-VGEX,2020-08-21,4,2.26
Jack Morris,1978,703,VG-VGEX,2020-08-21,5,8.5
Jack Morris,1978,703,EX-EXMINT,2020-08-19,7,6.5
Jack Morris,1978,703,EX-EXMINT,2020-08-15,7,6.5
Jack Morris,1978,703,LOW GRADE (filler),2020-08-14,2,1.25
Jack Morris,1978,703,NR-MINT,2020-08-11,4,5.5
Jack Morris,1978,703,NR-MINT,2020-08-11,7,5.5
Jack Morris,1978,703,NR-MINT,2020-08-11,7,6.83
Jack Morris,1978,703,NR-MINT,2020-08-09,4,6
Jack Morris,1978,703,VG-VGEX,2020-08-07,8,4.22
Jack Morris,1978,703,EX-EXMINT,2020-08-05,2,2
Jack Morris,1978,703,NR-MINT,2020-08-05,4,5.5
Jack Morris,1978,703,NR-MINT,2020-08-05,4,3.62
Jack Morris,1978,703,EX-EXMINT,2020-08-05,6,5.5
Jack Morris,1978,703,EX-EXMINT,2020-08-05,3,2.27
Jack Morris,1978,703,LOW GRADE (filler),2020-07-31,9,4.97
Paul Molitor,1978,707,LOW GRADE (filler),2020-10-23,15,8
Paul Molitor,1978,707,VG-VGEX,2020-10-16,13,6.79
Paul Molitor,1978,707,VG-VGEX (wrinkle),2020-10-16,10,8
Paul Molitor,1978,707,VG-VGEX,2020-10-15,9,10.63
Paul Molitor,1978,707,NR-MINT,2020-10-11,11,42.9
Paul Molitor,1978,707,VG-VGEX,2020-10-09,6,9.5
Paul Molitor,1978,707,VG-VGEX,2020-10-09,6,11.5
Paul Molitor,1978,707,VG-VGEX,2020-10-09,8,14
Paul Molitor,1978,707,VG-VGEX,2020-10-09,7,11
Paul Molitor,1978,707,VG-VGEX,2020-10-09,8,16.5
Paul Molitor,1978,707,EX-EXMINT,2020-10-08,9,22.13
Paul Molitor,1978,707,VG-VGEX,2020-10-05,10,16.5
Paul Molitor,1978,707,NR-MINT,2020-10-03,12,33
Paul Molitor,1978,707,VG-VGEX,2020-09-26,12,15.5
Paul Molitor,1978,707,VG-VGEX,2020-09-23,10,12.5
Paul Molitor,1978,707,EX-EXMINT,2020-09-21,22,29
Paul Molitor,1978,707,VG-VGEX,2020-09-18,8,11.5
Paul Molitor,1978,707,VG-VGEX,2020-09-18,6,6.5
Paul Molitor,1978,707,VG-VGEX,2020-09-18,11,12.5
Paul Molitor,1978,707,VG-VGEX,2020-09-18,7,12.5
Paul Molitor,1978,707,EX-EXMINT,2020-09-12,16,36.02
Paul Molitor,1978,707,VG-VGEX (wrinkle),2020-09-11,8,6
Paul Molitor,1978,707,VG-VGEX (wrinkle),2020-09-11,5,6.7
Paul Molitor,1978,707,VG-VGEX (wrinkle),2020-09-11,9,7.5
Paul Molitor,1978,707,LOW GRADE (crease),2020-09-11,6,4.47
Paul Molitor,1978,707,NR-MINT,2020-09-10,18,45.05
Paul Molitor,1978,707,EX-EXMINT,2020-09-10,14,33
Paul Molitor,1978,707,EX-EXMINT,2020-09-10,12,23.26
Paul Molitor,1978,707,NM-MT OR BETTER,2020-09-09,23,182.38
Paul Molitor,1978,707,VG-VGEX (minimum size),2020-09-04,6,8.5
Paul Molitor,1978,707,VG-VGEX (minimum size),2020-09-04,6,9.5
Paul Molitor,1978,707,EX-EXMINT (minimum size),2020-09-04,11,17.5
Paul Molitor,1978,707,EX-EXMINT,2020-08-31,12,23.5
Paul Molitor,1978,707,EX-EXMINT,2020-08-29,15,21.76
Paul Molitor,1978,707,VG-VGEX (wrinkle),2020-08-28,7,14
Paul Molitor,1978,707,EX-EXMINT,2020-08-26,9,26.02
Paul Molitor,1978,707,EX-EXMINT,2020-08-25,8,23.39
Paul Molitor,1978,707,EX-EXMINT,2020-08-23,17,31.01
Paul Molitor,1978,707,VG-VGEX,2020-08-21,14,17
Paul Molitor,1978,707,VG-VGEX,2020-08-21,17,26
Paul Molitor,1978,707,VG-VGEX,2020-08-21,8,8.75
Paul Molitor,1978,707,VG-VGEX,2020-08-21,9,17.5
Paul Molitor,1978,707,VG-VGEX (wrinkle),2020-08-21,9,6.5
Paul Molitor,1978,707,LOW GRADE (crease),2020-08-21,5,4.77
Paul Molitor,1978,707,EX-EXMINT,2020-08-19,7,23.39
Paul Molitor,1978,707,EX-EXMINT,2020-08-18,14,19.26
Paul Molitor,1978,707,EX-EXMINT,2020-08-15,17,32.77
Paul Molitor,1978,707,VG-VGEX (wrinkle),2020-08-14,6,7.5
Paul Molitor,1978,707,VG-VGEX (wrinkle),2020-08-14,5,4.26
Paul Molitor,1978,707,VG-VGEX (crease),2020-08-14,3,4.69
Paul Molitor,1978,707,LOW GRADE (crease),2020-08-14,6,7.39
Paul Molitor,1978,707,LOW GRADE (crease),2020-08-14,6,7.39
Paul Molitor,1978,707,VG-VGEX (minimum size),2020-08-14,7,6.5
Paul Molitor,1978,707,VG-VGEX (minimum size) (wrinkle),2020-08-14,4,5.5
Paul Molitor,1978,707,VG-VGEX (minimum size) (wrinkle),2020-08-14,5,7.39
Paul Molitor,1978,707,NR-MINT,2020-08-11,19,32
Paul Molitor,1978,707,EX-EXMINT,2020-08-09,14,19.19
Paul Molitor,1978,707,VG-VGEX (crease),2020-08-07,8,10.5
Paul Molitor,1978,707,EX-EXMINT,2020-08-05,11,24.22
Dale Murphy,1978,708,EX-EXMINT,2020-10-19,9,5.5
Dale Murphy,1978,708,VG-VGEX,2020-10-16,5,3.26
Dale Murphy,1978,708,VG-VGEX,2020-10-16,2,2
Dale Murphy,1978,708,VG-VGEX,2020-10-16,5,3.77
Dale Murphy,1978,708,VG-VGEX,2020-10-16,6,2.25
Dale Murphy,1978,708,LOW GRADE (crease),2020-10-16,3,2.25
Dale Murphy,1978,708,EX-EXMINT,2020-10-15,9,12
Dale Murphy,1978,708,NR-MINT,2020-10-14,4,4
Dale Murphy,1978,708,NR-MINT,2020-10-11,8,7
Dale Murphy,1978,708,VG-VGEX,2020-10-09,4,2.25
Dale Murphy,1978,708,NR-MINT,2020-10-08,8,5.5
Dale Murphy,1978,708,NR-MINT,2020-10-08,6,3.65
Dale Murphy,1978,708,NR-MINT,2020-10-08,11,5.5
Dale Murphy,1978,708,NM-MT OR BETTER,2020-10-08,11,27.75
Dale Murphy,1978,708,EX-EXMINT,2020-10-05,8,7.5
Dale Murphy,1978,708,NR-MINT,2020-10-03,4,6.51
Dale Murphy,1978,708,VG-VGEX,2020-10-02,4,3.25
Dale Murphy,1978,708,VG-VGEX,2020-09-29,8,5.5
Dale Murphy,1978,708,EX-EXMINT,2020-09-26,6,5.24
Dale Murphy,1978,708,EX-EXMINT,2020-09-23,8,9.25
Dale Murphy,1978,708,EX-EXMINT,2020-09-21,8,6.5
Dale Murphy,1978,708,VG-VGEX,2020-09-18,5,3.25
Dale Murphy,1978,708,VG-VGEX,2020-09-18,4,3.25
Dale Murphy,1978,708,VG-VGEX,2020-09-18,3,1.85
Dale Murphy,1978,708,VG-VGEX,2020-09-18,2,1.35
Dale Murphy,1978,708,VG-VGEX,2020-09-18,4,2.66
Dale Murphy,1978,708,VG-VGEX (marked),2020-09-18,2,1.35
Dale Murphy,1978,708,EX-EXMINT,2020-09-16,11,7.08
Dale Murphy,1978,708,EX-EXMINT,2020-09-12,7,7.5
Dale Murphy,1978,708,LOW GRADE,2020-09-11,7,3.82
Dale Murphy,1978,708,NR-MINT,2020-09-10,6,24.5
Dale Murphy,1978,708,EX-EXMINT,2020-09-10,8,5.74
Dale Murphy,1978,708,EX-EXMINT,2020-09-10,4,5.5
Dale Murphy,1978,708,NR-MINT,2020-09-09,6,20.5
Dale Murphy,1978,708,LOW GRADE (crease),2020-09-04,5,2.82
Dale Murphy,1978,708,EX-EXMINT,2020-09-03,8,13
Dale Murphy,1978,708,EX-EXMINT,2020-09-02,7,5.26
Dale Murphy,1978,708,EX-EXMINT,2020-09-02,7,7.5
Dale Murphy,1978,708,EX-EXMINT,2020-09-02,5,4.25
Dale Murphy,1978,708,EX-EXMINT,2020-09-02,9,7.4
Dale Murphy,1978,708,EX-EXMINT,2020-09-01,8,6.77
Dale Murphy,1978,708,EX-EXMINT,2020-08-31,8,6.5
Dale Murphy,1978,708,NR-MINT,2020-08-29,12,18.5
Dale Murphy,1978,708,VG-VGEX (wrinkle),2020-08-28,5,3.25
Dale Murphy,1978,708,VG-VGEX (crease),2020-08-28,4,2.25
Dale Murphy,1978,708,LOW GRADE (crease),2020-08-28,3,1.84
Dale Murphy,1978,708,EX-EXMINT,2020-08-27,7,10.59
Dale Murphy,1978,708,EX-EXMINT,2020-08-26,7,2.84
Dale Murphy,1978,708,EX-EXMINT,2020-08-25,6,4.25
Dale Murphy,1978,708,EX-EXMINT,2020-08-23,6,3.94
Dale Murphy,1978,708,VG-VGEX,2020-08-21,6,5.01
Dale Murphy,1978,708,VG-VGEX,2020-08-21,8,5.5
Dale Murphy,1978,708,VG-VGEX,2020-08-21,5,2.27
Dale Murphy,1978,708,VG-VGEX,2020-08-21,6,4.25
Dale Murphy,1978,708,EX-EXMINT,2020-08-19,6,4.59
Dale Murphy,1978,708,EX-EXMINT,2020-08-18,7,5
Dale Murphy,1978,708,NR-MINT,2020-08-15,9,17.5
Dale Murphy,1978,708,LOW GRADE,2020-08-14,4,2.2
Dale Murphy,1978,708,LOW GRADE,2020-08-14,3,2
Dale Murphy,1978,708,NR-MINT,2020-08-09,7,10.05
Dale Murphy,1978,708,VG-VGEX,2020-08-07,8,3.15
Dale Murphy,1978,708,EX-EXMINT,2020-08-05,7,5.5
Dale Murphy,1978,708,EX-EXMINT,2020-08-05,6,3.25
Dale Murphy,1979,39,NR-MINT,2020-10-14,2,1.94
Dale Murphy,1979,39,EX-EXMINT,2020-09-09,2,1.26
Dale Murphy,1979,39,VG-VGEX,2020-08-26,2,1.4
Dale Murphy,1979,39,VG-VGEX,2020-08-07,3,1.03
Dale Murphy,1979,39,EX-EXMINT,2020-08-05,5,1.91
Dale Murphy,1979,39,EX-EXMINT,2020-08-05,2,1.25
Steve Garvey,1979,50,EX-EXMINT,2020-10-03,,0.79
Steve Garvey,1979,50,EX-EXMINT,2020-09-28,,0.79
Steve Garvey,1979,50,NR-MINT,2020-09-23,3,1.76
Steve Garvey,1979,50,NR-MINT,2020-09-23,3,1.7
Steve Garvey,1979,50,NR-MINT,2020-09-23,2,0.84
Steve Garvey,1979,50,NR-MINT,2020-09-09,,0.79
Steve Garvey,1979,50,NR-MINT,2020-08-30,4,2.25
Steve Garvey,1979,50,VG-VGEX,2020-08-29,,0.79
Steve Garvey,1979,50,VG-VGEX,2020-08-26,2,0.84
Steve Garvey,1979,50,EX-EXMINT,2020-08-05,4,3.25
Dwight Evans,1979,155,NM-MT OR BETTER,2020-10-19,6,3.95
Dwight Evans,1979,155,NM-MT OR BETTER,2020-10-15,4,2.25
Jack Morris,1979,251,EX-EXMINT,2020-10-22,4,1.5
Jack Morris,1979,251,EX-EXMINT,2020-10-19,2,2.02
Jack Morris,1979,251,NM-MT OR BETTER,2020-10-07,11,33.01
Jack Morris,1979,251,NM-MT OR BETTER,2020-10-05,8,9.05
Jack Morris,1979,251,EX-EXMINT,2020-10-03,,0.79
Jack Morris,1979,251,NR-MINT,2020-09-21,5,2.02
Jack Morris,1979,251,EX-EXMINT,2020-09-09,3,2.27
Jack Morris,1979,251,EX-EXMINT,2020-08-30,2,1.25
Jack Morris,1979,251,EX-EXMINT,2020-08-29,3,2.3
Jack Morris,1979,251,NM-MT OR BETTER,2020-08-25,6,6.05
Jack Morris,1979,251,EX-EXMINT,2020-08-05,3,1.51
Jack Morris,1979,251,LOW GRADE (filler),2020-07-31,3,1.35
Alan Trammell,1979,358,EX-EXMINT,2020-10-24,3,1.65
Alan Trammell,1979,358,VG-VGEX,2020-10-22,3,1.68
Alan Trammell,1979,358,EX-EXMINT,2020-10-19,2,1.55
Alan Trammell,1979,358,NM-MT OR BETTER,2020-10-11,6,5.5
Alan Trammell,1979,358,EX-EXMINT,2020-10-03,2,1.04
Alan Trammell,1979,358,VG-VGEX,2020-09-10,5,2.96
Alan Trammell,1979,358,EX-EXMINT,2020-09-09,2,1.25
Alan Trammell,1979,358,EX-EXMINT,2020-08-30,3,1.64
Alan Trammell,1979,358,NR-MINT,2020-08-29,6,4.25
Alan Trammell,1979,358,EX-EXMINT,2020-08-26,3,2.25
Alan Trammell,1979,358,EX-EXMINT,2020-08-25,2,0.95
Alan Trammell,1979,358,EX-EXMINT,2020-08-15,8,4
Alan Trammell,1979,358,NR-MINT,2020-08-05,3,1.76
Dave Parker,1979,430,VG-VGEX,2020-09-09,3,1.51
Dave Parker,1979,430,NR-MINT,2020-08-26,5,3.02
Dave Parker,1979,430,NM-MT OR BETTER,2020-08-25,11,9
Ted Simmons,1979,510,NM-MT OR BETTER,2020-10-19,7,9.49
Pete Rose,1979,650,VG-VGEX,2020-10-28,4,2.01
Pete Rose,1979,650,EX-EXMINT,2020-10-26,6,4.74
Pete Rose,1979,650,NR-MINT,2020-10-24,11,9
Pete Rose,1979,650,NR-MINT,2020-10-22,8,8.5
Pete Rose,1979,650,NR-MINT,2020-10-19,8,8.5
Pete Rose,1979,650,EX-EXMINT,2020-10-14,5,4
Pete Rose,1979,650,VG-VGEX (wrinkle),2020-10-09,5,1.81
Pete Rose,1979,650,VG-VGEX,2020-10-07,3,1.82
Pete Rose,1979,650,EX-EXMINT,2020-10-03,7,5.03
Pete Rose,1979,650,EX-EXMINT,2020-09-28,5,6
Pete Rose,1979,650,VG-VGEX,2020-09-18,4,3.75
Pete Rose,1979,650,EX-EXMINT,2020-09-12,7,6.5
Pete Rose,1979,650,VG-VGEX,2020-09-10,3,2.25
Pete Rose,1979,650,EX-EXMINT,2020-09-09,8,5.5
Pete Rose,1979,650,VG-VGEX (wrinkle),2020-09-04,4,2.27
Pete Rose,1979,650,EX-EXMINT,2020-08-29,5,4.25
Pete Rose,1979,650,EX-EXMINT,2020-08-27,7,6
Pete Rose,1979,650,NM-MT OR BETTER,2020-08-26,7,9.25
Pete Rose,1979,650,NM-MT OR BETTER,2020-08-25,12,21.5
Pete Rose,1979,650,VG-VGEX (wrinkle),2020-08-21,5,8.5
Pete Rose,1979,650,EX-EXMINT,2020-08-18,6,4.78
Pete Rose,1979,650,EX-EXMINT,2020-08-15,10,3
Pete Rose,1979,650,EX-EXMINT,2020-08-09,8,5.5
Pete Rose,1979,650,EX-EXMINT,2020-08-05,5,2.25
Ted Simmons,1980,85,NM-MT OR BETTER,2020-08-09,10,9.39
Dale Murphy,1980,274,NR-MINT,2020-10-14,3,2.3
Dale Murphy,1980,274,NR-MINT,2020-10-14,3,2.25
Dale Murphy,1980,274,NR-MINT,2020-10-11,2,1.25
Dale Murphy,1980,274,EX-EXMINT,2020-09-10,3,1.36
Dale Murphy,1980,274,VG-VGEX,2020-08-31,3,2.25
Dale Murphy,1980,274,NM-MT OR BETTER,2020-08-26,3,3.5
Dale Murphy,1980,274,NR-MINT,2020-08-15,6,3.25
Steve Garvey,1980,290,VG-VGEX,2020-08-31,,0.79
Steve Garvey,1980,290,NM-MT OR BETTER,2020-08-27,7,3.5
Steve Garvey,1980,290,NM-MT OR BETTER,2020-08-26,5,5.63
Steve Garvey,1980,290,NM-MT OR BETTER,2020-08-05,6,7.5
Jack Morris,1980,371,EX-EXMINT,2020-10-14,4,2.81
Pete Rose,1980,540,NR-MINT,2020-10-11,3,5.4
Pete Rose,1980,540,VG-VGEX,2020-10-09,5,3.28
Pete Rose,1980,540,EX-EXMINT,2020-10-08,2,1.25
Pete Rose,1980,540,EX-EXMINT,2020-09-29,5,3.78
Pete Rose,1980,540,NR-MINT,2020-09-21,7,3.5
Pete Rose,1980,540,VG-VGEX,2020-09-18,3,1.4
Pete Rose,1980,540,VG-VGEX,2020-09-11,2,1.25
Pete Rose,1980,540,VG-VGEX,2020-09-11,3,1.25
Pete Rose,1980,540,VG-VGEX (crease),2020-09-11,,0.79
Pete Rose,1980,540,EX-EXMINT,2020-09-10,2,1.25
Pete Rose,1980,540,EX-EXMINT,2020-08-31,5,4.25
Pete Rose,1980,540,VG-VGEX,2020-08-29,5,2.5
Pete Rose,1980,540,EX-EXMINT,2020-08-27,3,2.25
Pete Rose,1980,540,NR-MINT,2020-08-26,6,4.84
Pete Rose,1980,540,LOW GRADE (crease),2020-08-14,,0.79
Pete Rose,1980,540,EX-EXMINT,2020-08-07,5,2.83
Pete Rose,1980,540,EX-EXMINT,2020-08-07,5,4.34
Pete Rose,1980,540,EX-EXMINT,2020-08-05,2,1.76
Pete Rose,1980,540,NR-MINT,2020-08-05,4,3.26
Pete Rose,1980,540,EX-EXMINT,2020-08-05,3,1.76
Pete Rose,1980,540,EX-EXMINT,2020-08-05,4,2.28
Pete Rose,1981,180,NM-MT OR BETTER,2020-10-25,5,5.75
Pete Rose,1981,180,VG-VGEX,2020-10-16,5,2.12
Pete Rose,1981,180,NM-MT OR BETTER,2020-10-14,3,2.14
Pete Rose,1981,180,EX-EXMINT,2020-10-08,4,1.25
Pete Rose,1981,180,EX-EXMINT,2020-10-08,3,1.25
Pete Rose,1981,180,NR-MINT,2020-10-05,,0.79
Pete Rose,1981,180,NR-MINT,2020-10-03,4,3
Pete Rose,1981,180,EX-EXMINT,2020-09-21,5,2.02
Pete Rose,1981,180,NM-MT OR BETTER,2020-09-10,5,5.5
Pete Rose,1981,180,EX-EXMINT,2020-09-10,4,2.25
Pete Rose,1981,180,EX-EXMINT,2020-09-03,4,2
Pete Rose,1981,180,EX-EXMINT,2020-09-03,3,1.5
Pete Rose,1981,180,NR-MINT,2020-09-02,4,3.25
Pete Rose,1981,180,EX-EXMINT,2020-09-02,5,2.03
Pete Rose,1981,180,EX-EXMINT,2020-08-29,3,1.35
Pete Rose,1981,180,EX-EXMINT,2020-08-27,2,0.85
Pete Rose,1981,180,VG-VGEX,2020-08-21,2,1.58
Pete Rose,1981,180,NM-MT OR BETTER,2020-08-16,6,6.5
Pete Rose,1981,180,NR-MINT,2020-08-11,4,2.25
Pete Rose,1981,180,NR-MINT,2020-08-09,5,2
Pete Rose,1981,180,NR-MINT,2020-08-09,4,3.25
Pete Rose,1981,180,EX-EXMINT,2020-08-07,3,1.5
Pete Rose,1981,180,EX-EXMINT,2020-08-07,5,1.65
Pete Rose,1981,180,NR-MINT,2020-08-05,4,2.25
Pete Rose,1981,180,NR-MINT,2020-08-05,3,2.25
Pete Rose,1981,180,NM-MT OR BETTER,2020-08-05,6,6.5
Dwight Evans,1981,275,NM-MT OR BETTER,2020-10-19,6,3.75
Harold Baines,1981,347,NR-MINT,2020-10-19,3,2.99
Harold Baines,1981,347,NR-MINT,2020-10-19,7,3.97
Harold Baines,1981,347,EX-EXMINT,2020-10-14,2,1.75
Harold Baines,1981,347,EX-EXMINT,2020-10-14,4,2.31
Harold Baines,1981,347,EX-EXMINT,2020-10-14,4,1.99
Harold Baines,1981,347,EX-EXMINT,2020-10-10,5,2.3
Harold Baines,1981,347,EX-EXMINT,2020-10-05,3,2
Harold Baines,1981,347,NM-MT OR BETTER,2020-10-03,4,2.75
Harold Baines,1981,347,NR-MINT,2020-09-28,4,7.4
Harold Baines,1981,347,EX-EXMINT,2020-09-28,3,2.14
Harold Baines,1981,347,NR-MINT,2020-09-23,6,4.75
Harold Baines,1981,347,EX-EXMINT,2020-09-23,3,3.25
Harold Baines,1981,347,NR-MINT e*GMCARDS*,2020-09-21,4,3.25
Harold Baines,1981,347,NR-MINT e*GMCARDS*,2020-09-21,5,3.25
Harold Baines,1981,347,NR-MINT e*GMCARDS*,2020-09-21,6,3.75
Harold Baines,1981,347,EX-EXMINT e*GMCARDS*,2020-09-21,3,2.47
Harold Baines,1981,347,VG-VGEX,2020-09-11,4,3.03
Harold Baines,1981,347,VG-VGEX,2020-09-11,6,3.02
Harold Baines,1981,347,NM-MT OR BETTER,2020-09-10,15,43
Harold Baines,1981,347,EX-EXMINT,2020-09-10,6,2.02
Harold Baines,1981,347,EX-EXMINT,2020-09-10,3,1.25
Harold Baines,1981,347,EX-EXMINT,2020-09-03,6,3.77
Harold Baines,1981,347,NR-MINT,2020-09-03,6,7.38
Harold Baines,1981,347,NR-MINT,2020-09-02,4,3.77
Harold Baines,1981,347,NR-MINT,2020-09-02,5,4.28
Harold Baines,1981,347,NR-MINT,2020-09-02,2,3.25
Harold Baines,1981,347,NR-MINT,2020-09-02,5,5.5
Harold Baines,1981,347,NM-MT OR BETTER,2020-09-02,9,11.5
Harold Baines,1981,347,NM-MT OR BETTER,2020-08-29,9,22.49
Harold Baines,1981,347,EX-EXMINT,2020-08-27,6,9.5
Harold Baines,1981,347,NR-MINT,2020-08-16,6,6
Harold Baines,1981,347,VG-VGEX (wrinkle),2020-08-14,2,1.25
Harold Baines,1981,347,NR-MINT,2020-08-09,6,3.04
Harold Baines,1981,347,NR-MINT,2020-08-09,7,2.81
Harold Baines,1981,347,NM-MT OR BETTER,2020-08-09,13,20.5
Harold Baines,1981,347,EX-EXMINT,2020-08-05,3,1.52
Harold Baines,1981,347,EX-EXMINT,2020-08-05,4,3
Steve Garvey,1981,530,NM-MT OR BETTER,2020-08-05,8,6.56
Lee Smith,1982,452,NR-MINT,2020-10-28,8,2.29
Lee Smith,1982,452,NR-MINT,2020-10-28,3,2.64
