name,year,number,url,price,front_url,back_url
Nolan Ryan,1986,100,/ViewCard.cfm/sid/110/cid/12789/1986-Topps-100-Nolan-Ryan,3.5,/Images/Cards/Baseball/110/110-100Fr.jpg,/Images/Cards/Baseball/110/110-100Bk.jpg
Nolan Ryan,1987,757,/ViewCard.cfm/sid/117/cid/36012/1987-Topps-757-Nolan-Ryan,1,/Images/Cards/Baseball/117/117-36012RepFr.jpg,/Images/Cards/Baseball/117/117-757Bk.jpg
Nolan Ryan,1988,250,/ViewCard.cfm/sid/125/cid/54053/1988-Topps-250-Nolan-Ryan,1.55,/Images/Cards/Baseball/125/125-54053RepFr.jpg,/Images/Cards/Baseball/125/125-54053RepBk.jpg
Nolan Ryan,1989,530,/ViewCard.cfm/sid/134/cid/36781/1989-Topps-530-Nolan-Ryan,1.25,/Images/Cards/Baseball/134/134-530Fr.jpg,/Images/Cards/Baseball/134/134-530Bk.jpg
Nolan Ryan,1990,1,/ViewCard.cfm/sid/147/cid/60901/1990-Topps-1-Nolan-Ryan,1,/Images/Cards/Baseball/147/147-60901RepFr.jpg,/Images/Cards/Baseball/147/147-60901RepBk.jpg
Nolan Ryan,1991,1,/ViewCard.cfm/sid/167/cid/61901/1991-Topps-1-Nolan-Ryan,1.5,/Images/Cards/Baseball/167/167-61901RepFr.jpg,/Images/Cards/Baseball/167/167-61901RepBk.jpg
Nolan Ryan,1992,1,/ViewCard.cfm/sid/212/cid/95526/1992-Topps-1-Nolan-Ryan,1.2,/Images/Cards/Baseball/212/212-1Fr.jpg,/Images/Cards/Baseball/212/212-1Bk.jpg
Nolan Ryan,1993,700,/ViewCard.cfm/sid/291/cid/108075/1993-Topps-700-Nolan-Ryan,2,/Images/Cards/Baseball/291/291-700Fr.jpg,/Images/Cards/Baseball/291/291-700Bk.jpg
Nolan Ryan,1994,34,/ViewCard.cfm/sid/426/cid/122759/1994-Topps-34-Nolan-Ryan,1.5,/Images/Cards/Baseball/426/426-122759RepFr.jpg,/Images/Cards/Baseball/426/426-34Bk.jpg
Cal Ripken Jr,1982,21,/ViewCard.cfm/sid/89/cid/24169/1982-Topps-21-Orioles-Future-Stars---Bob-Bonner-/-Cal-Ripken-/-Jeff-Schneider,15,/Images/Cards/Baseball/89/89-21Fr.jpg,/Images/Cards/Baseball/89/89-24169RepBk.jpg
Cal Ripken Jr,1983,163,/ViewCard.cfm/sid/93/cid/25238/1983-Topps-163-Cal-Ripken,8.27,/Images/Cards/Baseball/93/93-25238RepFr.jpg,/Images/Cards/Baseball/93/93-25238RepBk.jpg
Cal Ripken Jr,1984,490,/ViewCard.cfm/sid/98/cid/33590/1984-Topps-490-Cal-Ripken,4.25,/Images/Cards/Baseball/98/98-33590RepFr.jpg,/Images/Cards/Baseball/98/98-33590RepBk.jpg
Cal Ripken Jr,1985,30,/ViewCard.cfm/sid/103/cid/34130/1985-Topps-30-Cal-Ripken,3,/Images/Cards/Baseball/103/103-34130RepFr.jpg,/Images/Cards/Baseball/103/103-34130RepBk.jpg
Cal Ripken Jr,1986,340,/ViewCard.cfm/sid/110/cid/13029/1986-Topps-340-Cal-Ripken,2.25,/Images/Cards/Baseball/110/110-13029RepFr.jpg,/Images/Cards/Baseball/110/110-13029RepBk.jpg
Cal Ripken Jr,1987,784,/ViewCard.cfm/sid/117/cid/36039/1987-Topps-784-Cal-Ripken,1.73,/Images/Cards/Baseball/117/117-36039RepFr.jpg,/Images/Cards/Baseball/117/117-784Bk.jpg
Cal Ripken Jr,1988,650,/ViewCard.cfm/sid/125/cid/54454/1988-Topps-650-Cal-Ripken,1.37,/Images/Cards/Baseball/125/125-54454RepFr.jpg,/Images/Cards/Baseball/125/125-54454RepBk.jpg
Cal Ripken Jr,1989,250,/ViewCard.cfm/sid/134/cid/36501/1989-Topps-250-Cal-Ripken,1.83,/Images/Cards/Baseball/134/134-250Fr.jpg,/Images/Cards/Baseball/134/134-250Bk.jpg
Cal Ripken Jr,1990,570,/ViewCard.cfm/sid/147/cid/61471/1990-Topps-570-Cal-Ripken,1.25,/Images/Cards/Baseball/147/147-61471RepFr.jpg,/Images/Cards/Baseball/147/147-570Bk.jpg
Cal Ripken Jr,1991,150,/ViewCard.cfm/sid/167/cid/62055/1991-Topps-150-Cal-Ripken-Jr.,1.5,/Images/Cards/Baseball/167/167-62055RepFr.jpg,/Images/Cards/Baseball/167/167-62055RepBk.jpg
