title,date,bids,price
1977 Topps Set Break #120 Rod Carew EX-EXMINT *GMCARDS*,2020-09-10,4,3.78
1977 Topps Set Break #120 Rod Carew EX-EXMINT *GMCARDS*,2020-09-10,7,2.25
1977 Topps Set Break #120 Rod Carew NR-MINT *GMCARDS*,2020-09-09,7,7.51
1977 Topps Set Break #120 Rod Carew VG-VGEX *GMCARDS*,2020-08-25,5,1.66
1977 Topps Set Break #120 Rod Carew EX-EXMINT *GMCARDS*,2020-08-18,2,3.25
1977 Topps Set Break #120 Rod Carew EX-EXMINT *GMCARDS*,2020-08-05,7,7.5
1977 Topps Set Break #120 Rod Carew EX-EXMINT *GMCARDS*,2020-08-05,4,1.25
1977 Topps Set Break #140 Mike Schmidt EX-EXMINT *GMCARDS*,2020-10-28,6,2.8
1977 Topps Set Break #140 Mike Schmidt EX-EXMINT *GMCARDS*,2020-10-28,9,5.5
1977 Topps Set Break #140 Mike Schmidt EX-EXMINT *GMCARDS*,2020-10-26,3,4.25
1977 Topps Set Break #140 Mike Schmidt EX-EXMINT *GMCARDS*,2020-10-24,6,4.25
1977 Topps Set Break #140 Mike Schmidt LOW GRADE (crease) *GMCARDS*,2020-10-23,2,0.84
1977 Topps Set Break #140 Mike Schmidt LOW GRADE (crease) *GMCARDS*,2020-10-23,2,1.27
1977 Topps Set Break #140 Mike Schmidt EX-EXMINT *GMCARDS*,2020-10-22,5,4.82
1977 Topps Set Break #140 Mike Schmidt NR-MINT *GMCARDS*,2020-10-19,11,13
1977 Topps Set Break #140 Mike Schmidt NM-MT OR BETTER *GMCARDS*,2020-10-15,15,23
1977 Topps Set Break #140 Mike Schmidt EX-EXMINT *GMCARDS*,2020-10-14,6,3.51
1977 Topps Set Break #140 Mike Schmidt NR-MINT *GMCARDS*,2020-10-11,19,37.78
1977 Topps Set Break #140 Mike Schmidt VG-VGEX *GMCARDS*,2020-10-09,3,3.25
1977 Topps Set Break #140 Mike Schmidt EX-EXMINT *GMCARDS*,2020-10-07,5,3
1977 Topps Set Break #140 Mike Schmidt LOW GRADE *GMCARDS*,2020-09-25,2,1.35
1977 Topps Set Break #140 Mike Schmidt NR-MINT *GMCARDS*,2020-09-23,5,4.86
1977 Topps Set Break #140 Mike Schmidt VG-VGEX *GMCARDS*,2020-09-18,3,2.13
1977 Topps Set Break #140 Mike Schmidt VG-VGEX *GMCARDS*,2020-09-18,4,1.29
1977 Topps Set Break #140 Mike Schmidt VG-VGEX *GMCARDS*,2020-09-18,3,5
1977 Topps Set Break #140 Mike Schmidt VG-VGEX *GMCARDS*,2020-09-18,3,2.25
1977 Topps Set Break #140 Mike Schmidt VG-VGEX *GMCARDS*,2020-09-18,3,1.04
1977 Topps Set Break #140 Mike Schmidt VG-VGEX *GMCARDS*,2020-09-18,4,3.29
1977 Topps Set Break #140 Mike Schmidt VG-VGEX *GMCARDS*,2020-09-18,4,1.75
1977 Topps Set Break #140 Mike Schmidt NR-MINT *GMCARDS*,2020-09-12,4,9
1977 Topps Set Break #140 Mike Schmidt LOW GRADE (crease) *GMCARDS*,2020-09-11,3,2
1977 Topps Set Break #140 Mike Schmidt EX-EXMINT *GMCARDS*,2020-09-10,5,7.5
1977 Topps Set Break #140 Mike Schmidt EX-EXMINT *GMCARDS*,2020-09-09,5,3.25
1977 Topps Set Break #140 Mike Schmidt VG-VGEX *GMCARDS*,2020-08-31,8,5.52
1977 Topps Set Break #140 Mike Schmidt EX-EXMINT *GMCARDS*,2020-08-29,7,4.95
1977 Topps Set Break #140 Mike Schmidt LOW GRADE (crease) *GMCARDS*,2020-08-28,2,1.05
1977 Topps Set Break #140 Mike Schmidt LOW GRADE (crease) *GMCARDS*,2020-08-28,,0.79
1977 Topps Set Break #140 Mike Schmidt VG-VGEX *GMCARDS*,2020-08-25,4,3.28
1977 Topps Set Break #140 Mike Schmidt NM-MT OR BETTER *GMCARDS*,2020-08-22,17,59.89
1977 Topps Set Break #140 Mike Schmidt NR-MINT *GMCARDS*,2020-08-18,6,4.24
1977 Topps Set Break #140 Mike Schmidt EX-EXMINT *GMCARDS*,2020-08-18,7,6.38
1977 Topps Set Break #140 Mike Schmidt EX-EXMINT *GMCARDS*,2020-08-15,6,5.5
1977 Topps Set Break #140 Mike Schmidt EX-EXMINT *GMCARDS*,2020-08-09,7,4.25
1977 Topps Set Break #140 Mike Schmidt NR-MINT *GMCARDS*,2020-08-05,3,6
1977 Topps Set Break #140 Mike Schmidt EX-EXMINT *GMCARDS*,2020-08-05,,0.79
1977 Topps Set Break #140 Mike Schmidt EX-EXMINT *GMCARDS*,2020-08-05,5,2.4
1977 Topps Set Break #150 Tom Seaver VG-VGEX *GMCARDS*,2020-10-28,2,1.75
1977 Topps Set Break #150 Tom Seaver VG-VGEX *GMCARDS*,2020-10-26,4,2.25
1977 Topps Set Break #150 Tom Seaver VG-VGEX *GMCARDS*,2020-10-24,6,3.01
1977 Topps Set Break #150 Tom Seaver LOW GRADE (crease) *GMCARDS*,2020-10-23,,0.79
1977 Topps Set Break #150 Tom Seaver EX-EXMINT (miscut) *GMCARDS*,2020-10-23,5,2.25
1977 Topps Set Break #150 Tom Seaver EX-EXMINT *GMCARDS*,2020-10-22,4,6.77
1977 Topps Set Break #150 Tom Seaver EX-EXMINT *GMCARDS*,2020-10-19,4,2
1977 Topps Set Break #150 Tom Seaver VG-VGEX *GMCARDS*,2020-10-16,5,3
1977 Topps Set Break #150 Tom Seaver NR-MINT *GMCARDS*,2020-10-15,11,5
1977 Topps Set Break #150 Tom Seaver VG-VGEX *GMCARDS*,2020-10-09,5,4.25
1977 Topps Set Break #150 Tom Seaver VG-VGEX *GMCARDS*,2020-10-09,3,1.25
1977 Topps Set Break #150 Tom Seaver EX-EXMINT *GMCARDS*,2020-10-07,5,3.25
1977 Topps Set Break #150 Tom Seaver EX-EXMINT *GMCARDS*,2020-10-05,6,4.47
1977 Topps Set Break #150 Tom Seaver NR-MINT *GMCARDS*,2020-10-03,9,7.5
1977 Topps Set Break #150 Tom Seaver EX-EXMINT *GMCARDS*,2020-09-23,7,4.03
1977 Topps Set Break #150 Tom Seaver VG-VGEX *GMCARDS*,2020-09-12,5,2.8
1977 Topps Set Break #150 Tom Seaver EX-EXMINT *GMCARDS*,2020-09-10,7,6.5
1977 Topps Set Break #150 Tom Seaver EX-EXMINT *GMCARDS*,2020-09-09,8,7.5
1977 Topps Set Break #150 Tom Seaver EX-EXMINT *GMCARDS*,2020-08-29,6,4.51
1977 Topps Set Break #150 Tom Seaver LOW GRADE (crease) *GMCARDS*,2020-08-28,6,5.55
1977 Topps Set Break #150 Tom Seaver VG-VGEX *GMCARDS*,2020-08-25,3,1.3
1977 Topps Set Break #150 Tom Seaver EX-EXMINT *GMCARDS*,2020-08-22,10,4.25
1977 Topps Set Break #150 Tom Seaver NR-MINT *GMCARDS*,2020-08-18,10,7.65
1977 Topps Set Break #150 Tom Seaver EX-EXMINT *GMCARDS*,2020-08-18,5,3.25
1977 Topps Set Break #150 Tom Seaver EX-EXMINT *GMCARDS*,2020-08-15,5,4.25
1977 Topps Set Break #150 Tom Seaver EX-EXMINT *GMCARDS*,2020-08-05,3,2
1977 Topps Set Break #150 Tom Seaver EX-EXMINT *GMCARDS*,2020-08-05,5,2.75
1977 Topps Set Break #150 Tom Seaver EX-EXMINT *GMCARDS*,2020-08-05,3,2.27
1977 Topps Set Break #150 Tom Seaver EX-EXMINT *GMCARDS*,2020-08-05,6,3.28
1977 Topps Set Break #285 Brooks Robinson EX-EXMINT *GMCARDS*,2020-10-28,5,2.25
1977 Topps Set Break #285 Brooks Robinson EX-EXMINT *GMCARDS*,2020-10-26,3,3
1977 Topps Set Break #285 Brooks Robinson EX-EXMINT *GMCARDS*,2020-10-24,4,3.25
1977 Topps Set Break #285 Brooks Robinson NR-MINT *GMCARDS*,2020-10-22,9,8
1977 Topps Set Break #285 Brooks Robinson NR-MINT *GMCARDS*,2020-10-19,9,6.5
1977 Topps Set Break #285 Brooks Robinson NM-MT OR BETTER *GMCARDS*,2020-10-15,8,6.7
1977 Topps Set Break #285 Brooks Robinson EX-EXMINT *GMCARDS*,2020-10-14,4,1.33
1977 Topps Set Break #285 Brooks Robinson VG-VGEX *GMCARDS*,2020-10-02,2,3
1977 Topps Set Break #285 Brooks Robinson NR-MINT *GMCARDS*,2020-09-29,5,4
1977 Topps Set Break #285 Brooks Robinson NR-MINT *GMCARDS*,2020-09-26,6,4.26
1977 Topps Set Break #285 Brooks Robinson EX-EXMINT *GMCARDS*,2020-09-23,3,1.49
1977 Topps Set Break #285 Brooks Robinson VG-VGEX *GMCARDS*,2020-09-18,3,1.25
1977 Topps Set Break #285 Brooks Robinson VG-VGEX *GMCARDS*,2020-09-18,2,1.25
1977 Topps Set Break #285 Brooks Robinson VG-VGEX *GMCARDS*,2020-09-18,2,1.25
1977 Topps Set Break #285 Brooks Robinson VG-VGEX *GMCARDS*,2020-09-18,,0.79
1977 Topps Set Break #285 Brooks Robinson VG-VGEX *GMCARDS*,2020-09-18,3,1.6
1977 Topps Set Break #285 Brooks Robinson VG-VGEX *GMCARDS*,2020-09-18,,0.79
1977 Topps Set Break #285 Brooks Robinson VG-VGEX *GMCARDS*,2020-09-18,,0.79
1977 Topps Set Break #285 Brooks Robinson VG-VGEX *GMCARDS*,2020-09-18,,0.79
1977 Topps Set Break #285 Brooks Robinson EX-EXMINT *GMCARDS*,2020-09-12,4,2.52
1977 Topps Set Break #285 Brooks Robinson NR-MINT *GMCARDS*,2020-09-10,8,9.38
1977 Topps Set Break #285 Brooks Robinson NR-MINT *GMCARDS*,2020-09-10,2,1.3
1977 Topps Set Break #285 Brooks Robinson EX-EXMINT *GMCARDS*,2020-09-10,3,2.51
1977 Topps Set Break #285 Brooks Robinson NM-MT OR BETTER *GMCARDS*,2020-09-09,19,32.01
1977 Topps Set Break #285 Brooks Robinson VG-VGEX (wrinkle) *GMCARDS*,2020-09-04,6,3.25
1977 Topps Set Break #285 Brooks Robinson EX-EXMINT *GMCARDS*,2020-09-03,2,1.42
1977 Topps Set Break #285 Brooks Robinson EX-EXMINT *GMCARDS*,2020-09-03,3,1.04
1977 Topps Set Break #285 Brooks Robinson EX-EXMINT *GMCARDS*,2020-09-03,4,2.01
1977 Topps Set Break #285 Brooks Robinson NM-MT OR BETTER *GMCARDS*,2020-08-31,12,9.5
1977 Topps Set Break #285 Brooks Robinson NM-MT OR BETTER *GMCARDS*,2020-08-29,9,8.73
1977 Topps Set Break #285 Brooks Robinson VG-VGEX (crease) *GMCARDS*,2020-08-28,3,1.4
1977 Topps Set Break #285 Brooks Robinson LOW GRADE (crease) *GMCARDS*,2020-08-28,4,2.25
1977 Topps Set Break #285 Brooks Robinson EX-EXMINT *GMCARDS*,2020-08-27,7,2.47
1977 Topps Set Break #285 Brooks Robinson EX-EXMINT *GMCARDS*,2020-08-26,4,3.25
1977 Topps Set Break #285 Brooks Robinson NR-MINT *GMCARDS*,2020-08-25,8,3.84
1977 Topps Set Break #285 Brooks Robinson EX-EXMINT *GMCARDS*,2020-08-18,,0.79
1977 Topps Set Break #285 Brooks Robinson EX-EXMINT *GMCARDS*,2020-08-18,6,2.25
1977 Topps Set Break #285 Brooks Robinson NR-MINT *GMCARDS*,2020-08-15,5,4.25
1977 Topps Set Break #285 Brooks Robinson LOW GRADE *GMCARDS*,2020-08-14,2,1.25
1977 Topps Set Break #285 Brooks Robinson EX-EXMINT *GMCARDS*,2020-08-09,5,3.26
1977 Topps Set Break #285 Brooks Robinson EX-EXMINT *GMCARDS*,2020-08-05,2,1.51
1977 Topps Set Break #285 Brooks Robinson EX-EXMINT *GMCARDS*,2020-08-05,2,1.3
1977 Topps Set Break #285 Brooks Robinson EX-EXMINT *GMCARDS*,2020-08-05,3,1.51
1977 Topps Set Break #285 Brooks Robinson EX-EXMINT *GMCARDS*,2020-08-05,4,2.25
1977 Topps Set Break #355 Lou Brock VG-VGEX *GMCARDS*,2020-10-28,2,1.51
1977 Topps Set Break #355 Lou Brock EX-EXMINT *GMCARDS*,2020-10-26,9,4.52
1977 Topps Set Break #355 Lou Brock EX-EXMINT *GMCARDS*,2020-10-24,14,9.5
1977 Topps Set Break #355 Lou Brock EX-EXMINT *GMCARDS*,2020-10-22,6,4.75
1977 Topps Set Break #355 Lou Brock EX-EXMINT *GMCARDS*,2020-10-19,5,3.27
1977 Topps Set Break #355 Lou Brock NM-MT OR BETTER *GMCARDS*,2020-10-15,5,6.5
1977 Topps Set Break #355 Lou Brock NR-MINT *GMCARDS*,2020-10-14,5,4.25
1977 Topps Set Break #355 Lou Brock VG-VGEX *GMCARDS*,2020-09-18,4,3
1977 Topps Set Break #355 Lou Brock VG-VGEX *GMCARDS*,2020-09-12,7,6
1977 Topps Set Break #355 Lou Brock NR-MINT *GMCARDS*,2020-09-10,3,6.75
1977 Topps Set Break #355 Lou Brock NR-MINT *GMCARDS*,2020-09-09,9,15.5
1977 Topps Set Break #355 Lou Brock NM-MT OR BETTER *GMCARDS*,2020-08-29,10,54
1977 Topps Set Break #355 Lou Brock EX-EXMINT *GMCARDS*,2020-08-22,7,8
1977 Topps Set Break #355 Lou Brock NM-MT OR BETTER *GMCARDS*,2020-08-18,8,33
1977 Topps Set Break #355 Lou Brock EX-EXMINT *GMCARDS*,2020-08-15,5,2.65
1977 Topps Set Break #355 Lou Brock EX-EXMINT *GMCARDS*,2020-08-05,6,5
1977 Topps Set Break #390 Dave Winfield VG-VGEX *GMCARDS*,2020-10-28,2,1.8
1977 Topps Set Break #390 Dave Winfield EX-EXMINT *GMCARDS*,2020-10-26,3,2.56
1977 Topps Set Break #390 Dave Winfield EX-EXMINT *GMCARDS*,2020-10-24,2,1.25
1977 Topps Set Break #390 Dave Winfield EX-EXMINT *GMCARDS*,2020-10-22,5,2.26
1977 Topps Set Break #390 Dave Winfield NM-MT OR BETTER *GMCARDS*,2020-10-19,12,20.5
1977 Topps Set Break #390 Dave Winfield NR-MINT *GMCARDS*,2020-10-15,8,8.5
1977 Topps Set Break #390 Dave Winfield NM-MT OR BETTER *GMCARDS*,2020-10-11,15,21.01
1977 Topps Set Break #390 Dave Winfield VG-VGEX *GMCARDS*,2020-10-07,3,2.25
1977 Topps Set Break #390 Dave Winfield VG-VGEX *GMCARDS*,2020-09-26,3,1.9
1977 Topps Set Break #390 Dave Winfield EX-EXMINT *GMCARDS*,2020-09-23,4,2.25
1977 Topps Set Break #390 Dave Winfield EX-EXMINT *GMCARDS*,2020-09-23,3,2.75
1977 Topps Set Break #390 Dave Winfield VG-VGEX *GMCARDS*,2020-09-12,3,2.25
1977 Topps Set Break #390 Dave Winfield VG-VGEX (wrinkle) *GMCARDS*,2020-09-11,5,2.25
1977 Topps Set Break #390 Dave Winfield EX-EXMINT *GMCARDS*,2020-09-10,2,1.36
1977 Topps Set Break #390 Dave Winfield NR-MINT *GMCARDS*,2020-09-09,2,1.9
1977 Topps Set Break #390 Dave Winfield VG-VGEX *GMCARDS*,2020-08-25,,0.79
1977 Topps Set Break #390 Dave Winfield NR-MINT *GMCARDS*,2020-08-22,11,16
1977 Topps Set Break #390 Dave Winfield NR-MINT *GMCARDS*,2020-08-18,4,5.75
1977 Topps Set Break #390 Dave Winfield EX-EXMINT *GMCARDS*,2020-08-18,4,3.25
1977 Topps Set Break #390 Dave Winfield EX-EXMINT *GMCARDS*,2020-08-15,3,1.55
1977 Topps Set Break #390 Dave Winfield NR-MINT *GMCARDS*,2020-08-09,9,31
1977 Topps Set Break #390 Dave Winfield EX-EXMINT *GMCARDS*,2020-08-05,2,1.4
1977 Topps Set Break #390 Dave Winfield EX-EXMINT *GMCARDS*,2020-08-05,3,2.25
1977 Topps Set Break #460 Willie Stargell VG-VGEX (wrinkle) *GMCARDS*,2020-10-23,3,1.3
1977 Topps Set Break #460 Willie Stargell VG-VGEX (wrinkle) *GMCARDS*,2020-10-23,2,0.95
1977 Topps Set Break #460 Willie Stargell VG-VGEX *GMCARDS*,2020-10-22,,0.79
1977 Topps Set Break #460 Willie Stargell VG-VGEX *GMCARDS*,2020-10-19,3,2
1977 Topps Set Break #460 Willie Stargell VG-VGEX *GMCARDS*,2020-10-16,5,2.25
1977 Topps Set Break #460 Willie Stargell NM-MT OR BETTER *GMCARDS*,2020-10-15,6,6.5
1977 Topps Set Break #460 Willie Stargell EX-EXMINT *GMCARDS*,2020-10-14,5,2.02
1977 Topps Set Break #460 Willie Stargell EX-EXMINT *GMCARDS*,2020-10-07,2,1.67
1977 Topps Set Break #460 Willie Stargell EX-EXMINT *GMCARDS*,2020-09-23,5,2.26
1977 Topps Set Break #460 Willie Stargell VG-VGEX *GMCARDS*,2020-09-09,2,0.85
1977 Topps Set Break #460 Willie Stargell VG-VGEX (wrinkle) *GMCARDS*,2020-09-04,4,2.25
1977 Topps Set Break #460 Willie Stargell VG-VGEX *GMCARDS*,2020-08-25,,0.79
1977 Topps Set Break #460 Willie Stargell NR-MINT *GMCARDS*,2020-08-18,4,5.5
1977 Topps Set Break #460 Willie Stargell EX-EXMINT *GMCARDS*,2020-08-15,2,0.91
1977 Topps Set Break #460 Willie Stargell EX-EXMINT *GMCARDS*,2020-08-15,4,1.81
1977 Topps Set Break #460 Willie Stargell NR-MINT *GMCARDS*,2020-08-09,6,9.38
1977 Topps Set Break #460 Willie Stargell EX-EXMINT *GMCARDS*,2020-08-05,2,1.51
1977 Topps Set Break #480 Carl Yastrzemski EX-EXMINT *GMCARDS*,2020-10-28,3,2.05
1977 Topps Set Break #480 Carl Yastrzemski VG-VGEX *GMCARDS*,2020-10-26,4,4.64
1977 Topps Set Break #480 Carl Yastrzemski EX-EXMINT *GMCARDS*,2020-10-24,6,7.5
1977 Topps Set Break #480 Carl Yastrzemski VG-VGEX (crease) *GMCARDS*,2020-10-23,2,1.33
1977 Topps Set Break #480 Carl Yastrzemski EX-EXMINT *GMCARDS*,2020-10-22,5,1.65
1977 Topps Set Break #480 Carl Yastrzemski NR-MINT *GMCARDS*,2020-10-19,4,3.25
1977 Topps Set Break #480 Carl Yastrzemski VG-VGEX (wrinkle) *GMCARDS*,2020-10-16,3,2.54
1977 Topps Set Break #480 Carl Yastrzemski NM-MT OR BETTER *GMCARDS*,2020-10-15,12,13
1977 Topps Set Break #480 Carl Yastrzemski NM-MT OR BETTER *GMCARDS*,2020-10-14,8,20.5
1977 Topps Set Break #480 Carl Yastrzemski VG-VGEX *GMCARDS*,2020-10-07,3,2.26
1977 Topps Set Break #480 Carl Yastrzemski EX-EXMINT *GMCARDS*,2020-09-26,4,4.25
1977 Topps Set Break #480 Carl Yastrzemski VG-VGEX *GMCARDS*,2020-09-18,2,1.8
1977 Topps Set Break #480 Carl Yastrzemski VG-VGEX *GMCARDS*,2020-09-18,6,4.02
1977 Topps Set Break #480 Carl Yastrzemski VG-VGEX *GMCARDS*,2020-09-12,7,3.78
1977 Topps Set Break #480 Carl Yastrzemski VG-VGEX (crease) *GMCARDS*,2020-09-11,5,2.84
1977 Topps Set Break #480 Carl Yastrzemski EX-EXMINT *GMCARDS*,2020-09-10,3,1.76
1977 Topps Set Break #480 Carl Yastrzemski VG-VGEX *GMCARDS*,2020-09-09,5,3.01
1977 Topps Set Break #480 Carl Yastrzemski VG-VGEX (crease) *GMCARDS*,2020-09-04,3,1.25
1977 Topps Set Break #480 Carl Yastrzemski EX-EXMINT *GMCARDS*,2020-08-25,8,3.84
1977 Topps Set Break #480 Carl Yastrzemski VG-VGEX *GMCARDS*,2020-08-21,4,1.8
1977 Topps Set Break #480 Carl Yastrzemski EX-EXMINT *GMCARDS*,2020-08-18,3,3.25
1977 Topps Set Break #480 Carl Yastrzemski EX-EXMINT *GMCARDS*,2020-08-18,4,3
1977 Topps Set Break #480 Carl Yastrzemski EX-EXMINT *GMCARDS*,2020-08-18,4,3
1977 Topps Set Break #480 Carl Yastrzemski EX-EXMINT *GMCARDS*,2020-08-18,4,2.03
1977 Topps Set Break #480 Carl Yastrzemski EX-EXMINT *GMCARDS*,2020-08-15,4,2.25
1977 Topps Set Break #480 Carl Yastrzemski NR-MINT *GMCARDS*,2020-08-09,6,10.5
1977 Topps Set Break #480 Carl Yastrzemski EX-EXMINT *GMCARDS*,2020-08-05,2,2.25
1977 Topps Set Break #480 Carl Yastrzemski EX-EXMINT *GMCARDS*,2020-08-05,2,1.25
1977 Topps Set Break #480 Carl Yastrzemski EX-EXMINT *GMCARDS*,2020-08-05,,0.79
1977 Topps Set Break #480 Carl Yastrzemski EX-EXMINT *GMCARDS*,2020-08-05,3,2.25
1977 Topps Set Break #480 Carl Yastrzemski EX-EXMINT *GMCARDS*,2020-08-05,,0.79
1977 Topps Set Break #480 Carl Yastrzemski LOW GRADE (filler) *GMCARDS*,2020-07-31,2,1.25
1977 Topps Set Break #525 Dennis Eckersley EX-EXMINT *GMCARDS*,2020-10-28,3,3.26
1977 Topps Set Break #525 Dennis Eckersley EX-EXMINT *GMCARDS*,2020-10-28,3,1.94
1977 Topps Set Break #525 Dennis Eckersley EX-EXMINT *GMCARDS*,2020-10-28,2,3.01
1977 Topps Set Break #525 Dennis Eckersley EX-EXMINT *GMCARDS*,2020-10-26,4,2.25
1977 Topps Set Break #525 Dennis Eckersley NR-MINT *GMCARDS*,2020-10-24,10,4
1977 Topps Set Break #525 Dennis Eckersley NR-MINT *GMCARDS*,2020-10-22,3,4
1977 Topps Set Break #525 Dennis Eckersley NR-MINT *GMCARDS*,2020-10-19,8,7.5
1977 Topps Set Break #525 Dennis Eckersley NM-MT OR BETTER *GMCARDS*,2020-10-15,8,12.5
1977 Topps Set Break #525 Dennis Eckersley NM-MT OR BETTER *GMCARDS*,2020-10-11,7,13.5
1977 Topps Set Break #525 Dennis Eckersley EX-EXMINT *GMCARDS*,2020-10-07,7,2
1977 Topps Set Break #525 Dennis Eckersley NM-MT OR BETTER *GMCARDS*,2020-10-05,16,17.75
1977 Topps Set Break #525 Dennis Eckersley VG-VGEX *GMCARDS*,2020-09-12,4,2.25
1977 Topps Set Break #525 Dennis Eckersley NR-MINT *GMCARDS*,2020-09-10,7,4.04
1977 Topps Set Break #525 Dennis Eckersley NR-MINT *GMCARDS*,2020-09-09,4,6.75
1977 Topps Set Break #525 Dennis Eckersley EX-EXMINT *GMCARDS*,2020-08-31,5,3.51
1977 Topps Set Break #525 Dennis Eckersley VG-VGEX *GMCARDS*,2020-08-25,4,1.36
1977 Topps Set Break #525 Dennis Eckersley NR-MINT *GMCARDS*,2020-08-22,6,7.38
1977 Topps Set Break #525 Dennis Eckersley NM-MT OR BETTER *GMCARDS*,2020-08-18,2,3.02
1977 Topps Set Break #525 Dennis Eckersley NM-MT OR BETTER *GMCARDS*,2020-08-11,10,17.5
1977 Topps Set Break #525 Dennis Eckersley EX-EXMINT *GMCARDS*,2020-08-09,5,4.25
1977 Topps Set Break #525 Dennis Eckersley EX-EXMINT *GMCARDS*,2020-08-05,3,1.81
1977 Topps Set Break #525 Dennis Eckersley EX-EXMINT *GMCARDS*,2020-08-05,5,3.55
1977 Topps Set Break #547 Willie McCovey VG-VGEX *GMCARDS*,2020-10-28,5,2
1977 Topps Set Break #547 Willie McCovey EX-EXMINT *GMCARDS*,2020-10-26,3,2
1977 Topps Set Break #547 Willie McCovey EX-EXMINT *GMCARDS*,2020-10-24,5,3
1977 Topps Set Break #547 Willie McCovey EX-EXMINT *GMCARDS*,2020-10-22,4,3.01
1977 Topps Set Break #547 Willie McCovey EX-EXMINT *GMCARDS*,2020-10-19,5,5.2
1977 Topps Set Break #547 Willie McCovey EX-EXMINT *GMCARDS*,2020-10-14,3,2
1977 Topps Set Break #547 Willie McCovey VG-VGEX *GMCARDS*,2020-10-09,2,1
1977 Topps Set Break #547 Willie McCovey EX-EXMINT *GMCARDS*,2020-10-07,4,1.54
1977 Topps Set Break #547 Willie McCovey EX-EXMINT *GMCARDS*,2020-09-16,5,3.35
1977 Topps Set Break #547 Willie McCovey EX-EXMINT *GMCARDS*,2020-09-12,4,5.5
1977 Topps Set Break #547 Willie McCovey EX-EXMINT *GMCARDS*,2020-09-09,4,1.55
1977 Topps Set Break #547 Willie McCovey EX-EXMINT *GMCARDS*,2020-08-22,3,3.25
1977 Topps Set Break #547 Willie McCovey VG-VGEX *GMCARDS*,2020-08-21,3,1.25
1977 Topps Set Break #547 Willie McCovey VG-VGEX *GMCARDS*,2020-08-21,3,1.52
1977 Topps Set Break #547 Willie McCovey NM-MT OR BETTER *GMCARDS*,2020-08-18,3,4.64
1977 Topps Set Break #547 Willie McCovey EX-EXMINT *GMCARDS*,2020-08-15,2,1.75
1977 Topps Set Break #547 Willie McCovey EX-EXMINT *GMCARDS*,2020-08-09,6,2.75
1977 Topps Set Break #547 Willie McCovey VG-VGEX *GMCARDS*,2020-08-05,2,0.79
1977 Topps Set Break #547 Willie McCovey LOW GRADE (filler) *GMCARDS*,2020-07-31,,0.79
1977 Topps Set Break #580 George Brett VG-VGEX *GMCARDS*,2020-10-28,4,4.25
1977 Topps Set Break #580 George Brett VG-VGEX *GMCARDS*,2020-10-26,4,4.25
1977 Topps Set Break #580 George Brett EX-EXMINT *GMCARDS*,2020-10-24,10,11.75
1977 Topps Set Break #580 George Brett LOW GRADE (crease) *GMCARDS*,2020-10-23,4,1.26
1977 Topps Set Break #580 George Brett VG-VGEX (wrinkle) *GMCARDS*,2020-10-23,3,1.57
1977 Topps Set Break #580 George Brett VG-VGEX (crease) *GMCARDS*,2020-10-23,3,1.8
1977 Topps Set Break #580 George Brett LOW GRADE (crease) *GMCARDS*,2020-10-23,3,1.26
1977 Topps Set Break #580 George Brett LOW GRADE (crease) *GMCARDS*,2020-10-23,3,1.26
1977 Topps Set Break #580 George Brett LOW GRADE (crease) *GMCARDS*,2020-10-23,3,1.66
1977 Topps Set Break #580 George Brett EX-EXMINT *GMCARDS*,2020-10-22,5,4.25
1977 Topps Set Break #580 George Brett NR-MINT *GMCARDS*,2020-10-19,7,8.5
1977 Topps Set Break #580 George Brett VG-VGEX *GMCARDS*,2020-10-16,7,4.25
1977 Topps Set Break #580 George Brett VG-VGEX *GMCARDS*,2020-10-16,4,3.54
1977 Topps Set Break #580 George Brett VG-VGEX (crease) *GMCARDS*,2020-10-16,4,3.25
1977 Topps Set Break #580 George Brett VG-VGEX (crease) *GMCARDS*,2020-10-16,2,2
1977 Topps Set Break #580 George Brett NM-MT OR BETTER *GMCARDS*,2020-10-15,11,27.51
1977 Topps Set Break #580 George Brett NR-MINT *GMCARDS*,2020-10-11,4,6.5
1977 Topps Set Break #580 George Brett VG-VGEX *GMCARDS*,2020-10-09,4,2
1977 Topps Set Break #580 George Brett LOW GRADE (crease) *GMCARDS*,2020-10-09,3,1.25
1977 Topps Set Break #580 George Brett EX-EXMINT *GMCARDS*,2020-10-07,8,6.8
1977 Topps Set Break #580 George Brett EX-EXMINT *GMCARDS*,2020-10-03,2,3.31
1977 Topps Set Break #580 George Brett VG-VGEX *GMCARDS*,2020-10-02,3,2.25
1977 Topps Set Break #580 George Brett EX-EXMINT *GMCARDS*,2020-09-29,7,10
1977 Topps Set Break #580 George Brett VG-VGEX *GMCARDS*,2020-09-23,3,2.25
1977 Topps Set Break #580 George Brett NR-MINT *GMCARDS*,2020-09-21,5,7.5
1977 Topps Set Break #580 George Brett VG-VGEX *GMCARDS*,2020-09-18,4,2.25
1977 Topps Set Break #580 George Brett VG-VGEX *GMCARDS*,2020-09-18,4,2.25
1977 Topps Set Break #580 George Brett VG-VGEX *GMCARDS*,2020-09-18,4,2.25
1977 Topps Set Break #580 George Brett VG-VGEX *GMCARDS*,2020-09-18,5,2.25
1977 Topps Set Break #580 George Brett VG-VGEX *GMCARDS*,2020-09-18,3,1.4
