year,team,remove,url
1979,St. Louis Cardinals,,https://www.tcdb.com/ViewTeams.cfm/sid/81/1979-Topps
1979,Texas Rangers,,https://www.tcdb.com/ViewTeams.cfm/sid/81/1979-Topps
1979,Toronto Blue Jays,,https://www.tcdb.com/ViewTeams.cfm/sid/81/1979-Topps
1979,Washington Senators,,https://www.tcdb.com/ViewTeams.cfm/sid/81/1979-Topps
1980,Atlanta Braves,,https://www.tcdb.com/ViewTeams.cfm/sid/82/1980-Topps
1980,Baltimore Orioles,,https://www.tcdb.com/ViewTeams.cfm/sid/82/1980-Topps
1980,Boston Red Sox,,https://www.tcdb.com/ViewTeams.cfm/sid/82/1980-Topps
1980,California Angels,,https://www.tcdb.com/ViewTeams.cfm/sid/82/1980-Topps
1980,Chicago Cubs,,https://www.tcdb.com/ViewTeams.cfm/sid/82/1980-Topps
1980,Chicago White Sox,,https://www.tcdb.com/ViewTeams.cfm/sid/82/1980-Topps
1980,Cincinnati Reds,,https://www.tcdb.com/ViewTeams.cfm/sid/82/1980-Topps
1980,Cleveland Indians,,https://www.tcdb.com/ViewTeams.cfm/sid/82/1980-Topps
1980,Detroit Tigers,,https://www.tcdb.com/ViewTeams.cfm/sid/82/1980-Topps
1980,Houston Astros,,https://www.tcdb.com/ViewTeams.cfm/sid/82/1980-Topps
1980,Kansas City Royals,,https://www.tcdb.com/ViewTeams.cfm/sid/82/1980-Topps
1980,Los Angeles Dodgers,,https://www.tcdb.com/ViewTeams.cfm/sid/82/1980-Topps
1980,Milwaukee Brewers,,https://www.tcdb.com/ViewTeams.cfm/sid/82/1980-Topps
1980,Minnesota Twins,,https://www.tcdb.com/ViewTeams.cfm/sid/82/1980-Topps
1980,Montreal Expos,,https://www.tcdb.com/ViewTeams.cfm/sid/82/1980-Topps
1980,New York Mets,,https://www.tcdb.com/ViewTeams.cfm/sid/82/1980-Topps
1980,New York Yankees,,https://www.tcdb.com/ViewTeams.cfm/sid/82/1980-Topps
1980,Oakland Athletics,,https://www.tcdb.com/ViewTeams.cfm/sid/82/1980-Topps
1980,Philadelphia Phillies,,https://www.tcdb.com/ViewTeams.cfm/sid/82/1980-Topps
1980,Pittsburgh Pirates,,https://www.tcdb.com/ViewTeams.cfm/sid/82/1980-Topps
1980,San Diego Padres,,https://www.tcdb.com/ViewTeams.cfm/sid/82/1980-Topps
1980,San Francisco Giants,,https://www.tcdb.com/ViewTeams.cfm/sid/82/1980-Topps
1980,Seattle Mariners,,https://www.tcdb.com/ViewTeams.cfm/sid/82/1980-Topps
1980,St. Louis Cardinals,,https://www.tcdb.com/ViewTeams.cfm/sid/82/1980-Topps
1980,Texas Rangers,,https://www.tcdb.com/ViewTeams.cfm/sid/82/1980-Topps
1980,Toronto Blue Jays,,https://www.tcdb.com/ViewTeams.cfm/sid/82/1980-Topps
1981,Atlanta Braves,,https://www.tcdb.com/ViewTeams.cfm/sid/85/1981-Topps
1981,Baltimore Orioles,,https://www.tcdb.com/ViewTeams.cfm/sid/85/1981-Topps
1981,Boston Red Sox,,https://www.tcdb.com/ViewTeams.cfm/sid/85/1981-Topps
1981,California Angels,,https://www.tcdb.com/ViewTeams.cfm/sid/85/1981-Topps
1981,Chicago Cubs,,https://www.tcdb.com/ViewTeams.cfm/sid/85/1981-Topps
1981,Chicago White Sox,,https://www.tcdb.com/ViewTeams.cfm/sid/85/1981-Topps
1981,Cincinnati Reds,,https://www.tcdb.com/ViewTeams.cfm/sid/85/1981-Topps
1981,Cleveland Indians,,https://www.tcdb.com/ViewTeams.cfm/sid/85/1981-Topps
1981,Detroit Tigers,,https://www.tcdb.com/ViewTeams.cfm/sid/85/1981-Topps
1981,Houston Astros,,https://www.tcdb.com/ViewTeams.cfm/sid/85/1981-Topps
1981,Kansas City Royals,,https://www.tcdb.com/ViewTeams.cfm/sid/85/1981-Topps
1981,Los Angeles Dodgers,,https://www.tcdb.com/ViewTeams.cfm/sid/85/1981-Topps
1981,Milwaukee Brewers,,https://www.tcdb.com/ViewTeams.cfm/sid/85/1981-Topps
1981,Minnesota Twins,,https://www.tcdb.com/ViewTeams.cfm/sid/85/1981-Topps
1981,Montreal Expos,,https://www.tcdb.com/ViewTeams.cfm/sid/85/1981-Topps
1981,New York Mets,,https://www.tcdb.com/ViewTeams.cfm/sid/85/1981-Topps
1981,New York Yankees,,https://www.tcdb.com/ViewTeams.cfm/sid/85/1981-Topps
1981,Oakland Athletics,,https://www.tcdb.com/ViewTeams.cfm/sid/85/1981-Topps
1981,Philadelphia Phillies,,https://www.tcdb.com/ViewTeams.cfm/sid/85/1981-Topps
1981,Pittsburgh Pirates,,https://www.tcdb.com/ViewTeams.cfm/sid/85/1981-Topps
1981,San Diego Padres,,https://www.tcdb.com/ViewTeams.cfm/sid/85/1981-Topps
1981,San Francisco Giants,,https://www.tcdb.com/ViewTeams.cfm/sid/85/1981-Topps
1981,Seattle Mariners,,https://www.tcdb.com/ViewTeams.cfm/sid/85/1981-Topps
1981,St. Louis Cardinals,,https://www.tcdb.com/ViewTeams.cfm/sid/85/1981-Topps
1981,Texas Rangers,,https://www.tcdb.com/ViewTeams.cfm/sid/85/1981-Topps
1981,Toronto Blue Jays,,https://www.tcdb.com/ViewTeams.cfm/sid/85/1981-Topps
1982,Atlanta Braves,,https://www.tcdb.com/ViewTeams.cfm/sid/89/1982-Topps
1982,Baltimore Orioles,,https://www.tcdb.com/ViewTeams.cfm/sid/89/1982-Topps
1982,Boston Red Sox,,https://www.tcdb.com/ViewTeams.cfm/sid/89/1982-Topps
1982,California Angels,,https://www.tcdb.com/ViewTeams.cfm/sid/89/1982-Topps
1982,Chicago Cubs,,https://www.tcdb.com/ViewTeams.cfm/sid/89/1982-Topps
1982,Chicago White Sox,,https://www.tcdb.com/ViewTeams.cfm/sid/89/1982-Topps
1982,Cincinnati Reds,,https://www.tcdb.com/ViewTeams.cfm/sid/89/1982-Topps
1982,Cleveland Indians,,https://www.tcdb.com/ViewTeams.cfm/sid/89/1982-Topps
1982,Detroit Tigers,,https://www.tcdb.com/ViewTeams.cfm/sid/89/1982-Topps
1982,Houston Astros,,https://www.tcdb.com/ViewTeams.cfm/sid/89/1982-Topps
1982,Kansas City Royals,,https://www.tcdb.com/ViewTeams.cfm/sid/89/1982-Topps
1982,Los Angeles Dodgers,,https://www.tcdb.com/ViewTeams.cfm/sid/89/1982-Topps
1982,Milwaukee Brewers,,https://www.tcdb.com/ViewTeams.cfm/sid/89/1982-Topps
1982,Minnesota Twins,,https://www.tcdb.com/ViewTeams.cfm/sid/89/1982-Topps
1982,Montreal Expos,,https://www.tcdb.com/ViewTeams.cfm/sid/89/1982-Topps
1982,New York Mets,,https://www.tcdb.com/ViewTeams.cfm/sid/89/1982-Topps
1982,New York Yankees,,https://www.tcdb.com/ViewTeams.cfm/sid/89/1982-Topps
1982,Oakland Athletics,,https://www.tcdb.com/ViewTeams.cfm/sid/89/1982-Topps
1982,Philadelphia Phillies,,https://www.tcdb.com/ViewTeams.cfm/sid/89/1982-Topps
1982,Pittsburgh Pirates,,https://www.tcdb.com/ViewTeams.cfm/sid/89/1982-Topps
1982,San Diego Padres,,https://www.tcdb.com/ViewTeams.cfm/sid/89/1982-Topps
1982,San Francisco Giants,,https://www.tcdb.com/ViewTeams.cfm/sid/89/1982-Topps
1982,Seattle Mariners,,https://www.tcdb.com/ViewTeams.cfm/sid/89/1982-Topps
1982,St. Louis Cardinals,,https://www.tcdb.com/ViewTeams.cfm/sid/89/1982-Topps
1982,Texas Rangers,,https://www.tcdb.com/ViewTeams.cfm/sid/89/1982-Topps
1982,Toronto Blue Jays,,https://www.tcdb.com/ViewTeams.cfm/sid/89/1982-Topps
1983,Atlanta Braves,,https://www.tcdb.com/ViewTeams.cfm/sid/93/1983-Topps
1983,Baltimore Orioles,,https://www.tcdb.com/ViewTeams.cfm/sid/93/1983-Topps
1983,Boston Red Sox,,https://www.tcdb.com/ViewTeams.cfm/sid/93/1983-Topps
1983,California Angels,,https://www.tcdb.com/ViewTeams.cfm/sid/93/1983-Topps
1983,Chicago Cubs,,https://www.tcdb.com/ViewTeams.cfm/sid/93/1983-Topps
1983,Chicago White Sox,,https://www.tcdb.com/ViewTeams.cfm/sid/93/1983-Topps
1983,Cincinnati Reds,,https://www.tcdb.com/ViewTeams.cfm/sid/93/1983-Topps
1983,Cleveland Indians,,https://www.tcdb.com/ViewTeams.cfm/sid/93/1983-Topps
1983,Detroit Tigers,,https://www.tcdb.com/ViewTeams.cfm/sid/93/1983-Topps
1983,Houston Astros,,https://www.tcdb.com/ViewTeams.cfm/sid/93/1983-Topps
1983,Houston Colt .45s,,https://www.tcdb.com/ViewTeams.cfm/sid/93/1983-Topps
1983,Kansas City Athletics,,https://www.tcdb.com/ViewTeams.cfm/sid/93/1983-Topps
1983,Kansas City Royals,,https://www.tcdb.com/ViewTeams.cfm/sid/93/1983-Topps
1983,Los Angeles Dodgers,,https://www.tcdb.com/ViewTeams.cfm/sid/93/1983-Topps
1983,Milwaukee Braves,,https://www.tcdb.com/ViewTeams.cfm/sid/93/1983-Topps
1983,Milwaukee Brewers,,https://www.tcdb.com/ViewTeams.cfm/sid/93/1983-Topps
1983,Minnesota Twins,,https://www.tcdb.com/ViewTeams.cfm/sid/93/1983-Topps
1983,Montreal Expos,,https://www.tcdb.com/ViewTeams.cfm/sid/93/1983-Topps
1983,New York Mets,,https://www.tcdb.com/ViewTeams.cfm/sid/93/1983-Topps
1983,New York Yankees,,https://www.tcdb.com/ViewTeams.cfm/sid/93/1983-Topps
1983,Oakland Athletics,,https://www.tcdb.com/ViewTeams.cfm/sid/93/1983-Topps
1983,Philadelphia Phillies,,https://www.tcdb.com/ViewTeams.cfm/sid/93/1983-Topps
1983,Pittsburgh Pirates,,https://www.tcdb.com/ViewTeams.cfm/sid/93/1983-Topps
1983,San Diego Padres,,https://www.tcdb.com/ViewTeams.cfm/sid/93/1983-Topps
1983,San Francisco Giants,,https://www.tcdb.com/ViewTeams.cfm/sid/93/1983-Topps
1983,Seattle Mariners,,https://www.tcdb.com/ViewTeams.cfm/sid/93/1983-Topps
1983,St. Louis Cardinals,,https://www.tcdb.com/ViewTeams.cfm/sid/93/1983-Topps
1983,Texas Rangers,,https://www.tcdb.com/ViewTeams.cfm/sid/93/1983-Topps
1983,Toronto Blue Jays,,https://www.tcdb.com/ViewTeams.cfm/sid/93/1983-Topps
1983,Washington Senators,,https://www.tcdb.com/ViewTeams.cfm/sid/93/1983-Topps
1984,Atlanta Braves,,https://www.tcdb.com/ViewTeams.cfm/sid/98/1984-Topps
1984,Baltimore Orioles,,https://www.tcdb.com/ViewTeams.cfm/sid/98/1984-Topps
1984,Boston Red Sox,,https://www.tcdb.com/ViewTeams.cfm/sid/98/1984-Topps
1984,California Angels,,https://www.tcdb.com/ViewTeams.cfm/sid/98/1984-Topps
1984,Chicago Cubs,,https://www.tcdb.com/ViewTeams.cfm/sid/98/1984-Topps
1984,Chicago White Sox,,https://www.tcdb.com/ViewTeams.cfm/sid/98/1984-Topps
1984,Cincinnati Reds,,https://www.tcdb.com/ViewTeams.cfm/sid/98/1984-Topps
1984,Cleveland Indians,,https://www.tcdb.com/ViewTeams.cfm/sid/98/1984-Topps
1984,Detroit Tigers,,https://www.tcdb.com/ViewTeams.cfm/sid/98/1984-Topps
1984,Houston Astros,,https://www.tcdb.com/ViewTeams.cfm/sid/98/1984-Topps
1984,Kansas City Royals,,https://www.tcdb.com/ViewTeams.cfm/sid/98/1984-Topps
1984,Los Angeles Dodgers,,https://www.tcdb.com/ViewTeams.cfm/sid/98/1984-Topps
1984,Milwaukee Brewers,,https://www.tcdb.com/ViewTeams.cfm/sid/98/1984-Topps
1984,Minnesota Twins,,https://www.tcdb.com/ViewTeams.cfm/sid/98/1984-Topps
1984,Montreal Expos,,https://www.tcdb.com/ViewTeams.cfm/sid/98/1984-Topps
1984,New York Mets,,https://www.tcdb.com/ViewTeams.cfm/sid/98/1984-Topps
1984,New York Yankees,,https://www.tcdb.com/ViewTeams.cfm/sid/98/1984-Topps
1984,Oakland Athletics,,https://www.tcdb.com/ViewTeams.cfm/sid/98/1984-Topps
1984,Philadelphia Phillies,,https://www.tcdb.com/ViewTeams.cfm/sid/98/1984-Topps
1984,Pittsburgh Pirates,,https://www.tcdb.com/ViewTeams.cfm/sid/98/1984-Topps
1984,San Diego Padres,,https://www.tcdb.com/ViewTeams.cfm/sid/98/1984-Topps
1984,San Francisco Giants,,https://www.tcdb.com/ViewTeams.cfm/sid/98/1984-Topps
1984,Seattle Mariners,,https://www.tcdb.com/ViewTeams.cfm/sid/98/1984-Topps
1984,St. Louis Cardinals,,https://www.tcdb.com/ViewTeams.cfm/sid/98/1984-Topps
1984,Texas Rangers,,https://www.tcdb.com/ViewTeams.cfm/sid/98/1984-Topps
1984,Toronto Blue Jays,,https://www.tcdb.com/ViewTeams.cfm/sid/98/1984-Topps
1985,Atlanta Braves,,https://www.tcdb.com/ViewTeams.cfm/sid/103/1985-Topps
1985,Baltimore Orioles,,https://www.tcdb.com/ViewTeams.cfm/sid/103/1985-Topps
1985,Boston Red Sox,,https://www.tcdb.com/ViewTeams.cfm/sid/103/1985-Topps
1985,California Angels,,https://www.tcdb.com/ViewTeams.cfm/sid/103/1985-Topps
1985,Chicago Cubs,,https://www.tcdb.com/ViewTeams.cfm/sid/103/1985-Topps
1985,Chicago White Sox,,https://www.tcdb.com/ViewTeams.cfm/sid/103/1985-Topps
1985,Cincinnati Reds,,https://www.tcdb.com/ViewTeams.cfm/sid/103/1985-Topps
1985,Cleveland Indians,,https://www.tcdb.com/ViewTeams.cfm/sid/103/1985-Topps
1985,Detroit Tigers,,https://www.tcdb.com/ViewTeams.cfm/sid/103/1985-Topps
1985,Houston Astros,,https://www.tcdb.com/ViewTeams.cfm/sid/103/1985-Topps
1985,Kansas City Royals,,https://www.tcdb.com/ViewTeams.cfm/sid/103/1985-Topps
1985,Los Angeles Dodgers,,https://www.tcdb.com/ViewTeams.cfm/sid/103/1985-Topps
1985,Milwaukee Braves,,https://www.tcdb.com/ViewTeams.cfm/sid/103/1985-Topps
1985,Milwaukee Brewers,,https://www.tcdb.com/ViewTeams.cfm/sid/103/1985-Topps
1985,Minnesota Twins,,https://www.tcdb.com/ViewTeams.cfm/sid/103/1985-Topps
1985,Montreal Expos,,https://www.tcdb.com/ViewTeams.cfm/sid/103/1985-Topps
1985,New York Mets,,https://www.tcdb.com/ViewTeams.cfm/sid/103/1985-Topps
1985,New York Yankees,,https://www.tcdb.com/ViewTeams.cfm/sid/103/1985-Topps
1985,Oakland Athletics,,https://www.tcdb.com/ViewTeams.cfm/sid/103/1985-Topps
1985,Philadelphia Phillies,,https://www.tcdb.com/ViewTeams.cfm/sid/103/1985-Topps
1985,Pittsburgh Pirates,,https://www.tcdb.com/ViewTeams.cfm/sid/103/1985-Topps
1985,San Diego Padres,,https://www.tcdb.com/ViewTeams.cfm/sid/103/1985-Topps
1985,San Francisco Giants,,https://www.tcdb.com/ViewTeams.cfm/sid/103/1985-Topps
1985,Seattle Mariners,,https://www.tcdb.com/ViewTeams.cfm/sid/103/1985-Topps
1985,St. Louis Cardinals,,https://www.tcdb.com/ViewTeams.cfm/sid/103/1985-Topps
1985,Texas Rangers,,https://www.tcdb.com/ViewTeams.cfm/sid/103/1985-Topps
1985,Toronto Blue Jays,,https://www.tcdb.com/ViewTeams.cfm/sid/103/1985-Topps
1985,Washington Senators,,https://www.tcdb.com/ViewTeams.cfm/sid/103/1985-Topps
1986,Atlanta Braves,,https://www.tcdb.com/ViewTeams.cfm/sid/110/1986-Topps
1986,Baltimore Orioles,,https://www.tcdb.com/ViewTeams.cfm/sid/110/1986-Topps
1986,Boston Red Sox,,https://www.tcdb.com/ViewTeams.cfm/sid/110/1986-Topps
1986,California Angels,,https://www.tcdb.com/ViewTeams.cfm/sid/110/1986-Topps
1986,Chicago Cubs,,https://www.tcdb.com/ViewTeams.cfm/sid/110/1986-Topps
1986,Chicago White Sox,,https://www.tcdb.com/ViewTeams.cfm/sid/110/1986-Topps
1986,Cincinnati Reds,,https://www.tcdb.com/ViewTeams.cfm/sid/110/1986-Topps
1986,Cleveland Indians,,https://www.tcdb.com/ViewTeams.cfm/sid/110/1986-Topps
1986,Detroit Tigers,,https://www.tcdb.com/ViewTeams.cfm/sid/110/1986-Topps
1986,Houston Astros,,https://www.tcdb.com/ViewTeams.cfm/sid/110/1986-Topps
1986,Kansas City Royals,,https://www.tcdb.com/ViewTeams.cfm/sid/110/1986-Topps
1986,Los Angeles Dodgers,,https://www.tcdb.com/ViewTeams.cfm/sid/110/1986-Topps
1986,Milwaukee Brewers,,https://www.tcdb.com/ViewTeams.cfm/sid/110/1986-Topps
1986,Minnesota Twins,,https://www.tcdb.com/ViewTeams.cfm/sid/110/1986-Topps
1986,Montreal Expos,,https://www.tcdb.com/ViewTeams.cfm/sid/110/1986-Topps
1986,New York Mets,,https://www.tcdb.com/ViewTeams.cfm/sid/110/1986-Topps
1986,New York Yankees,,https://www.tcdb.com/ViewTeams.cfm/sid/110/1986-Topps
1986,Oakland Athletics,,https://www.tcdb.com/ViewTeams.cfm/sid/110/1986-Topps
1986,Philadelphia Phillies,,https://www.tcdb.com/ViewTeams.cfm/sid/110/1986-Topps
1986,Pittsburgh Pirates,,https://www.tcdb.com/ViewTeams.cfm/sid/110/1986-Topps
1986,San Diego Padres,,https://www.tcdb.com/ViewTeams.cfm/sid/110/1986-Topps
1986,San Francisco Giants,,https://www.tcdb.com/ViewTeams.cfm/sid/110/1986-Topps
1986,Seattle Mariners,,https://www.tcdb.com/ViewTeams.cfm/sid/110/1986-Topps
1986,St. Louis Cardinals,,https://www.tcdb.com/ViewTeams.cfm/sid/110/1986-Topps
1986,Texas Rangers,,https://www.tcdb.com/ViewTeams.cfm/sid/110/1986-Topps
1986,Toronto Blue Jays,,https://www.tcdb.com/ViewTeams.cfm/sid/110/1986-Topps
1987,Atlanta Braves,,https://www.tcdb.com/ViewTeams.cfm/sid/117/1987-Topps
1987,Baltimore Orioles,,https://www.tcdb.com/ViewTeams.cfm/sid/117/1987-Topps
1987,Boston Red Sox,,https://www.tcdb.com/ViewTeams.cfm/sid/117/1987-Topps
1987,California Angels,,https://www.tcdb.com/ViewTeams.cfm/sid/117/1987-Topps
1987,Chicago Cubs,,https://www.tcdb.com/ViewTeams.cfm/sid/117/1987-Topps
1987,Chicago White Sox,,https://www.tcdb.com/ViewTeams.cfm/sid/117/1987-Topps
1987,Cincinnati Reds,,https://www.tcdb.com/ViewTeams.cfm/sid/117/1987-Topps
1987,Cleveland Indians,,https://www.tcdb.com/ViewTeams.cfm/sid/117/1987-Topps
1987,Detroit Tigers,,https://www.tcdb.com/ViewTeams.cfm/sid/117/1987-Topps
1987,Houston Astros,,https://www.tcdb.com/ViewTeams.cfm/sid/117/1987-Topps
1987,Kansas City Royals,,https://www.tcdb.com/ViewTeams.cfm/sid/117/1987-Topps
1987,Los Angeles Dodgers,,https://www.tcdb.com/ViewTeams.cfm/sid/117/1987-Topps
1987,Milwaukee Brewers,,https://www.tcdb.com/ViewTeams.cfm/sid/117/1987-Topps
1987,Minnesota Twins,,https://www.tcdb.com/ViewTeams.cfm/sid/117/1987-Topps
1987,Montreal Expos,,https://www.tcdb.com/ViewTeams.cfm/sid/117/1987-Topps
1987,New York Mets,,https://www.tcdb.com/ViewTeams.cfm/sid/117/1987-Topps
1987,New York Yankees,,https://www.tcdb.com/ViewTeams.cfm/sid/117/1987-Topps
1987,Oakland Athletics,,https://www.tcdb.com/ViewTeams.cfm/sid/117/1987-Topps
1987,Philadelphia Phillies,,https://www.tcdb.com/ViewTeams.cfm/sid/117/1987-Topps
1987,Pittsburgh Pirates,,https://www.tcdb.com/ViewTeams.cfm/sid/117/1987-Topps
1987,San Diego Padres,,https://www.tcdb.com/ViewTeams.cfm/sid/117/1987-Topps
1987,San Francisco Giants,,https://www.tcdb.com/ViewTeams.cfm/sid/117/1987-Topps
1987,Seattle Mariners,,https://www.tcdb.com/ViewTeams.cfm/sid/117/1987-Topps
1987,St. Louis Cardinals,,https://www.tcdb.com/ViewTeams.cfm/sid/117/1987-Topps
1987,Texas Rangers,,https://www.tcdb.com/ViewTeams.cfm/sid/117/1987-Topps
1987,Toronto Blue Jays,,https://www.tcdb.com/ViewTeams.cfm/sid/117/1987-Topps
1988,Atlanta Braves,,https://www.tcdb.com/ViewTeams.cfm/sid/125/1988-Topps
1988,Baltimore Orioles,,https://www.tcdb.com/ViewTeams.cfm/sid/125/1988-Topps
1988,Boston Red Sox,,https://www.tcdb.com/ViewTeams.cfm/sid/125/1988-Topps
1988,California Angels,,https://www.tcdb.com/ViewTeams.cfm/sid/125/1988-Topps
1988,Chicago Cubs,,https://www.tcdb.com/ViewTeams.cfm/sid/125/1988-Topps
1988,Chicago White Sox,,https://www.tcdb.com/ViewTeams.cfm/sid/125/1988-Topps
1988,Cincinnati Reds,,https://www.tcdb.com/ViewTeams.cfm/sid/125/1988-Topps
1988,Cleveland Indians,,https://www.tcdb.com/ViewTeams.cfm/sid/125/1988-Topps
1988,Detroit Tigers,,https://www.tcdb.com/ViewTeams.cfm/sid/125/1988-Topps
1988,Houston Astros,,https://www.tcdb.com/ViewTeams.cfm/sid/125/1988-Topps
1988,Kansas City Royals,,https://www.tcdb.com/ViewTeams.cfm/sid/125/1988-Topps
1988,Los Angeles Dodgers,,https://www.tcdb.com/ViewTeams.cfm/sid/125/1988-Topps
1988,Milwaukee Brewers,,https://www.tcdb.com/ViewTeams.cfm/sid/125/1988-Topps
1988,Minnesota Twins,,https://www.tcdb.com/ViewTeams.cfm/sid/125/1988-Topps
1988,Montreal Expos,,https://www.tcdb.com/ViewTeams.cfm/sid/125/1988-Topps
1988,New York Mets,,https://www.tcdb.com/ViewTeams.cfm/sid/125/1988-Topps
1988,New York Yankees,,https://www.tcdb.com/ViewTeams.cfm/sid/125/1988-Topps
1988,Oakland Athletics,,https://www.tcdb.com/ViewTeams.cfm/sid/125/1988-Topps
1988,Philadelphia Phillies,,https://www.tcdb.com/ViewTeams.cfm/sid/125/1988-Topps
1988,Pittsburgh Pirates,,https://www.tcdb.com/ViewTeams.cfm/sid/125/1988-Topps
1988,San Diego Padres,,https://www.tcdb.com/ViewTeams.cfm/sid/125/1988-Topps
1988,San Francisco Giants,,https://www.tcdb.com/ViewTeams.cfm/sid/125/1988-Topps
1988,Seattle Mariners,,https://www.tcdb.com/ViewTeams.cfm/sid/125/1988-Topps
1988,St. Louis Cardinals,,https://www.tcdb.com/ViewTeams.cfm/sid/125/1988-Topps
1988,Texas Rangers,,https://www.tcdb.com/ViewTeams.cfm/sid/125/1988-Topps
1988,Toronto Blue Jays,,https://www.tcdb.com/ViewTeams.cfm/sid/125/1988-Topps
1989,Atlanta Braves,,https://www.tcdb.com/ViewTeams.cfm/sid/134/1989-Topps
1989,Baltimore Orioles,,https://www.tcdb.com/ViewTeams.cfm/sid/134/1989-Topps
1989,Boston Red Sox,,https://www.tcdb.com/ViewTeams.cfm/sid/134/1989-Topps
1989,California Angels,,https://www.tcdb.com/ViewTeams.cfm/sid/134/1989-Topps
1989,Chicago Cubs,,https://www.tcdb.com/ViewTeams.cfm/sid/134/1989-Topps
1989,Chicago White Sox,,https://www.tcdb.com/ViewTeams.cfm/sid/134/1989-Topps
1989,Cincinnati Reds,,https://www.tcdb.com/ViewTeams.cfm/sid/134/1989-Topps
1989,Cleveland Indians,,https://www.tcdb.com/ViewTeams.cfm/sid/134/1989-Topps
1989,Detroit Tigers,,https://www.tcdb.com/ViewTeams.cfm/sid/134/1989-Topps
1989,Houston Astros,,https://www.tcdb.com/ViewTeams.cfm/sid/134/1989-Topps
1989,Kansas City Royals,,https://www.tcdb.com/ViewTeams.cfm/sid/134/1989-Topps
1989,Los Angeles Dodgers,,https://www.tcdb.com/ViewTeams.cfm/sid/134/1989-Topps
1989,Milwaukee Brewers,,https://www.tcdb.com/ViewTeams.cfm/sid/134/1989-Topps
1989,Minnesota Twins,,https://www.tcdb.com/ViewTeams.cfm/sid/134/1989-Topps
1989,Montreal Expos,,https://www.tcdb.com/ViewTeams.cfm/sid/134/1989-Topps
1989,New York Mets,,https://www.tcdb.com/ViewTeams.cfm/sid/134/1989-Topps
1989,New York Yankees,,https://www.tcdb.com/ViewTeams.cfm/sid/134/1989-Topps
1989,Oakland Athletics,,https://www.tcdb.com/ViewTeams.cfm/sid/134/1989-Topps
1989,Philadelphia Phillies,,https://www.tcdb.com/ViewTeams.cfm/sid/134/1989-Topps
1989,Pittsburgh Pirates,,https://www.tcdb.com/ViewTeams.cfm/sid/134/1989-Topps
1989,San Diego Padres,,https://www.tcdb.com/ViewTeams.cfm/sid/134/1989-Topps
1989,San Francisco Giants,,https://www.tcdb.com/ViewTeams.cfm/sid/134/1989-Topps
1989,Seattle Mariners,,https://www.tcdb.com/ViewTeams.cfm/sid/134/1989-Topps
1989,St. Louis Cardinals,,https://www.tcdb.com/ViewTeams.cfm/sid/134/1989-Topps
1989,Texas Rangers,,https://www.tcdb.com/ViewTeams.cfm/sid/134/1989-Topps
1989,Toronto Blue Jays,,https://www.tcdb.com/ViewTeams.cfm/sid/134/1989-Topps
1990,Atlanta Braves,,https://www.tcdb.com/ViewTeams.cfm/sid/147/1990-Topps
1990,Baltimore Orioles,,https://www.tcdb.com/ViewTeams.cfm/sid/147/1990-Topps
1990,Boston Red Sox,,https://www.tcdb.com/ViewTeams.cfm/sid/147/1990-Topps
1990,California Angels,,https://www.tcdb.com/ViewTeams.cfm/sid/147/1990-Topps
1990,Chicago Cubs,,https://www.tcdb.com/ViewTeams.cfm/sid/147/1990-Topps
1990,Chicago White Sox,,https://www.tcdb.com/ViewTeams.cfm/sid/147/1990-Topps
1990,Cincinnati Reds,,https://www.tcdb.com/ViewTeams.cfm/sid/147/1990-Topps
1990,Cleveland Indians,,https://www.tcdb.com/ViewTeams.cfm/sid/147/1990-Topps
1990,Detroit Tigers,,https://www.tcdb.com/ViewTeams.cfm/sid/147/1990-Topps
1990,Houston Astros,,https://www.tcdb.com/ViewTeams.cfm/sid/147/1990-Topps
1990,Kansas City Royals,,https://www.tcdb.com/ViewTeams.cfm/sid/147/1990-Topps
1990,Los Angeles Dodgers,,https://www.tcdb.com/ViewTeams.cfm/sid/147/1990-Topps
1990,Milwaukee Brewers,,https://www.tcdb.com/ViewTeams.cfm/sid/147/1990-Topps
1990,Minnesota Twins,,https://www.tcdb.com/ViewTeams.cfm/sid/147/1990-Topps
1990,Montreal Expos,,https://www.tcdb.com/ViewTeams.cfm/sid/147/1990-Topps
1990,New York Mets,,https://www.tcdb.com/ViewTeams.cfm/sid/147/1990-Topps
1990,New York Yankees,,https://www.tcdb.com/ViewTeams.cfm/sid/147/1990-Topps
1990,Oakland Athletics,,https://www.tcdb.com/ViewTeams.cfm/sid/147/1990-Topps
1990,Philadelphia Phillies,,https://www.tcdb.com/ViewTeams.cfm/sid/147/1990-Topps
1990,Pittsburgh Pirates,,https://www.tcdb.com/ViewTeams.cfm/sid/147/1990-Topps
1990,San Diego Padres,,https://www.tcdb.com/ViewTeams.cfm/sid/147/1990-Topps
1990,San Francisco Giants,,https://www.tcdb.com/ViewTeams.cfm/sid/147/1990-Topps
1990,Seattle Mariners,,https://www.tcdb.com/ViewTeams.cfm/sid/147/1990-Topps
1990,St. Louis Cardinals,,https://www.tcdb.com/ViewTeams.cfm/sid/147/1990-Topps
1990,Texas Rangers,,https://www.tcdb.com/ViewTeams.cfm/sid/147/1990-Topps
1990,Toronto Blue Jays,,https://www.tcdb.com/ViewTeams.cfm/sid/147/1990-Topps
1991,Atlanta Braves,,https://www.tcdb.com/ViewTeams.cfm/sid/167/1991-Topps
