name,year,number,url,price,front_url,back_url
Rich Gossage,1976,180,/ViewCard.cfm/sid/77/cid/19338/1976-Topps-180-Rich-Gossage,1.03,/Images/Cards/Baseball/77/77-180Fr.jpg,/Images/Cards/Baseball/77/77-180Bk.jpg
Rich Gossage,1977,319,/ViewCard.cfm/sid/79/cid/20137/1977-Topps-319-Rich-Gossage,0.99,/Images/Cards/Baseball/79/79-319Fr.jpg,/Images/Cards/Baseball/79/79-319Bk.jpg
Rich Gossage,1978,70,/ViewCard.cfm/sid/80/cid/20548/1978-Topps-70-Rich-Gossage,0.75,/Images/Cards/Baseball/80/80-20548RepFr.jpg,/Images/Cards/Baseball/80/80-20548RepBk.jpg
Rich Gossage,1979,225,/ViewCard.cfm/sid/81/cid/21475/1979-Topps-225-Rich-Gossage,1.85,/Images/Cards/Baseball/81/81-21475RepFr.jpg,/Images/Cards/Baseball/81/81-21475RepBk.jpg
Rich Gossage,1980,140,/ViewCard.cfm/sid/82/cid/31740/1980-Topps-140-Rich-Gossage,0.7,/Images/Cards/Baseball/82/82-140Fr.jpg,/Images/Cards/Baseball/82/82-140Bk.jpg
Rich Gossage,1981,460,/ViewCard.cfm/sid/85/cid/23750/1981-Topps-460-Rich-Gossage,0.15,/Images/Cards/Baseball/85/85-23750RepFr.jpg,/Images/Cards/Baseball/85/85-23750RepBk.jpg
Rich Gossage,1982,770,/ViewCard.cfm/sid/89/cid/24921/1982-Topps-770-Rich-Gossage,0.25,/Images/Cards/Baseball/89/89-24921RepFr.jpg,/Images/Cards/Baseball/89/89-24921RepBk.jpg
Rich Gossage,1983,240,/ViewCard.cfm/sid/93/cid/25315/1983-Topps-240-Rich-Gossage,0.3,/Images/Cards/Baseball/93/93-240Fr.jpg,/Images/Cards/Baseball/93/93-240Bk.jpg
Rich Gossage,1984,670,/ViewCard.cfm/sid/98/cid/33770/1984-Topps-670-Rich-Gossage,0.25,/Images/Cards/Baseball/98/98-33770RepFr.jpg,/Images/Cards/Baseball/98/98-33770RepBk.jpg
Rich Gossage,1985,90,/ViewCard.cfm/sid/103/cid/34190/1985-Topps-90-Rich-Gossage,0.7,/Images/Cards/Baseball/103/103-34190RepFr.jpg,/Images/Cards/Baseball/103/103-34190RepBk.jpg
Rich Gossage,1986,530,/ViewCard.cfm/sid/110/cid/13219/1986-Topps-530-Rich-Gossage,0.35,/Images/Cards/Baseball/110/110-13219RepFr.jpg,/Images/Cards/Baseball/110/110-13219RepBk.jpg
Rich Gossage,1987,380,/ViewCard.cfm/sid/117/cid/35632/1987-Topps-380-Rich-Gossage,0.5,/Images/Cards/Baseball/117/117-35632RepFr.jpg,/Images/Cards/Baseball/117/117-35632RepBk.jpg
Rich Gossage,1988,170,/ViewCard.cfm/sid/125/cid/53973/1988-Topps-170-Rich-Gossage,0.25,/Images/Cards/Baseball/125/125-53973RepFr.jpg,/Images/Cards/Baseball/125/125-53973RepBk.jpg
Rich Gossage,1989,415,/ViewCard.cfm/sid/134/cid/36666/1989-Topps-415-Rich-Gossage,0.1,/Images/Cards/Baseball/134/134-415Fr.jpg,/Images/Cards/Baseball/134/134-415Bk.jpg
Rich Gossage,1992,215,/ViewCard.cfm/sid/212/cid/95740/1992-Topps-215-Rich-Gossage,0.1,/Images/Cards/Baseball/212/212-95740RepFr.jpg,/Images/Cards/Baseball/212/212-95740RepBk.jpg
Andre Dawson,1977,473,/ViewCard.cfm/sid/79/cid/20291/1977-Topps-473-Rookie-Outfielders---Andre-Dawson-/-Gene-Richards-/-John-Scott-/-Denny-Walling,13.72,/Images/Cards/Baseball/79/79-473Fr.jpg,/Images/Cards/Baseball/79/79-473Bk.jpg
Andre Dawson,1978,72,/ViewCard.cfm/sid/80/cid/20550/1978-Topps-72-Andre-Dawson,7,/Images/Cards/Baseball/80/80-20550RepFr.jpg,/Images/Cards/Baseball/80/80-20550RepBk.jpg
Andre Dawson,1979,348,/ViewCard.cfm/sid/81/cid/21598/1979-Topps-348-Andre-Dawson,1.25,/Images/Cards/Baseball/81/81-348Fr.jpg,/Images/Cards/Baseball/81/81-348Bk.jpg
Andre Dawson,1980,235,/ViewCard.cfm/sid/82/cid/31835/1980-Topps-235-Andre-Dawson,4.25,/Images/Cards/Baseball/82/82-235Fr.jpg,/Images/Cards/Baseball/82/82-235Bk.jpg
Andre Dawson,1981,125,/ViewCard.cfm/sid/85/cid/23415/1981-Topps-125-Andre-Dawson,0.55,/Images/Cards/Baseball/85/85-23415RepFr.jpg,/Images/Cards/Baseball/85/85-23415RepBk.jpg
Andre Dawson,1982,540,/ViewCard.cfm/sid/89/cid/24691/1982-Topps-540-Andre-Dawson,0.38,/Images/Cards/Baseball/89/89-24691RepFr.jpg,/Images/Cards/Baseball/89/89-24691RepBk.jpg
Andre Dawson,1983,680,/ViewCard.cfm/sid/93/cid/25755/1983-Topps-680-Andre-Dawson,0.7,/Images/Cards/Baseball/93/93-680Fr.jpg,/Images/Cards/Baseball/93/93-680Bk.jpg
Andre Dawson,1984,200,/ViewCard.cfm/sid/98/cid/33300/1984-Topps-200-Andre-Dawson,0.85,/Images/Cards/Baseball/98/98-33300RepFr.jpg,/Images/Cards/Baseball/98/98-33300RepBk.jpg
Andre Dawson,1985,420,/ViewCard.cfm/sid/103/cid/34520/1985-Topps-420-Andre-Dawson,0.75,/Images/Cards/Baseball/103/103-34520RepFr.jpg,/Images/Cards/Baseball/103/103-34520RepBk.jpg
Andre Dawson,1986,760,/ViewCard.cfm/sid/110/cid/13449/1986-Topps-760-Andre-Dawson,0.7,/Images/Cards/Baseball/110/110-13449RepFr.jpg,/Images/Cards/Baseball/110/110-13449RepBk.jpg
Andre Dawson,1987,345,/ViewCard.cfm/sid/117/cid/35597/1987-Topps-345-Andre-Dawson,0.7,/Images/Cards/Baseball/117/117-35597RepFr.jpg,/Images/Cards/Baseball/117/117-35597RepBk.jpg
Andre Dawson,1988,500,/ViewCard.cfm/sid/125/cid/54303/1988-Topps-500-Andre-Dawson,0.65,/Images/Cards/Baseball/125/125-54303RepFr.jpg,/Images/Cards/Baseball/125/125-54303RepBk.jpg
Andre Dawson,1989,10,/ViewCard.cfm/sid/134/cid/36260/1989-Topps-10-Andre-Dawson,0.1,/Images/Cards/Baseball/134/134-36260RepFr.jpg,/Images/Cards/Baseball/134/134-36260RepBk.jpg
Andre Dawson,1990,140,/ViewCard.cfm/sid/147/cid/61040/1990-Topps-140-Andre-Dawson,0.25,/Images/Cards/Baseball/147/147-140Fr.jpg,/Images/Cards/Baseball/147/147-140Bk.jpg
Andre Dawson,1991,640,/ViewCard.cfm/sid/167/cid/62561/1991-Topps-640-Andre-Dawson,0.75,/Images/Cards/Baseball/167/167-640Fr.jpg,/Images/Cards/Baseball/167/167-640Bk.jpg
Andre Dawson,1992,460,/ViewCard.cfm/sid/212/cid/95985/1992-Topps-460-Andre-Dawson,0.1,/Images/Cards/Baseball/212/212-460Fr.jpg,/Images/Cards/Baseball/212/212-460Bk.jpg
Andre Dawson,1993,265,/ViewCard.cfm/sid/291/cid/107640/1993-Topps-265-Andre-Dawson,0.65,/Images/Cards/Baseball/291/291-265Fr.jpg,/Images/Cards/Baseball/291/291-265Bk.jpg
Andre Dawson,1994,595,/ViewCard.cfm/sid/426/cid/123320/1994-Topps-595-Andre-Dawson,0.25,/Images/Cards/Baseball/426/426-595Fr.jpg,/Images/Cards/Baseball/426/426-595Bk.jpg
Andre Dawson,1996,275,/ViewCard.cfm/sid/803/cid/148175/1996-Topps-275-Andre-Dawson,0.23,/Images/Cards/Baseball/803/803-275Fr.jpg,/Images/Cards/Baseball/803/803-275Bk.jpg
Tony Perez,1965,581,/ViewCard.cfm/sid/64/cid/12065/1965-Topps-581-Tony-Perez-/-Kevin-Collins-/-Dave-Ricketts,43,/Images/Cards/Baseball/64/64-581Fr.jpg,/Images/Cards/Baseball/64/64-581Bk.jpg
Tony Perez,1966,72,/ViewCard.cfm/sid/65/cid/28975/1966-Topps-72-Tony-Perez,15.5,/Images/Cards/Baseball/65/65-72Fr.jpg,/Images/Cards/Baseball/65/65-72Bk.jpg
Tony Perez,1967,476,/ViewCard.cfm/sid/66/cid/14089/1967-Topps-476-Tony-Perez,33.57,/Images/Cards/Baseball/66/66-476Fr.jpg,/Images/Cards/Baseball/66/66-476Bk.jpg
Tony Perez,1968,130,/ViewCard.cfm/sid/68/cid/29684/1968-Topps-130-Tony-Perez,1.75,/Images/Cards/Baseball/68/68-130Fr.jpg,/Images/Cards/Baseball/68/68-130Bk.jpg
Tony Perez,1969,295,/ViewCard.cfm/sid/69/cid/30503/1969-Topps-295-Tony-Perez,3.25,/Images/Cards/Baseball/69/69-295Fr.jpg,/Images/Cards/Baseball/69/69-295Bk.jpg
Tony Perez,1970,380,/ViewCard.cfm/sid/70/cid/15212/1970-Topps-380-Tony-Perez,4.49,/Images/Cards/Baseball/70/70-380Fr.jpg,/Images/Cards/Baseball/70/70-380Bk.jpg
Tony Perez,1971,580,/ViewCard.cfm/sid/71/cid/16136/1971-Topps-580-Tony-Perez,10,/Images/Cards/Baseball/71/71-16136Fr.jpg,/Images/Cards/Baseball/71/71-580Bk.jpg
Tony Perez,1972,80,/ViewCard.cfm/sid/72/cid/16483/1972-Topps-80-Tony-Perez,1.75,/Images/Cards/Baseball/72/72-80Fr.jpg,/Images/Cards/Baseball/72/72-80Bk.jpg
Tony Perez,1973,275,/ViewCard.cfm/sid/73/cid/17485/1973-Topps-275-Tony-Perez,1.5,/Images/Cards/Baseball/73/73-275Fr.jpg,/Images/Cards/Baseball/73/73-275Bk.jpg
Tony Perez,1974,230,/ViewCard.cfm/sid/74/cid/31139/1974-Topps-230-Tony-Perez,2.25,/Images/Cards/Baseball/74/74-230Fr.jpg,/Images/Cards/Baseball/74/74-230Bk.jpg
Tony Perez,1975,560,/ViewCard.cfm/sid/76/cid/19058/1975-Topps-560-Tony-Perez,2.25,/Images/Cards/Baseball/76/76-560Fr.jpg,/Images/Cards/Baseball/76/76-560Bk.jpg
Tony Perez,1976,325,/ViewCard.cfm/sid/77/cid/19483/1976-Topps-325-Tony-Perez,1.43,/Images/Cards/Baseball/77/77-325Fr.jpg,/Images/Cards/Baseball/77/77-19483RepBk.jpg
Tony Perez,1977,655,/ViewCard.cfm/sid/79/cid/20473/1977-Topps-655-Tony-Perez,1.5,/Images/Cards/Baseball/79/79-655Fr.jpg,/Images/Cards/Baseball/79/79-655Bk.jpg
Tony Perez,1978,15,/ViewCard.cfm/sid/80/cid/20493/1978-Topps-15-Tony-Perez,0.75,/Images/Cards/Baseball/80/80-15Fr.jpg,/Images/Cards/Baseball/80/80-15Bk.jpg
Tony Perez,1979,495,/ViewCard.cfm/sid/81/cid/21746/1979-Topps-495-Tony-Perez,2.05,/Images/Cards/Baseball/81/81-495Fr.jpg,/Images/Cards/Baseball/81/81-495Bk.jpg
Tony Perez,1980,125,/ViewCard.cfm/sid/82/cid/31725/1980-Topps-125-Tony-Perez,0.65,/Images/Cards/Baseball/82/82-125Fr.jpg,/Images/Cards/Baseball/82/82-125Bk.jpg
Tony Perez,1981,575,/ViewCard.cfm/sid/85/cid/23865/1981-Topps-575-Tony-Perez,0.6,/Images/Cards/Baseball/85/85-23865RepFr.jpg,/Images/Cards/Baseball/85/85-23865RepBk.jpg
Tony Perez,1982,255,/ViewCard.cfm/sid/89/cid/24403/1982-Topps-255-Tony-Perez,0.32,/Images/Cards/Baseball/89/89-24403RepFr.jpg,/Images/Cards/Baseball/89/89-24403RepBk.jpg
Tony Perez,1983,715,/ViewCard.cfm/sid/93/cid/25790/1983-Topps-715-Tony-Perez,1.09,/Images/Cards/Baseball/93/93-25790RepFr.jpg,/Images/Cards/Baseball/93/93-715Bk.jpg
Tony Perez,1984,385,/ViewCard.cfm/sid/98/cid/33485/1984-Topps-385-Tony-Perez,0.4,/Images/Cards/Baseball/98/98-33485RepFr.jpg,/Images/Cards/Baseball/98/98-33485RepBk.jpg
Tony Perez,1985,675,/ViewCard.cfm/sid/103/cid/34775/1985-Topps-675-Tony-Perez,0.4,/Images/Cards/Baseball/103/103-34775RepFr.jpg,/Images/Cards/Baseball/103/103-34775RepBk.jpg
Tony Perez,1986,85,/ViewCard.cfm/sid/110/cid/12774/1986-Topps-85-Tony-Perez,0.4,/Images/Cards/Baseball/110/110-85Fr.jpg,/Images/Cards/Baseball/110/110-12774RepBk.jpg
Tim Raines,1981,479,/ViewCard.cfm/sid/85/cid/23769/1981-Topps-479-Expos-Future-Stars---Tim-Raines-/-Roberto-Ramos-/-Bobby-Pate,2.99,/Images/Cards/Baseball/85/85-23769RepFr.jpg,/Images/Cards/Baseball/85/85-23769RepBk.jpg
Tim Raines,1982,70,/ViewCard.cfm/sid/89/cid/24218/1982-Topps-70-Tim-Raines,0.45,/Images/Cards/Baseball/89/89-24218RepFr.jpg,/Images/Cards/Baseball/89/89-24218RepBk.jpg
Tim Raines,1983,595,/ViewCard.cfm/sid/93/cid/25670/1983-Topps-595-Tim-Raines,0.85,/Images/Cards/Baseball/93/93-595Fr.jpg,/Images/Cards/Baseball/93/93-595Bk.jpg
Tim Raines,1984,370,/ViewCard.cfm/sid/98/cid/33470/1984-Topps-370-Tim-Raines,0.75,/Images/Cards/Baseball/98/98-33470RepFr.jpg,/Images/Cards/Baseball/98/98-370Bk.jpg
Tim Raines,1985,630,/ViewCard.cfm/sid/103/cid/34730/1985-Topps-630-Tim-Raines,0.75,/Images/Cards/Baseball/103/103-630Fr.jpg,/Images/Cards/Baseball/103/103-630Bk.jpg
Tim Raines,1986,280,/ViewCard.cfm/sid/110/cid/12969/1986-Topps-280-Tim-Raines,0.75,/Images/Cards/Baseball/110/110-12969RepFr.jpg,/Images/Cards/Baseball/110/110-12969RepBk.jpg
Tim Raines,1987,30,/ViewCard.cfm/sid/117/cid/35280/1987-Topps-30-Tim-Raines,0.75,/Images/Cards/Baseball/117/117-35280RepFr.jpg,/Images/Cards/Baseball/117/117-35280RepBk.jpg
Tim Raines,1988,720,/ViewCard.cfm/sid/125/cid/54524/1988-Topps-720-Tim-Raines,0.55,/Images/Cards/Baseball/125/125-54524RepFr.jpg,/Images/Cards/Baseball/125/125-54524RepBk.jpg
Tim Raines,1989,560,/ViewCard.cfm/sid/134/cid/36811/1989-Topps-560-Rock-Raines,0.1,/Images/Cards/Baseball/134/134-560Fr.jpg,/Images/Cards/Baseball/134/134-560Bk.jpg
Tim Raines,1990,180,/ViewCard.cfm/sid/147/cid/61080/1990-Topps-180-Rock-Raines,0.1,/Images/Cards/Baseball/147/147-180Fr.jpg,/Images/Cards/Baseball/147/147-180Bk.jpg
Tim Raines,1991,360,/ViewCard.cfm/sid/167/cid/62273/1991-Topps-360-Rock-Raines,0.1,/Images/Cards/Baseball/167/167-360Fr.jpg,/Images/Cards/Baseball/167/167-62273Bk.jpg
Tim Raines,1992,426,/ViewCard.cfm/sid/212/cid/95951/1992-Topps-426-Tim-Raines,0.5,/Images/Cards/Baseball/212/212-426Fr.jpg,/Images/Cards/Baseball/212/212-426Bk.jpg
Tim Raines,1993,675,/ViewCard.cfm/sid/291/cid/108050/1993-Topps-675-Tim-Raines,0.34,/Images/Cards/Baseball/291/291-675Fr.jpg,/Images/Cards/Baseball/291/291-675Bk.jpg
Tim Raines,1994,243,/ViewCard.cfm/sid/426/cid/122968/1994-Topps-243-Tim-Raines,0.28,/Images/Cards/Baseball/426/426-243Fr.jpg,/Images/Cards/Baseball/426/426-243Bk.jpg
Tim Raines,1995,77,/ViewCard.cfm/sid/594/cid/135267/1995-Topps-77-Tim-Raines,0.35,/Images/Cards/Baseball/594/594-135267RepFr.jpg,/Images/Cards/Baseball/594/594-135267RepBk.jpg
Tim Raines,1996,272,/ViewCard.cfm/sid/803/cid/148172/1996-Topps-272-Tim-Raines,0.28,/Images/Cards/Baseball/803/803-272Fr.jpg,/Images/Cards/Baseball/803/803-272Bk.jpg
Tim Raines,1997,334,/ViewCard.cfm/sid/1048/cid/164209/1997-Topps-334-Tim-Raines,0.23,/Images/Cards/Baseball/1048/1048-334Fr.jpg,/Images/Cards/Baseball/1048/1048-334Bk.jpg
Tim Raines,2000,71,/ViewCard.cfm/sid/1411/cid/251444/2000-Topps-71-Tim-Raines,0.2,/Images/Cards/Baseball/1411/1411-71Fr.jpg,/Images/Cards/Baseball/1411/1411-71Bk.jpg
Edgar Martinez,1990,148,/ViewCard.cfm/sid/147/cid/61048/1990-Topps-148-Edgar-Martinez,1,/Images/Cards/Baseball/147/147-148Fr.jpg,/Images/Cards/Baseball/147/147-148Bk.jpg
Edgar Martinez,1991,607,/ViewCard.cfm/sid/167/cid/62528/1991-Topps-607-Edgar-Martinez,0.75,/Images/Cards/Baseball/167/167-607Fr.jpg,/Images/Cards/Baseball/167/167-607Bk.jpg
Edgar Martinez,1992,553,/ViewCard.cfm/sid/212/cid/96078/1992-Topps-553-Edgar-Martinez,1,/Images/Cards/Baseball/212/212-553Fr.jpg,/Images/Cards/Baseball/212/212-553Bk.jpg
Edgar Martinez,1993,315,/ViewCard.cfm/sid/291/cid/107690/1993-Topps-315-Edgar-Martinez,0.8,/Images/Cards/Baseball/291/291-107690RepFr.jpg,/Images/Cards/Baseball/291/291-315Bk.jpg
Edgar Martinez,1994,195,/ViewCard.cfm/sid/426/cid/122920/1994-Topps-195-Edgar-Martinez,0.3,/Images/Cards/Baseball/426/426-195Fr.jpg,/Images/Cards/Baseball/426/426-195Bk.jpg
Edgar Martinez,1995,55,/ViewCard.cfm/sid/594/cid/135245/1995-Topps-55-Edgar-Martinez,0.39,/Images/Cards/Baseball/594/594-55Fr.jpg,/Images/Cards/Baseball/594/594-55Bk.jpg
Edgar Martinez,1996,247,/ViewCard.cfm/sid/803/cid/148147/1996-Topps-247-Edgar-Martinez,0.25,/Images/Cards/Baseball/803/803-247Fr.jpg,/Images/Cards/Baseball/803/803-247Bk.jpg
Edgar Martinez,1997,95,/ViewCard.cfm/sid/1048/cid/163970/1997-Topps-95-Edgar-Martinez,0.3,/Images/Cards/Baseball/1048/1048-95Fr.jpg,/Images/Cards/Baseball/1048/1048-95Bk.jpg
Edgar Martinez,1998,297,/ViewCard.cfm/sid/1238/cid/178556/1998-Topps-297-Edgar-Martinez,0.4,/Images/Cards/Baseball/1238/1238-297Fr.jpg,/Images/Cards/Baseball/1238/1238-297Bk.jpg
Edgar Martinez,1999,190,/ViewCard.cfm/sid/1340/cid/234923/1999-Topps-190-Edgar-Martinez,0.17,/Images/Cards/Baseball/1340/1340-190Fr.jpg,/Images/Cards/Baseball/1340/1340-190Bk.jpg
Edgar Martinez,2000,89,/ViewCard.cfm/sid/1411/cid/251462/2000-Topps-89-Edgar-Martinez,0.52,/Images/Cards/Baseball/1411/1411-89Fr.jpg,/Images/Cards/Baseball/1411/1411-89Bk.jpg
Edgar Martinez,2001,675,/ViewCard.cfm/sid/1486/cid/280289/2001-Topps-675-Edgar-Martinez,0.35,/Images/Cards/Baseball/1486/1486-675Fr.jpg,/Images/Cards/Baseball/1486/1486-675Bk.jpg
Edgar Martinez,2002,475,/ViewCard.cfm/sid/1562/cid/303636/2002-Topps-475-Edgar-Martinez,0.32,/Images/Cards/Baseball/1562/1562-475Fr.jpg,/Images/Cards/Baseball/1562/1562-475Bk.jpg
Edgar Martinez,2003,159,/ViewCard.cfm/sid/1642/cid/32508/2003-Topps-159-Edgar-Martinez,0.31,/Images/Cards/Baseball/1642/1642-159Fr.jpg,/Images/Cards/Baseball/1642/1642-159Bk.jpg
Edgar Martinez,2004,388,/ViewCard.cfm/sid/1727/cid/210737/2004-Topps-388-Edgar-Martinez,0.28,/Images/Cards/Baseball/1727/1727-388Fr.jpg,/Images/Cards/Baseball/1727/1727-388Bk.jpg
Don Drysdale,1957,18,/ViewCard.cfm/sid/38/cid/7019/1957-Topps-18-Don-Drysdale,145,/Images/Cards/Baseball/38/38-7019RepFr.jpg,/Images/Cards/Baseball/38/38-7019RepBk.jpg
Don Drysdale,1958,25,/ViewCard.cfm/sid/40/cid/27033/1958-Topps-25-Don-Drysdale,35,/Images/Cards/Baseball/40/40-25Fr.jpg,/Images/Cards/Baseball/40/40-25Bk.jpg
Don Drysdale,1959,387,/ViewCard.cfm/sid/43/cid/8349/1959-Topps-387-Don-Drysdale,22.6,/Images/Cards/Baseball/43/43-387Fr.jpg,/Images/Cards/Baseball/43/43-387Bk.jpg
Don Drysdale,1960,475,/ViewCard.cfm/sid/47/cid/28075/1960-Topps-475-Don-Drysdale,15,/Images/Cards/Baseball/47/47-475Fr.jpg,/Images/Cards/Baseball/47/47-475Bk.jpg
Don Drysdale,1961,260,/ViewCard.cfm/sid/51/cid/9369/1961-Topps-260-Don-Drysdale,14,/Images/Cards/Baseball/51/51-260Fr.jpg,/Images/Cards/Baseball/51/51-260Bk.jpg
Don Drysdale,1962,340,/ViewCard.cfm/sid/55/cid/28601/1962-Topps-340-Don-Drysdale,21,/Images/Cards/Baseball/55/55-340Fr.jpg,/Images/Cards/Baseball/55/55-340Bk.jpg
Don Drysdale,1963,360,/ViewCard.cfm/sid/60/cid/10674/1963-Topps-360-Don-Drysdale,21.5,/Images/Cards/Baseball/60/60-360Fr.jpg,/Images/Cards/Baseball/60/60-360Bk.jpg
Don Drysdale,1964,120,/ViewCard.cfm/sid/61/cid/11014/1964-Topps-120-Don-Drysdale,6.6,/Images/Cards/Baseball/61/61-120Fr.jpg,/Images/Cards/Baseball/61/61-120Bk.jpg
Don Drysdale,1965,260,/ViewCard.cfm/sid/64/cid/11743/1965-Topps-260-Don-Drysdale,13,/Images/Cards/Baseball/64/64-260Fr.jpg,/Images/Cards/Baseball/64/64-260Bk.jpg
Don Drysdale,1966,430,/ViewCard.cfm/sid/65/cid/29340/1966-Topps-430-Don-Drysdale,15.02,/Images/Cards/Baseball/65/65-430Fr.jpg,/Images/Cards/Baseball/65/65-430Bk.jpg
Don Drysdale,1967,55,/ViewCard.cfm/sid/66/cid/13657/1967-Topps-55-Don-Drysdale,11.3,/Images/Cards/Baseball/66/66-55Fr.jpg,/Images/Cards/Baseball/66/66-55Bk.jpg
Don Drysdale,1968,145,/ViewCard.cfm/sid/68/cid/29699/1968-Topps-145-Don-Drysdale,4,/Images/Cards/Baseball/68/68-145Fr.jpg,/Images/Cards/Baseball/68/68-145Bk.jpg
Don Drysdale,1969,400,/ViewCard.cfm/sid/69/cid/30608/1969-Topps-400-Don-Drysdale,15,/Images/Cards/Baseball/69/69-400Fr.jpg,/Images/Cards/Baseball/69/69-400Bk.jpg
Larry Walker,1990,757,/ViewCard.cfm/sid/147/cid/61658/1990-Topps-757-Larry-Walker,1.5,/Images/Cards/Baseball/147/147-61658RepFr.jpg,/Images/Cards/Baseball/147/147-61658RepBk.jpg
Larry Walker,1991,339,/ViewCard.cfm/sid/167/cid/62252/1991-Topps-339-Larry-Walker,0.25,/Images/Cards/Baseball/167/167-339Fr.jpg,/Images/Cards/Baseball/167/167-339Bk.jpg
Larry Walker,1992,531,/ViewCard.cfm/sid/212/cid/96056/1992-Topps-531-Larry-Walker,0.15,/Images/Cards/Baseball/212/212-531Fr.jpg,/Images/Cards/Baseball/212/212-531Bk.jpg
Larry Walker,1993,95,/ViewCard.cfm/sid/291/cid/107470/1993-Topps-95-Larry-Walker,0.1,/Images/Cards/Baseball/291/291-95Fr.jpg,/Images/Cards/Baseball/291/291-95Bk.jpg
Larry Walker,1994,230,/ViewCard.cfm/sid/426/cid/122955/1994-Topps-230-Larry-Walker,0.2,/Images/Cards/Baseball/426/426-230Fr.jpg,/Images/Cards/Baseball/426/426-230Bk.jpg
Larry Walker,1995,422,/ViewCard.cfm/sid/594/cid/135612/1995-Topps-422-Larry-Walker,0.3,/Images/Cards/Baseball/594/594-422Fr.jpg,/Images/Cards/Baseball/594/594-422Bk.jpg
Larry Walker,1996,363,/ViewCard.cfm/sid/803/cid/148263/1996-Topps-363-Larry-Walker,0.2,/Images/Cards/Baseball/803/803-363Fr.jpg,/Images/Cards/Baseball/803/803-363Bk.jpg
Larry Walker,1997,461,/ViewCard.cfm/sid/1048/cid/164336/1997-Topps-461-Larry-Walker,0.15,/Images/Cards/Baseball/1048/1048-461Fr.jpg,/Images/Cards/Baseball/1048/1048-461Bk.jpg
Larry Walker,1998,2,/ViewCard.cfm/sid/1238/cid/178262/1998-Topps-2-Larry-Walker,0.23,/Images/Cards/Baseball/1238/1238-2Fr.jpg,/Images/Cards/Baseball/1238/1238-2Bk.jpg
Larry Walker,1999,350,/ViewCard.cfm/sid/1340/cid/235152/1999-Topps-350-Larry-Walker,0.35,/Images/Cards/Baseball/1340/1340-350Fr.jpg,/Images/Cards/Baseball/1340/1340-350Bk.jpg
Larry Walker,2000,150,/ViewCard.cfm/sid/1411/cid/251523/2000-Topps-150-Larry-Walker,0.22,/Images/Cards/Baseball/1411/1411-150Fr.jpg,/Images/Cards/Baseball/1411/1411-150Bk.jpg
Larry Walker,2001,655,/ViewCard.cfm/sid/1486/cid/280269/2001-Topps-655-Larry-Walker,0.2,/Images/Cards/Baseball/1486/1486-655Fr.jpg,/Images/Cards/Baseball/1486/1486-655Bk.jpg
Larry Walker,2002,25,/ViewCard.cfm/sid/1562/cid/303113/2002-Topps-25-Larry-Walker,0.1,/Images/Cards/Baseball/1562/1562-25Fr.jpg,/Images/Cards/Baseball/1562/1562-25Bk.jpg
Larry Walker,2003,140,/ViewCard.cfm/sid/1642/cid/32489/2003-Topps-140-Larry-Walker,0.25,/Images/Cards/Baseball/1642/1642-140Fr.jpg,/Images/Cards/Baseball/1642/1642-140Bk.jpg
Larry Walker,2004,512,/ViewCard.cfm/sid/1727/cid/210861/2004-Topps-512-Larry-Walker,0.3,/Images/Cards/Baseball/1727/1727-512Fr.jpg,/Images/Cards/Baseball/1727/1727-512Bk.jpg
Larry Walker,2005,555,/ViewCard.cfm/sid/1824/cid/211679/2005-Topps-555-Larry-Walker,0.3,/Images/Cards/Baseball/1824/1824-211679RepFr.jpg,/Images/Cards/Baseball/1824/1824-211679RepBk.jpg
Larry Walker,2006,165,/ViewCard.cfm/sid/1930/cid/207295/2006-Topps-165-Larry-Walker,0.29,/Images/Cards/Baseball/1930/1930-207295RepFr.jpg,/Images/Cards/Baseball/1930/1930-207295RepBk.jpg
Duke Snider,1952,37,/ViewCard.cfm/sid/26/cid/6574978/1952-Topps-37-Duke-Snider,53.5,/Images/Cards/Baseball/26/26-6574978RepFr.jpg,/Images/Cards/Baseball/26/26-6574978RepBk.jpg
Duke Snider,1954,32,/ViewCard.cfm/sid/33/cid/6223/1954-Topps-32-Duke-Snider,96,/Images/Cards/Baseball/33/33-32Fr.jpg,/Images/Cards/Baseball/33/33-32Bk.jpg
Duke Snider,1955,210,/ViewCard.cfm/sid/36/cid/6647/1955-Topps-210-Duke-Snider,200,/Images/Cards/Baseball/36/36-210Fr.jpg,/Images/Cards/Baseball/36/36-210Bk.jpg
Duke Snider,1956,150b,/ViewCard.cfm/sid/37/cid/7851089/1956-Topps-150b-Duke-Snider-,35.25,/Images/Cards/Baseball/37/37-2016296509Fr.jpg,/Images/Cards/Baseball/37/37-2016296509Bk.jpg
Duke Snider,1957,170,/ViewCard.cfm/sid/38/cid/7171/1957-Topps-170-Duke-Snider,72,/Images/Cards/Baseball/38/38-170Fr.jpg,/Images/Cards/Baseball/38/38-170Bk.jpg
Duke Snider,1958,88,/ViewCard.cfm/sid/40/cid/27116/1958-Topps-88-Duke-Snider,39.5,/Images/Cards/Baseball/40/40-88Fr.jpg,/Images/Cards/Baseball/40/40-88Bk.jpg
Duke Snider,1959,20,/ViewCard.cfm/sid/43/cid/7975/1959-Topps-20-Duke-Snider,12.5,/Images/Cards/Baseball/43/43-20Fr.jpg,/Images/Cards/Baseball/43/43-20Bk.jpg
