title,date,bids,price
1963 Topps Set Break #353 Billy Williams LOW GRADE *GMCARDS*,2020-11-13,6,6.1
1963 Topps Set Break #353 Billy Williams LOW GRADE (crease) *GMCARDS*,2020-10-30,5,4.25
1963 Topps Set Break #353 Billy Williams LOW GRADE *GMCARDS*,2020-10-30,7,4.83
1963 Topps Set Break #353 Billy Williams VG-VGEX *GMCARDS*,2020-10-28,11,16
1963 Topps Set Break #353 Billy Williams LOW GRADE *GMCARDS*,2020-10-09,3,4
1963 Topps Set Break #360 Don Drysdale EX-EXMINT *GMCARDS*,2020-12-22,22,66
1963 Topps Set Break #360 Don Drysdale VG-VGEX (crease) *GMCARDS*,2020-12-18,9,15.5
1963 Topps Set Break #360 Don Drysdale VG-VGEX (crease) *GMCARDS*,2020-12-11,7,7.07
1963 Topps Set Break #360 Don Drysdale VG-VGEX *GMCARDS*,2020-11-21,13,18.5
1963 Topps Set Break #360 Don Drysdale LOW GRADE (crease) *GMCARDS*,2020-11-20,4,5.09
1963 Topps Set Break #360 Don Drysdale VG-VGEX *GMCARDS*,2020-11-16,6,10.5
1963 Topps Set Break #360 Don Drysdale LOW GRADE (filler) *GMCARDS*,2020-10-30,7,8.27
1963 Topps Set Break #360 Don Drysdale VG-VGEX *GMCARDS*,2020-10-21,14,17.1
1963 Topps Set Break #360 Don Drysdale VG-VGEX *GMCARDS*,2020-10-07,12,45
1963 Topps Set Break #440 Juan Marichal LOW GRADE *GMCARDS*,2020-12-26,8,7.51
1963 Topps Set Break #440 Juan Marichal VG-VGEX *GMCARDS*,2020-12-22,9,17.58
1963 Topps Set Break #440 Juan Marichal VG-VGEX *GMCARDS*,2020-12-19,12,14.09
1963 Topps Set Break #440 Juan Marichal NM-MT OR BETTER *GMCARDS*,2020-12-15,20,96
1963 Topps Set Break #440 Juan Marichal LOW GRADE *GMCARDS*,2020-12-11,8,8.5
1963 Topps Set Break #440 Juan Marichal EX-EXMINT *GMCARDS*,2020-12-06,17,37.55
1963 Topps Set Break #440 Juan Marichal NM-MT OR BETTER *GMCARDS*,2020-11-30,15,84.27
1963 Topps Set Break #440 Juan Marichal VG-VGEX *GMCARDS*,2020-11-25,12,9.83
1963 Topps Set Break #440 Juan Marichal VG-VGEX *GMCARDS*,2020-11-21,14,11.5
1963 Topps Set Break #440 Juan Marichal LOW GRADE *GMCARDS*,2020-11-20,17,14.5
1963 Topps Set Break #440 Juan Marichal EX-EXMINT *GMCARDS*,2020-11-16,14,30
1963 Topps Set Break #440 Juan Marichal LOW GRADE (filler) *GMCARDS*,2020-10-30,4,3.5
1963 Topps Set Break #440 Juan Marichal LOW GRADE (crease) *GMCARDS*,2020-10-30,6,4.76
1963 Topps Set Break #440 Juan Marichal LOW GRADE *GMCARDS*,2020-10-23,6,5
1963 Topps Set Break #446 Whitey Ford VG-VGEX *GMCARDS*,2020-12-22,16,18.82
1963 Topps Set Break #446 Whitey Ford EX-EXMINT *GMCARDS*,2020-12-19,17,33.05
1963 Topps Set Break #446 Whitey Ford VG-VGEX *GMCARDS*,2020-12-15,14,38
1963 Topps Set Break #446 Whitey Ford EX-EXMINT *GMCARDS*,2020-11-30,19,39
1963 Topps Set Break #446 Whitey Ford LOW GRADE *GMCARDS*,2020-11-27,8,10.5
1963 Topps Set Break #446 Whitey Ford VG-VGEX *GMCARDS*,2020-11-25,4,5.87
1963 Topps Set Break #446 Whitey Ford NR-MINT *GMCARDS*,2020-11-16,16,74.78
1963 Topps Set Break #446 Whitey Ford NR-MINT *GMCARDS*,2020-10-21,14,50
1963 Topps Set Break #500 H.Killebrew VG-VGEX (crease) *GMCARDS*,2020-01-02,10,25
1963 Topps Set Break #500 H.Killebrew LOW GRADE (crease) *GMCARDS*,2020-01-02,9,9.5
1963 Topps Set Break #500 H.Killebrew VG-VGEX (crease) *GMCARDS*,2020-12-18,11,19.15
1963 Topps Set Break #500 H.Killebrew LOW GRADE (crease) *GMCARDS*,2020-12-04,10,13
1963 Topps Set Break #500 H.Killebrew LOW GRADE (crease) *GMCARDS*,2020-12-04,9,12.51
1963 Topps Set Break #500 H.Killebrew VG-VGEX *GMCARDS*,2020-11-30,13,40
1963 Topps Set Break #500 H.Killebrew LOW GRADE (crease) *GMCARDS*,2020-11-27,8,14.51
1963 Topps Set Break #500 H.Killebrew VG-VGEX *GMCARDS*,2020-11-25,8,17.5
1963 Topps Set Break #500 H.Killebrew LOW GRADE (crease) *GMCARDS*,2020-11-20,9,12.51
1963 Topps Set Break #500 H.Killebrew LOW GRADE *GMCARDS*,2020-11-06,11,21.24
1963 Topps Set Break #500 H.Killebrew VG-VGEX *GMCARDS*,2020-10-21,11,28
1963 Topps Set Break #550 Duke Snider LOW GRADE (crease) *GMCARDS*,2020-01-02,10,10.5
1963 Topps Set Break #550 Duke Snider LOW GRADE *GMCARDS*,2020-12-26,6,10.89
1963 Topps Set Break #550 Duke Snider EX-EXMINT *GMCARDS*,2020-12-22,12,41.4
1963 Topps Set Break #550 Duke Snider EX-EXMINT *GMCARDS*,2020-12-19,14,23.2
1963 Topps Set Break #550 Duke Snider VG-VGEX (wrinkle) *GMCARDS*,2020-12-18,7,27.7
1963 Topps Set Break #550 Duke Snider VG-VGEX *GMCARDS*,2020-12-10,7,17.79
1963 Topps Set Break #550 Duke Snider VG-VGEX *GMCARDS*,2020-12-06,12,26.1
1963 Topps Set Break #550 Duke Snider LOW GRADE (crease) *GMCARDS*,2020-12-04,5,5.62
1963 Topps Set Break #550 Duke Snider LOW GRADE (crease) *GMCARDS*,2020-12-04,5,8.39
1963 Topps Set Break #550 Duke Snider EX-EXMINT *GMCARDS*,2020-11-30,25,44
1963 Topps Set Break #550 Duke Snider VG-VGEX (crease) *GMCARDS*,2020-11-27,2,11.61
1963 Topps Set Break #550 Duke Snider LOW GRADE (filler) *GMCARDS*,2020-11-27,8,8.98
1963 Topps Set Break #550 Duke Snider EX-EXMINT *GMCARDS*,2020-11-25,13,31
1963 Topps Set Break #550 Duke Snider LOW GRADE (crease) *GMCARDS*,2020-11-20,7,7.5
1963 Topps Set Break #550 Duke Snider VG-VGEX *GMCARDS*,2020-11-16,7,26.01
1963 Topps Set Break #550 Duke Snider LOW GRADE (crease) *GMCARDS*,2020-10-16,5,5.5
1963 Topps Set Break #550 Duke Snider EX-EXMINT *GMCARDS*,2020-10-07,6,16.17
1964 Topps Set Break # 13 Hoyt Wilhelm LOW GRADE (crease) *GMCARDS*,2020-01-02,4,1.91
1964 Topps Set Break #  13 - Hoyt Wilhelm LOW GRADE (filler) *GMCARDS*,2020-12-26,5,2.58
1964 Topps Set Break # 13 - Hoyt Wilhelm VG-VGEX *GMCARDS*,2020-12-23,4,4.05
1964 Topps Set Break # 13 - Hoyt Wilhelm VG-VGEX *GMCARDS*,2020-12-23,5,2.54
1964 Topps Set Break # 13 - Hoyt Wilhelm VG-VGEX *GMCARDS*,2020-12-22,6,5.5
1964 Topps Set Break # 13 - Hoyt Wilhelm VG-VGEX *GMCARDS*,2020-12-19,8,5
1964 Topps Set Break #13 Hoyt Wilhelm EX-EXMINT *GMCARDS*,2020-12-15,6,3.85
1964 Topps Set Break # 13 - Hoyt Wilhelm EX-EXMINT *GMCARDS*,2020-12-10,3,3.04
1964 Topps Set Break # 13 - Hoyt Wilhelm NR-MINT *GMCARDS*,2020-12-06,11,8.5
1964 Topps Set Break # 13 - Hoyt Wilhelm NR-MINT *GMCARDS*,2020-11-30,5,6.55
1964 Topps Set Break # 13 - Hoyt Wilhelm LOW GRADE (crease) *GMCARDS*,2020-11-27,2,1.84
1964 Topps Set Break # 13 - Hoyt Wilhelm EX-EXMINT *GMCARDS*,2020-11-25,8,4.95
1964 Topps Set Break # 13 - Hoyt Wilhelm LOW GRADE (filler) *GMCARDS*,2020-11-20,3,2
1964 Topps Set Break # 13 - Hoyt Wilhelm EX-EXMINT *GMCARDS*,2020-11-16,5,3.25
1964 Topps Set Break # 13 - Hoyt Wilhelm VG-VGEX *GMCARDS*,2020-10-28,4,1.51
1964 Topps Set Break # 13 - Hoyt Wilhelm NR-MINT *GMCARDS*,2020-10-24,7,6.89
1964 Topps Set Break # 13 - Hoyt Wilhelm VG-VGEX *GMCARDS*,2020-10-22,2,2
1964 Topps Set Break # 13 - Hoyt Wilhelm LOW GRADE *GMCARDS*,2020-10-16,3,2.07
1964 Topps Set Break # 13 - Hoyt Wilhelm NM-MT OR BETTER *GMCARDS*,2020-10-12,11,13.28
1964 Topps Set Break # 13 - Hoyt Wilhelm VG-VGEX *GMCARDS*,2020-10-11,5,4.81
1964 Topps Set Break # 13 - Hoyt Wilhelm NR-MINT *GMCARDS*,2020-10-10,9,14.5
1964 Topps Set Break # 35 Eddie Mathews VG-VGEX (crease) *GMCARDS*,2020-01-02,4,7.51
1964 Topps Set Break # 35 Eddie Mathews LOW GRADE (crease) *GMCARDS*,2020-01-02,5,5.5
1964 Topps Set Break # 35 - Eddie Mathews VG-VGEX *GMCARDS*,2020-12-22,13,13.03
1964 Topps Set Break # 35 - Eddie Mathews VG-VGEX *GMCARDS*,2020-12-19,8,6.5
1964 Topps Set Break #35 Eddie Mathews NR-MINT *GMCARDS*,2020-12-15,24,55
1964 Topps Set Break # 35 - Eddie Mathews VG-VGEX *GMCARDS*,2020-12-10,13,13.83
1964 Topps Set Break # 35 - Eddie Mathews EX-EXMINT *GMCARDS*,2020-12-06,14,18.5
1964 Topps Set Break # 35 - Eddie Mathews VG-VGEX (crease) *GMCARDS*,2020-12-04,3,9.27
1964 Topps Set Break # 35 - Eddie Mathews LOW GRADE *GMCARDS*,2020-12-04,5,6
1964 Topps Set Break # 35 - Eddie Mathews NR-MINT *GMCARDS*,2020-11-30,23,56
1964 Topps Set Break # 35 - Eddie Mathews LOW GRADE (filler) *GMCARDS*,2020-11-27,4,4.23
1964 Topps Set Break # 35 - Eddie Mathews LOW GRADE (crease) *GMCARDS*,2020-11-27,5,3.42
1964 Topps Set Break # 35 - Eddie Mathews VG-VGEX *GMCARDS*,2020-11-25,11,10.08
1964 Topps Set Break # 35 - Eddie Mathews LOW GRADE (crease) *GMCARDS*,2020-11-20,6,5.5
1964 Topps Set Break # 35 - Eddie Mathews VG-VGEX *GMCARDS*,2020-11-16,12,17.5
1964 Topps Set Break # 35 - Eddie Mathews EX-EXMINT *GMCARDS*,2020-11-05,10,20.19
1964 Topps Set Break # 35 - Eddie Mathews VG-VGEX (crease) *GMCARDS*,2020-10-30,5,6.5
1964 Topps Set Break # 35 - Eddie Mathews VG-VGEX *GMCARDS*,2020-10-29,9,9.49
1964 Topps Set Break # 35 - Eddie Mathews VG-VGEX *GMCARDS*,2020-10-29,10,16
1964 Topps Set Break # 35 - Eddie Mathews VG-VGEX *GMCARDS*,2020-10-29,10,9.27
1964 Topps Set Break # 35 - Eddie Mathews VG-VGEX *GMCARDS*,2020-10-28,12,9.61
1964 Topps Set Break # 35 - Eddie Mathews VG-VGEX *GMCARDS*,2020-10-28,8,12.5
1964 Topps Set Break # 35 - Eddie Mathews LOW GRADE *GMCARDS*,2020-10-23,6,6
1964 Topps Set Break # 35 - Eddie Mathews NR-MINT *GMCARDS*,2020-10-22,12,16.05
1964 Topps Set Break # 35 - Eddie Mathews NM-MT OR BETTER *GMCARDS*,2020-10-12,23,134.44
1964 Topps Set Break # 35 - Eddie Mathews EX-EXMINT *GMCARDS*,2020-10-10,12,13.16
1964 Topps Set Break #120 Don Drysdale LOW GRADE (filler) *GMCARDS*,2020-01-02,7,3.01
1964 Topps Set Break #120 - Don Drysdale VG-VGEX *GMCARDS*,2020-12-23,10,11.5
1964 Topps Set Break #120 - Don Drysdale VG-VGEX *GMCARDS*,2020-12-23,16,14.5
1964 Topps Set Break #120 Don Drysdale EX-EXMINT *GMCARDS*,2020-12-22,16,25
1964 Topps Set Break #120 Don Drysdale EX-EXMINT *GMCARDS*,2020-12-19,11,28.76
1964 Topps Set Break #120 Don Drysdale VG-VGEX (crease) *GMCARDS*,2020-12-18,9,9.5
1964 Topps Set Break #120 Don Drysdale LOW GRADE (crease) *GMCARDS*,2020-12-18,4,4.25
1964 Topps Set Break #120 - Don Drysdale LOW GRADE (filler) *GMCARDS*,2020-12-18,9,6.5
1964 Topps Set Break #120 - Don Drysdale EX-EXMINT *GMCARDS*,2020-12-15,9,18.26
1964 Topps Set Break #120 - Don Drysdale VG-VGEX (crease) *GMCARDS*,2020-12-11,6,5.23
1964 Topps Set Break #120 - Don Drysdale LOW GRADE (crease) *GMCARDS*,2020-12-11,4,2.25
1964 Topps Set Break #120 - Don Drysdale LOW GRADE (crease) *GMCARDS*,2020-12-11,5,3.25
1964 Topps Set Break #120 - Don Drysdale LOW GRADE (crease) *GMCARDS*,2020-12-11,4,2.25
1964 Topps Set Break #120 - Don Drysdale LOW GRADE *GMCARDS*,2020-12-11,8,7.5
1964 Topps Set Break #120 - Don Drysdale VG-VGEX *GMCARDS*,2020-12-10,14,13.38
1964 Topps Set Break #120 - Don Drysdale NR-MINT *GMCARDS*,2020-12-06,12,30.99
1964 Topps Set Break #120 - Don Drysdale LOW GRADE (crease) *GMCARDS*,2020-12-04,6,3.25
1964 Topps Set Break #120 - Don Drysdale LOW GRADE (crease) *GMCARDS*,2020-12-04,6,4.37
1964 Topps Set Break #120 - Don Drysdale LOW GRADE *GMCARDS*,2020-12-04,8,5.7
1964 Topps Set Break #120 - Don Drysdale VG-VGEX *GMCARDS*,2020-11-30,8,8.38
1964 Topps Set Break #120 - Don Drysdale LOW GRADE (filler) *GMCARDS*,2020-11-27,5,2.55
1964 Topps Set Break #120 - Don Drysdale LOW GRADE (filler) *GMCARDS*,2020-11-27,5,3.42
1964 Topps Set Break #120 - Don Drysdale VG-VGEX *GMCARDS*,2020-11-25,11,17.5
1964 Topps Set Break #120 - Don Drysdale VG-VGEX (wrinkle) *GMCARDS*,2020-11-20,7,6.5
1964 Topps Set Break #120 - Don Drysdale EX-EXMINT *GMCARDS*,2020-11-03,11,13.5
1964 Topps Set Break #120 - Don Drysdale EX-EXMINT *GMCARDS*,2020-10-31,10,17
1964 Topps Set Break #120 - Don Drysdale VG-VGEX (crease) *GMCARDS*,2020-10-30,5,6.05
1964 Topps Set Break #120 - Don Drysdale VG-VGEX *GMCARDS*,2020-10-29,7,13.16
1964 Topps Set Break #120 - Don Drysdale VG-VGEX *GMCARDS*,2020-10-29,8,8.17
1964 Topps Set Break #120 - Don Drysdale VG-VGEX *GMCARDS*,2020-10-29,10,10.61
1964 Topps Set Break #120 - Don Drysdale EX-EXMINT *GMCARDS*,2020-10-28,17,32.11
1964 Topps Set Break #120 - Don Drysdale EX-EXMINT *GMCARDS*,2020-10-28,12,32
1964 Topps Set Break #120 - Don Drysdale EX-EXMINT *GMCARDS*,2020-10-22,11,19.37
1964 Topps Set Break #120 - Don Drysdale NR-MINT *GMCARDS*,2020-10-12,11,39
1964 Topps Set Break #120 - Don Drysdale VG-VGEX *GMCARDS*,2020-10-11,9,10.5
1964 Topps Set Break #120 - Don Drysdale NR-MINT *GMCARDS*,2020-10-10,10,45.25
1964 Topps Set Break #120 - Don Drysdale LOW GRADE (crease) *GMCARDS*,2020-10-09,6,3.25
1964 Topps Set Break #155 Duke Snider LOW GRADE (filler) *GMCARDS*,2020-01-02,4,2.25
1964 Topps Set Break #155 - Duke Snider VG-VGEX *GMCARDS*,2020-12-22,14,12.5
1964 Topps Set Break #155 - Duke Snider VG-VGEX *GMCARDS*,2020-12-19,7,15.81
1964 Topps Set Break #155 Duke Snider LOW GRADE (crease) *GMCARDS*,2020-12-18,9,7
1964 Topps Set Break #155 - Duke Snider VG-VGEX (wrinkle) *GMCARDS*,2020-12-18,7,5.12
1964 Topps Set Break #155 - Duke Snider VG-VGEX (crease) *GMCARDS*,2020-12-18,7,5.5
1964 Topps Set Break #155 Duke Snider EX-EXMINT *GMCARDS*,2020-12-15,7,10.5
1964 Topps Set Break #155 - Duke Snider LOW GRADE *GMCARDS*,2020-12-11,2,3.33
1964 Topps Set Break #155 - Duke Snider VG-VGEX *GMCARDS*,2020-12-10,5,5.02
1964 Topps Set Break #155 - Duke Snider VG-VGEX *GMCARDS*,2020-12-06,10,5.6
1964 Topps Set Break #155 - Duke Snider LOW GRADE (crease) *GMCARDS*,2020-12-04,5,3.9
1964 Topps Set Break #155 - Duke Snider LOW GRADE (crease) *GMCARDS*,2020-12-04,3,3.36
1964 Topps Set Break #155 - Duke Snider EX-EXMINT *GMCARDS*,2020-11-30,9,15.27
1964 Topps Set Break #155 - Duke Snider LOW GRADE (filler) *GMCARDS*,2020-11-27,5,3.81
1964 Topps Set Break #155 - Duke Snider LOW GRADE (filler) *GMCARDS*,2020-11-27,2,1.92
1964 Topps Set Break #155 - Duke Snider NR-MINT *GMCARDS*,2020-11-25,12,20.55
1964 Topps Set Break #155 - Duke Snider LOW GRADE (crease) *GMCARDS*,2020-11-20,7,8
1964 Topps Set Break #155 - Duke Snider EX-EXMINT *GMCARDS*,2020-11-16,9,13.05
1964 Topps Set Break #155 - Duke Snider VG-VGEX (crease) *GMCARDS*,2020-11-06,4,5.8
1964 Topps Set Break #155 - Duke Snider VG-VGEX (crease) *GMCARDS*,2020-10-30,9,5.5
1964 Topps Set Break #155 - Duke Snider VG-VGEX (crease) *GMCARDS*,2020-10-30,5,4.25
1964 Topps Set Break #155 - Duke Snider VG-VGEX *GMCARDS*,2020-10-29,8,7
1964 Topps Set Break #155 - Duke Snider VG-VGEX *GMCARDS*,2020-10-29,4,6.6
1964 Topps Set Break #155 - Duke Snider VG-VGEX *GMCARDS*,2020-10-28,6,4.51
1964 Topps Set Break #155 - Duke Snider VG-VGEX *GMCARDS*,2020-10-28,12,5.5
1964 Topps Set Break #155 - Duke Snider VG-VGEX *GMCARDS*,2020-10-26,5,6.5
1964 Topps Set Break #155 - Duke Snider VG-VGEX *GMCARDS*,2020-10-22,6,4.25
1964 Topps Set Break #155 - Duke Snider EX-EXMINT *GMCARDS*,2020-10-12,6,11.31
1964 Topps Set Break #175 Billy Williams LOW GRADE (filler) *GMCARDS*,2020-12-26,7,6.55
1964 Topps Set Break #175 Billy Williams VG-VGEX (wrinkle) *GMCARDS*,2020-12-18,6,9.5
1964 Topps Set Break #175 Billy Williams VG-VGEX (crease) *GMCARDS*,2020-12-18,9,7.05
1964 Topps Set Break #175 - Billy Williams VG-VGEX (crease) *GMCARDS*,2020-12-18,9,7
1964 Topps Set Break #175 Billy Williams VG-VGEX *GMCARDS*,2020-12-15,7,10.5
1964 Topps Set Break #175 - Billy Williams LOW GRADE (crease) *GMCARDS*,2020-12-11,3,1.5
1964 Topps Set Break #175 - Billy Williams LOW GRADE (crease) *GMCARDS*,2020-12-11,9,4.25
1964 Topps Set Break #175 - Billy Williams LOW GRADE (crease) *GMCARDS*,2020-12-11,6,3.32
1964 Topps Set Break #175 - Billy Williams LOW GRADE (crease) *GMCARDS*,2020-12-11,3,3.25
1964 Topps Set Break #175 - Billy Williams LOW GRADE (crease) *GMCARDS*,2020-12-11,5,2.85
1964 Topps Set Break #175 - Billy Williams LOW GRADE (crease) *GMCARDS*,2020-12-11,5,3
1964 Topps Set Break #175 - Billy Williams LOW GRADE (crease) *GMCARDS*,2020-12-11,8,5.02
1964 Topps Set Break #175 - Billy Williams LOW GRADE *GMCARDS*,2020-12-04,4,3.25
1964 Topps Set Break #175 - Billy Williams LOW GRADE *GMCARDS*,2020-12-04,7,3.25
1964 Topps Set Break #175 - Billy Williams VG-VGEX (wrinkle) *GMCARDS*,2020-11-27,3,8
1964 Topps Set Break #175 - Billy Williams LOW GRADE (crease) *GMCARDS*,2020-11-27,5,5
1964 Topps Set Break #175 - Billy Williams EX-EXMINT *GMCARDS*,2020-11-25,11,11.5
1964 Topps Set Break #175 - Billy Williams LOW GRADE (crease) *GMCARDS*,2020-11-20,3,2.09
1964 Topps Set Break #175 - Billy Williams VG-VGEX *GMCARDS*,2020-11-16,10,8.5
1964 Topps Set Break #175 - Billy Williams LOW GRADE (crease) *GMCARDS*,2020-10-30,4,4
1964 Topps Set Break #175 - Billy Williams VG-VGEX *GMCARDS*,2020-10-28,11,21.5
1964 Topps Set Break #175 - Billy Williams VG-VGEX *GMCARDS*,2020-10-22,4,5.94
1964 Topps Set Break #175 - Billy Williams LOW GRADE *GMCARDS*,2020-10-16,14,14.38
1964 Topps Set Break #175 - Billy Williams NM-MT OR BETTER *GMCARDS*,2020-10-12,23,93
1964 Topps Set Break #175 - Billy Williams VG-VGEX *GMCARDS*,2020-10-10,7,7.5
1964 Topps Set Break #177 Harmon Killebrew VG-VGEX (wrinkle) *GMCARDS*,2020-01-02,10,9.5
1964 Topps Set Break #177 Harmon Killebrew LOW GRADE (crease) *GMCARDS*,2020-12-26,5,4.55
1964 Topps Set Break #177 - Harmon Killebrew VG-VGEX *GMCARDS*,2020-12-22,6,5.55
1964 Topps Set Break #177 Harmon Killebrew EX-EXMINT *GMCARDS*,2020-12-19,19,26.01
1964 Topps Set Break #177 - Harmon Killebrew VG-VGEX (wrinkle) *GMCARDS*,2020-12-18,7,6
1964 Topps Set Break #177 - Harmon Killebrew VG-VGEX (paper loss) *GMCARDS*,2020-12-18,7,5.24
1964 Topps Set Break #177 - Harmon Killebrew VG-VGEX *GMCARDS*,2020-12-15,7,7
1964 Topps Set Break #177 - Harmon Killebrew LOW GRADE (crease) *GMCARDS*,2020-12-11,4,3.12
1964 Topps Set Break #177 Harmon Killebrew LOW GRADE (filler) *GMCARDS*,2020-12-11,6,3.03
1964 Topps Set Break #177 - Harmon Killebrew VG-VGEX (crease) *GMCARDS*,2020-12-11,2,3.01
1964 Topps Set Break #177 - Harmon Killebrew LOW GRADE *GMCARDS*,2020-12-11,5,2.86
1964 Topps Set Break #177 - Harmon Killebrew LOW GRADE *GMCARDS*,2020-12-11,4,6.59
1964 Topps Set Break #177 - Harmon Killebrew LOW GRADE *GMCARDS*,2020-12-11,2,2.91
1964 Topps Set Break #177 - Harmon Killebrew LOW GRADE *GMCARDS*,2020-12-11,5,3.25
1964 Topps Set Break #177 - Harmon Killebrew VG-VGEX *GMCARDS*,2020-12-10,5,9
1964 Topps Set Break #177 - Harmon Killebrew VG-VGEX *GMCARDS*,2020-12-06,7,6.49
1964 Topps Set Break #177 - Harmon Killebrew LOW GRADE *GMCARDS*,2020-12-04,4,4.37
1964 Topps Set Break #177 - Harmon Killebrew LOW GRADE *GMCARDS*,2020-12-04,5,6.73
1964 Topps Set Break #177 - Harmon Killebrew EX-EXMINT *GMCARDS*,2020-11-30,14,28
1964 Topps Set Break #177 - Harmon Killebrew LOW GRADE (crease) *GMCARDS*,2020-11-27,7,4.77
1964 Topps Set Break #177 - Harmon Killebrew LOW GRADE (crease) *GMCARDS*,2020-11-27,4,4.8
1964 Topps Set Break #177 - Harmon Killebrew VG-VGEX *GMCARDS*,2020-11-25,5,4.3
1964 Topps Set Break #177 - Harmon Killebrew VG-VGEX (crease) *GMCARDS*,2020-11-20,6,5.5
1964 Topps Set Break #177 - Harmon Killebrew VG-VGEX *GMCARDS*,2020-11-16,6,13.29
1964 Topps Set Break #177 - Harmon Killebrew EX-EXMINT *GMCARDS*,2020-11-11,8,26
1964 Topps Set Break #177 - Harmon Killebrew EX-EXMINT *GMCARDS*,2020-11-10,11,24.62
1964 Topps Set Break #177 - Harmon Killebrew NM-MT OR BETTER *GMCARDS*,2020-11-03,15,124.09
1964 Topps Set Break #177 - Harmon Killebrew VG-VGEX (crease) *GMCARDS*,2020-10-30,6,7
1964 Topps Set Break #177 - Harmon Killebrew LOW GRADE (crease) *GMCARDS*,2020-10-30,2,3.09
1964 Topps Set Break #177 - Harmon Killebrew VG-VGEX *GMCARDS*,2020-10-29,14,16.62
1964 Topps Set Break #177 - Harmon Killebrew VG-VGEX *GMCARDS*,2020-10-29,9,14.5
1964 Topps Set Break #177 - Harmon Killebrew EX-EXMINT *GMCARDS*,2020-10-29,11,73
1964 Topps Set Break #177 - Harmon Killebrew VG-VGEX *GMCARDS*,2020-10-28,11,9.55
1964 Topps Set Break #177 - Harmon Killebrew VG-VGEX *GMCARDS*,2020-10-28,13,13.06
1964 Topps Set Break #177 - Harmon Killebrew EX-EXMINT *GMCARDS*,2020-10-28,13,28
1964 Topps Set Break #177 - Harmon Killebrew VG-VGEX *GMCARDS*,2020-10-24,8,7.38
1964 Topps Set Break #177 - Harmon Killebrew NR-MINT *GMCARDS*,2020-10-22,11,53
1964 Topps Set Break #177 - Harmon Killebrew LOW GRADE (crease) *GMCARDS*,2020-10-16,7,5
1964 Topps Set Break #177 - Harmon Killebrew NM-MT OR BETTER *GMCARDS*,2020-10-12,20,127.5
1964 Topps Set Break #177 - Harmon Killebrew EX-EXMINT *GMCARDS*,2020-10-11,6,26
1964 Topps Set Break #177 - Harmon Killebrew VG-VGEX *GMCARDS*,2020-10-10,8,17.5
1964 Topps Set Break #280 Juan Marichal LOW GRADE (crease) *GMCARDS*,2020-01-02,6,2.25
1964 Topps Set Break #280 Juan Marichal VG-VGEX (wrinkle) *GMCARDS*,2020-12-26,4,7.77
1964 Topps Set Break #280 Juan Marichal LOW GRADE (crease) *GMCARDS*,2020-12-26,4,2.25
1964 Topps Set Break #280 - Juan Marichal VG-VGEX *GMCARDS*,2020-12-23,9,8.55
1964 Topps Set Break #280 - Juan Marichal VG-VGEX *GMCARDS*,2020-12-22,5,7.89
1964 Topps Set Break #280 - Juan Marichal VG-VGEX *GMCARDS*,2020-12-19,11,13.49
1964 Topps Set Break #280 - Juan Marichal LOW GRADE (crease) *GMCARDS*,2020-12-18,5,3.85
1964 Topps Set Break #280 - Juan Marichal EX-EXMINT *GMCARDS*,2020-12-15,11,16.69
1964 Topps Set Break #280 - Juan Marichal LOW GRADE (crease) *GMCARDS*,2020-12-11,4,4.13
1964 Topps Set Break #280 - Juan Marichal EX-EXMINT *GMCARDS*,2020-12-10,10,16.5
1964 Topps Set Break #280 - Juan Marichal EX-EXMINT *GMCARDS*,2020-12-06,16,17
1964 Topps Set Break #280 - Juan Marichal LOW GRADE (crease) *GMCARDS*,2020-12-04,8,4.25
1964 Topps Set Break #280 - Juan Marichal LOW GRADE *GMCARDS*,2020-12-04,6,2.14
1964 Topps Set Break #280 - Juan Marichal VG-VGEX *GMCARDS*,2020-11-30,7,6.05
1964 Topps Set Break #280 - Juan Marichal VG-VGEX (marked) *GMCARDS*,2020-11-27,5,2.58
1964 Topps Set Break #280 - Juan Marichal VG-VGEX (crease) *GMCARDS*,2020-11-27,5,3.25
1964 Topps Set Break #280 - Juan Marichal EX-EXMINT *GMCARDS*,2020-11-25,8,10.59
1964 Topps Set Break #280 - Juan Marichal VG-VGEX (crease) *GMCARDS*,2020-11-20,4,3.09
1964 Topps Set Break #280 - Juan Marichal VG-VGEX *GMCARDS*,2020-11-16,19,9.29
1964 Topps Set Break #280 - Juan Marichal VG-VGEX *GMCARDS*,2020-10-31,2,4.58
1964 Topps Set Break #280 - Juan Marichal VG-VGEX (crease) *GMCARDS*,2020-10-30,6,4.8
1964 Topps Set Break #280 - Juan Marichal LOW GRADE (crease) *GMCARDS*,2020-10-23,4,3.04
1964 Topps Set Break #280 - Juan Marichal VG-VGEX *GMCARDS*,2020-10-22,5,5.24
1964 Topps Set Break #280 - Juan Marichal NR-MINT *GMCARDS*,2020-10-12,10,22.22
1964 Topps Set Break #280 - Juan Marichal VG-VGEX *GMCARDS*,2020-10-10,6,6.16
1964 Topps Set Break #280 - Juan Marichal LOW GRADE (crease) *GMCARDS*,2020-10-09,8,3.3
1964 Topps Set Break #280 - Juan Marichal LOW GRADE (crease) *GMCARDS*,2020-10-09,4,1.9
1964 Topps Set Break #280 - Juan Marichal EX-EXMINT *GMCARDS*,2020-10-07,6,14.5
